arm,pocket,receptor,mol_idx,score
critic_r0,complex_000266,complex_000456,6,-7.93234
critic_r0,complex_000266,complex_000456,7,-7.31672
critic_r0,complex_000266,complex_000456,8,-6.60037
critic_r0,complex_000266,complex_000456,9,-7.2023
critic_r0,complex_000266,complex_000456,10,-7.55691
critic_r0,complex_000266,complex_000456,11,-8.12625
critic_r0,complex_000266,complex_000456,12,-6.55676
critic_r0,complex_000266,complex_000456,13,-8.23593
critic_r0,complex_000266,complex_000456,14,-7.94844
critic_r0,complex_000266,complex_000456,15,-7.39149
critic_r0,complex_000266,complex_000456,16,-6.97199
critic_r0,complex_000266,complex_000456,17,-8.10214
critic_r0,complex_000266,complex_000456,18,-8.48551
critic_r0,complex_000266,complex_000456,19,-6.71892
critic_r0,complex_000266,complex_000085,0,-7.80183
critic_r0,complex_000266,complex_000085,1,-6.35387
critic_r0,complex_000266,complex_000085,2,-7.00739
critic_r0,complex_000266,complex_000085,3,-8.91908
critic_r0,complex_000266,complex_000085,4,-7.08397
critic_r0,complex_000266,complex_000085,5,-5.4069
critic_r0,complex_000266,complex_000085,6,-7.66175
critic_r0,complex_000266,complex_000085,7,-7.9523
critic_r0,complex_000266,complex_000085,8,-7.26224
critic_r0,complex_000266,complex_000085,9,-7.43793
critic_r0,complex_000266,complex_000085,10,-8.88888
critic_r0,complex_000266,complex_000085,11,-9.46309
critic_r0,complex_000266,complex_000085,12,-8.08111
critic_r0,complex_000266,complex_000085,13,-9.41387
critic_r0,complex_000266,complex_000085,14,-7.6566
critic_r0,complex_000266,complex_000085,15,-8.5303
critic_r0,complex_000266,complex_000085,16,-8.32519
critic_r0,complex_000266,complex_000085,17,-9.32241
critic_r0,complex_000266,complex_000085,18,-10.33221
critic_r0,complex_000266,complex_000085,19,-7.05285
critic_r0,complex_000335,complex_000473,0,-4.93556
critic_r0,complex_000335,complex_000473,1,-6.9002
critic_r0,complex_000335,complex_000473,2,-4.37486
critic_r0,complex_000335,complex_000473,3,-5.01088
critic_r0,complex_000335,complex_000473,4,-4.35864
critic_r0,complex_000335,complex_000473,5,-5.33327
critic_r0,complex_000335,complex_000473,6,-4.45793
critic_r0,complex_000335,complex_000473,7,-6.09407
critic_r0,complex_000335,complex_000473,8,-6.41298
critic_r0,complex_000335,complex_000473,9,-6.5127
critic_r0,complex_000335,complex_000473,10,-7.66118
critic_r0,complex_000335,complex_000473,11,-5.95278
critic_r0,complex_000335,complex_000473,12,-5.58431
critic_r0,complex_000335,complex_000473,13,-5.89479
critic_r0,complex_000335,complex_000473,14,-4.1751
critic_r0,complex_000335,complex_000473,15,-5.79275
critic_r0,complex_000335,complex_000473,16,-5.50822
critic_r0,complex_000335,complex_000473,17,-4.56867
critic_r0,complex_000335,complex_000473,18,-7.05051
critic_r0,complex_000335,complex_000473,19,-7.84278
critic_r0,complex_000266,complex_000266,0,-7.10038
critic_r0,complex_000266,complex_000266,1,-5.95693
critic_r0,complex_000266,complex_000266,2,-6.6664
critic_r0,complex_000266,complex_000266,3,-8.47115
critic_r0,complex_000266,complex_000266,4,-7.19887
critic_r0,complex_000266,complex_000266,5,-5.81629
critic_r0,complex_000266,complex_000266,6,-7.76298
critic_r0,complex_000266,complex_000266,7,-7.97676
critic_r0,complex_000266,complex_000266,8,-6.98051
critic_r0,complex_000266,complex_000266,9,-8.52463
critic_r0,complex_000266,complex_000266,10,-8.99913
critic_r0,complex_000266,complex_000266,11,-8.12772
critic_r0,complex_000266,complex_000266,12,-7.14174
critic_r0,complex_000266,complex_000266,13,-9.34439
critic_r0,complex_000266,complex_000266,14,-7.77665
critic_r0,complex_000266,complex_000266,15,-8.32104
critic_r0,complex_000266,complex_000266,16,-7.80507
critic_r0,complex_000266,complex_000266,17,-9.2684
critic_r0,complex_000266,complex_000266,18,-9.20894
critic_r0,complex_000266,complex_000266,19,-6.6888
critic_r0,complex_000305,complex_000305,0,-9.48897
critic_r0,complex_000305,complex_000305,1,-7.63153
critic_r0,complex_000305,complex_000305,2,-6.34727
critic_r0,complex_000305,complex_000305,3,-8.99273
critic_r0,complex_000305,complex_000305,4,-9.73176
critic_r0,complex_000305,complex_000305,5,-8.62549
critic_r0,complex_000305,complex_000305,6,-7.81365
critic_r0,complex_000305,complex_000305,7,-8.83792
critic_r0,complex_000305,complex_000305,8,-9.30029
critic_r0,complex_000305,complex_000305,9,-9.82914
critic_r0,complex_000305,complex_000305,10,-11.11195
critic_r0,complex_000305,complex_000305,11,-7.32154
critic_r0,complex_000305,complex_000305,12,-9.3361
critic_r0,complex_000305,complex_000305,13,-6.91904
critic_r0,complex_000305,complex_000305,14,-8.50347
critic_r0,complex_000305,complex_000305,15,-8.84171
critic_r0,complex_000305,complex_000305,16,-6.16244
critic_r0,complex_000305,complex_000305,17,-9.02773
critic_r0,complex_000305,complex_000305,18,-7.24205
critic_r0,complex_000305,complex_000305,19,-9.91373
critic_r0,complex_000266,complex_000292,0,-6.70477
critic_r0,complex_000266,complex_000292,1,-5.98716
critic_r0,complex_000266,complex_000292,2,-5.39256
critic_r0,complex_000266,complex_000292,3,-7.77272
critic_r0,complex_000266,complex_000292,4,-6.62261
critic_r0,complex_000266,complex_000292,5,-4.72628
critic_r0,complex_000266,complex_000292,6,-6.72271
critic_r0,complex_000266,complex_000292,7,-6.28399
critic_r0,complex_000266,complex_000292,8,-5.74344
critic_r0,complex_000266,complex_000292,9,-6.40736
critic_r0,complex_000266,complex_000292,10,-6.71769
critic_r0,complex_000266,complex_000292,11,-6.95387
critic_r0,complex_000266,complex_000292,12,-6.3256
critic_r0,complex_000266,complex_000292,13,-7.41845
critic_r0,complex_000266,complex_000292,14,-7.06372
critic_r0,complex_000266,complex_000292,15,-6.39085
critic_r0,complex_000266,complex_000292,16,-6.1772
critic_r0,complex_000266,complex_000292,17,-7.0766
critic_r0,complex_000266,complex_000292,18,-7.47618
critic_r0,complex_000266,complex_000292,19,-5.6247
critic_r0,complex_000269,complex_000269,0,-9.09602
critic_r0,complex_000269,complex_000269,1,-5.91921
critic_r0,complex_000269,complex_000269,2,-5.63933
critic_r0,complex_000269,complex_000269,3,-6.74854
critic_r0,complex_000269,complex_000269,4,-7.64519
critic_r0,complex_000269,complex_000269,5,-5.97935
critic_r0,complex_000269,complex_000269,6,-6.98884
critic_r0,complex_000269,complex_000269,7,-7.77565
critic_r0,complex_000269,complex_000269,8,-5.98674
critic_r0,complex_000269,complex_000269,9,-6.29046
critic_r0,complex_000269,complex_000269,10,-6.49829
critic_r0,complex_000269,complex_000269,11,-5.75252
critic_r0,complex_000269,complex_000269,12,-4.67013
critic_r0,complex_000269,complex_000269,13,-5.17174
critic_r0,complex_000269,complex_000269,14,-6.84698
critic_r0,complex_000269,complex_000269,15,-5.98968
critic_r0,complex_000269,complex_000269,16,-6.01719
critic_r0,complex_000269,complex_000269,17,-6.36012
critic_r0,complex_000269,complex_000269,18,-5.03214
critic_r0,complex_000269,complex_000269,19,-4.8758
critic_r0,complex_000363,complex_000363,0,-7.37754
critic_r0,complex_000363,complex_000363,1,-9.96458
critic_r0,complex_000363,complex_000363,2,-8.99676
critic_r0,complex_000363,complex_000363,3,-10.98687
critic_r0,complex_000363,complex_000363,4,-10.05826
critic_r0,complex_000363,complex_000363,5,-9.37175
critic_r0,complex_000363,complex_000363,6,-10.30077
critic_r0,complex_000363,complex_000363,7,-8.10469
critic_r0,complex_000363,complex_000363,8,-7.965
critic_r0,complex_000363,complex_000363,9,-10.41251
critic_r0,complex_000363,complex_000363,10,-11.60469
critic_r0,complex_000363,complex_000363,11,-10.54501
critic_r0,complex_000363,complex_000363,12,-9.80516
critic_r0,complex_000363,complex_000363,13,-8.25538
critic_r0,complex_000363,complex_000363,14,-7.95229
critic_r0,complex_000363,complex_000363,15,-11.1752
critic_r0,complex_000363,complex_000363,16,-8.34349
critic_r0,complex_000363,complex_000363,17,-8.51361
critic_r0,complex_000363,complex_000363,18,-11.63961
critic_r0,complex_000363,complex_000363,19,-8.44785
critic_r0,complex_000363,complex_000473,0,-5.47528
critic_r0,complex_000363,complex_000473,1,-8.53378
critic_r0,complex_000363,complex_000473,2,-8.2882
critic_r0,complex_000363,complex_000473,3,-8.00346
critic_r0,complex_000363,complex_000473,4,-8.11632
critic_r0,complex_000363,complex_000473,5,-7.36225
critic_r0,complex_000363,complex_000473,6,-6.9843
critic_r0,complex_000363,complex_000473,7,-6.98909
critic_r0,complex_000363,complex_000473,8,-5.7392
critic_r0,complex_000363,complex_000473,9,-7.90911
critic_r0,complex_000363,complex_000473,10,-7.85602
critic_r0,complex_000363,complex_000473,11,-7.6156
critic_r0,complex_000363,complex_000473,12,-7.7786
critic_r0,complex_000363,complex_000473,13,-6.47815
critic_r0,complex_000363,complex_000473,14,-5.97987
critic_r0,complex_000363,complex_000473,15,-7.87172
critic_r0,complex_000363,complex_000473,16,-6.32866
critic_r0,complex_000363,complex_000473,17,-7.13948
critic_r0,complex_000363,complex_000473,18,-9.21887
critic_r0,complex_000363,complex_000473,19,-6.47631
critic_r0,complex_000236,complex_000426,0,-6.46937
critic_r0,complex_000236,complex_000426,1,-9.24172
critic_r0,complex_000236,complex_000426,2,-6.7326
critic_r0,complex_000236,complex_000426,3,-8.16371
critic_r0,complex_000236,complex_000426,4,-7.39968
critic_r0,complex_000236,complex_000426,5,-5.34023
critic_r0,complex_000236,complex_000426,6,-8.66011
critic_r0,complex_000236,complex_000426,7,-6.1425
critic_r0,complex_000236,complex_000426,8,-7.98585
critic_r0,complex_000236,complex_000426,9,-6.39821
critic_r0,complex_000236,complex_000426,10,-9.19595
critic_r0,complex_000236,complex_000426,11,-8.50494
critic_r0,complex_000236,complex_000426,12,-9.28943
critic_r0,complex_000236,complex_000426,13,-7.53298
critic_r0,complex_000236,complex_000426,14,-9.60833
critic_r0,complex_000236,complex_000426,15,-8.31936
critic_r0,complex_000236,complex_000426,16,-6.01853
critic_r0,complex_000236,complex_000426,17,-7.05073
critic_r0,complex_000236,complex_000426,18,-8.16018
critic_r0,complex_000236,complex_000426,19,-6.42835
critic_r0,complex_000236,complex_000059,0,-6.90822
critic_r0,complex_000236,complex_000059,1,-9.06225
critic_r0,complex_000236,complex_000059,2,-6.92941
critic_r0,complex_000236,complex_000059,3,-9.38074
critic_r0,complex_000236,complex_000059,4,-9.03281
critic_r0,complex_000236,complex_000059,5,-5.68824
critic_r0,complex_000236,complex_000059,6,-9.37737
critic_r0,complex_000236,complex_000059,7,-6.13836
critic_r0,complex_000236,complex_000059,8,-9.27804
critic_r0,complex_000236,complex_000059,9,-6.85428
critic_r0,complex_000236,complex_000059,10,-8.90623
critic_r0,complex_000236,complex_000059,11,-9.53303
critic_r0,complex_000236,complex_000059,12,-9.74071
critic_r0,complex_000236,complex_000059,13,-7.79004
critic_r0,complex_000236,complex_000059,14,-9.94372
critic_r0,complex_000236,complex_000059,15,-8.57964
critic_r0,complex_000236,complex_000059,16,-6.27498
critic_r0,complex_000236,complex_000059,17,-7.51992
critic_r0,complex_000236,complex_000059,18,-7.26827
critic_r0,complex_000236,complex_000059,19,-7.27471
critic_r0,complex_000363,complex_000170,0,-7.66638
critic_r0,complex_000363,complex_000170,1,-8.12789
critic_r0,complex_000363,complex_000170,2,-4.69722
critic_r0,complex_000363,complex_000170,3,-10.91931
critic_r0,complex_000363,complex_000170,4,-7.52419
critic_r0,complex_000363,complex_000170,5,-4.73741
critic_r0,complex_000363,complex_000170,6,-7.88686
critic_r0,complex_000363,complex_000170,7,-9.60361
critic_r0,complex_000363,complex_000170,8,-8.61464
critic_r0,complex_000363,complex_000170,9,-8.27172
critic_r0,complex_000363,complex_000170,10,-3.3881
critic_r0,complex_000363,complex_000170,11,-8.97677
critic_r0,complex_000363,complex_000170,12,-8.35575
critic_r0,complex_000363,complex_000170,13,-8.2967
critic_r0,complex_000363,complex_000170,14,-8.45423
critic_r0,complex_000363,complex_000170,15,-7.45906
critic_r0,complex_000363,complex_000170,16,-7.56976
critic_r0,complex_000363,complex_000170,17,-11.5182
critic_r0,complex_000363,complex_000170,18,-13.14811
critic_r0,complex_000363,complex_000170,19,-9.05592
critic_r0,complex_000236,complex_000236,0,-7.08832
critic_r0,complex_000236,complex_000236,1,-8.88162
critic_r0,complex_000236,complex_000236,2,-6.58848
critic_r0,complex_000236,complex_000236,3,-8.42567
critic_r0,complex_000236,complex_000236,4,-7.53618
critic_r0,complex_000236,complex_000236,5,-6.22867
critic_r0,complex_000236,complex_000236,6,-9.71933
critic_r0,complex_000236,complex_000236,7,-6.95894
critic_r0,complex_000236,complex_000236,8,-8.1982
critic_r0,complex_000236,complex_000236,9,-6.33173
critic_r0,complex_000236,complex_000236,10,-8.72586
critic_r0,complex_000236,complex_000236,11,-8.82061
critic_r0,complex_000236,complex_000236,12,-8.35737
critic_r0,complex_000236,complex_000236,13,-7.20983
critic_r0,complex_000236,complex_000236,14,-8.80769
critic_r0,complex_000236,complex_000236,15,-7.40487
critic_r0,complex_000236,complex_000236,16,-6.34264
critic_r0,complex_000236,complex_000236,17,-7.87216
critic_r0,complex_000236,complex_000236,18,-8.69449
critic_r0,complex_000236,complex_000236,19,-6.74523
critic_r0,complex_000236,complex_000051,0,-6.84932
critic_r0,complex_000236,complex_000051,1,-8.4488
critic_r0,complex_000236,complex_000051,2,-7.10493
critic_r0,complex_000236,complex_000051,3,-7.77797
critic_r0,complex_000236,complex_000051,4,-7.25278
critic_r0,complex_000236,complex_000051,5,-5.5071
critic_r0,complex_000236,complex_000051,6,-8.76205
critic_r0,complex_000236,complex_000051,7,-6.03538
critic_r0,complex_000236,complex_000051,8,-8.24126
critic_r0,complex_000236,complex_000051,9,-6.63559
critic_r0,complex_000236,complex_000051,10,-8.69001
critic_r0,complex_000236,complex_000051,11,-9.0374
critic_r0,complex_000236,complex_000051,12,-8.22324
critic_r0,complex_000236,complex_000051,13,-7.3128
critic_r0,complex_000236,complex_000051,14,-9.15526
critic_r0,complex_000236,complex_000051,15,-8.39232
critic_r0,complex_000236,complex_000051,16,-6.44788
critic_r0,complex_000236,complex_000051,17,-7.3487
critic_r0,complex_000236,complex_000051,18,-5.34625
critic_r0,complex_000236,complex_000051,19,-7.0731
critic_r0,complex_000363,complex_000051,0,-6.1519
critic_r0,complex_000363,complex_000051,1,-8.76406
critic_r0,complex_000363,complex_000051,2,-7.68684
critic_r0,complex_000363,complex_000051,3,-9.43019
critic_r0,complex_000363,complex_000051,4,-10.04116
critic_r0,complex_000363,complex_000051,5,-8.12598
critic_r0,complex_000363,complex_000051,6,-8.87726
critic_r0,complex_000363,complex_000051,7,-7.83806
critic_r0,complex_000363,complex_000051,8,-7.0365
critic_r0,complex_000363,complex_000051,9,-9.29983
critic_r0,complex_000363,complex_000051,10,-8.92872
critic_r0,complex_000363,complex_000051,11,-9.61736
critic_r0,complex_000363,complex_000051,12,-8.87111
critic_r0,complex_000363,complex_000051,13,-7.18012
critic_r0,complex_000363,complex_000051,14,-6.83413
critic_r0,complex_000363,complex_000051,15,-8.79587
critic_r0,complex_000363,complex_000051,16,-7.48166
critic_r0,complex_000363,complex_000051,17,-8.41496
critic_r0,complex_000363,complex_000051,18,-10.56065
critic_r0,complex_000363,complex_000051,19,-6.95199
critic_r0,complex_000374,complex_000335,0,-5.90821
critic_r0,complex_000374,complex_000335,1,-7.39705
critic_r0,complex_000374,complex_000335,2,-8.08116
critic_r0,complex_000374,complex_000335,3,-5.66976
critic_r0,complex_000374,complex_000335,4,-6.80658
critic_r0,complex_000374,complex_000335,5,-6.73456
critic_r0,complex_000374,complex_000335,6,-7.26379
critic_r0,complex_000374,complex_000335,7,-6.2675
critic_r0,complex_000374,complex_000335,8,-6.74754
critic_r0,complex_000374,complex_000335,9,-5.32612
critic_r0,complex_000374,complex_000335,10,-8.18712
critic_r0,complex_000374,complex_000335,11,-5.71256
critic_r0,complex_000374,complex_000335,12,-6.2241
critic_r0,complex_000374,complex_000335,13,-5.75565
critic_r0,complex_000374,complex_000335,14,-5.65547
critic_r0,complex_000374,complex_000335,15,-7.39342
critic_r0,complex_000374,complex_000335,16,-6.57647
critic_r0,complex_000374,complex_000335,17,-6.6998
critic_r0,complex_000374,complex_000335,18,-4.95082
critic_r0,complex_000374,complex_000335,19,-6.42579
critic_r0,complex_000394,complex_000411,0,-7.69623
critic_r0,complex_000394,complex_000411,1,-4.73232
critic_r0,complex_000394,complex_000411,2,-8.58002
critic_r0,complex_000394,complex_000411,3,-6.91028
critic_r0,complex_000394,complex_000411,4,-6.48567
critic_r0,complex_000394,complex_000411,5,-6.81659
critic_r0,complex_000394,complex_000411,6,-7.64135
critic_r0,complex_000394,complex_000411,7,-10.23358
critic_r0,complex_000394,complex_000411,8,-5.07882
critic_r0,complex_000394,complex_000411,9,-5.62353
critic_r0,complex_000394,complex_000411,10,-7.93837
critic_r0,complex_000394,complex_000411,11,-7.51408
critic_r0,complex_000394,complex_000411,12,-7.76442
critic_r0,complex_000394,complex_000411,13,-8.03722
critic_r0,complex_000394,complex_000411,14,-5.99146
critic_r0,complex_000394,complex_000411,15,-8.76613
critic_r0,complex_000394,complex_000411,16,-5.29057
critic_r0,complex_000394,complex_000411,17,-5.24802
critic_r0,complex_000394,complex_000411,18,-8.71835
critic_r0,complex_000394,complex_000411,19,-6.88582
critic_r0,complex_000394,complex_000179,0,-8.15073
critic_r0,complex_000394,complex_000179,1,-4.70068
critic_r0,complex_000394,complex_000179,2,-8.71162
critic_r0,complex_000394,complex_000179,3,-8.03582
critic_r0,complex_000394,complex_000179,4,-6.99809
critic_r0,complex_000394,complex_000179,5,-10.12971
critic_r0,complex_000394,complex_000179,6,-8.42796
critic_r0,complex_000394,complex_000179,7,-10.75494
critic_r0,complex_000394,complex_000179,8,-5.33093
critic_r0,complex_000394,complex_000179,9,-5.40375
critic_r0,complex_000394,complex_000179,10,-8.44222
critic_r0,complex_000394,complex_000179,11,-8.52472
critic_r0,complex_000394,complex_000179,12,-8.09256
critic_r0,complex_000394,complex_000179,13,-9.43712
critic_r0,complex_000394,complex_000179,14,-6.31321
critic_r0,complex_000394,complex_000179,15,-9.50336
critic_r0,complex_000394,complex_000179,16,-5.85529
critic_r0,complex_000394,complex_000179,17,-5.51347
critic_r0,complex_000394,complex_000179,18,-9.05131
critic_r0,complex_000394,complex_000179,19,-7.4256
critic_r0,complex_000394,complex_000387,0,-8.60668
critic_r0,complex_000394,complex_000387,1,-5.28154
critic_r0,complex_000394,complex_000387,2,-9.01883
critic_r0,complex_000394,complex_000387,3,-7.40452
critic_r0,complex_000394,complex_000387,4,-7.46376
critic_r0,complex_000394,complex_000387,5,-6.92796
critic_r0,complex_000394,complex_000387,6,-8.04801
critic_r0,complex_000394,complex_000387,7,-9.20271
critic_r0,complex_000394,complex_000387,8,-5.5278
critic_r0,complex_000394,complex_000387,9,-6.08351
critic_r0,complex_000394,complex_000387,10,-9.37925
critic_r0,complex_000394,complex_000387,11,-9.22523
critic_r0,complex_000394,complex_000387,12,-9.12981
critic_r0,complex_000394,complex_000387,13,-8.8879
critic_r0,complex_000394,complex_000387,14,-6.93847
critic_r0,complex_000394,complex_000387,15,-9.71256
critic_r0,complex_000394,complex_000387,16,-6.40125
critic_r0,complex_000394,complex_000387,17,-6.4925
critic_r0,complex_000394,complex_000387,18,-8.51125
critic_r0,complex_000394,complex_000387,19,-8.06429
critic_r0,complex_000374,complex_000374,0,-8.60238
critic_r0,complex_000374,complex_000374,1,-9.24301
critic_r0,complex_000374,complex_000374,2,-11.8786
critic_r0,complex_000374,complex_000374,3,-6.75269
critic_r0,complex_000374,complex_000374,4,-9.92998
critic_r0,complex_000374,complex_000374,5,-9.31645
critic_r0,complex_000374,complex_000374,6,-9.95604
critic_r0,complex_000374,complex_000374,7,-8.30889
critic_r0,complex_000374,complex_000374,8,-9.28816
critic_r0,complex_000374,complex_000374,9,-7.18616
critic_r0,complex_000374,complex_000374,10,-10.58652
critic_r0,complex_000374,complex_000374,11,-7.80076
critic_r0,complex_000374,complex_000374,12,-8.74962
critic_r0,complex_000374,complex_000374,13,-8.46928
critic_r0,complex_000374,complex_000374,14,-7.53903
critic_r0,complex_000374,complex_000374,15,-10.42987
critic_r0,complex_000374,complex_000374,16,-8.19354
critic_r0,complex_000374,complex_000374,17,-10.70113
critic_r0,complex_000374,complex_000374,18,-5.97229
critic_r0,complex_000374,complex_000374,19,-8.43617
critic_r0,complex_000374,complex_000223,0,-5.28068
critic_r0,complex_000374,complex_000223,1,-6.90684
critic_r0,complex_000374,complex_000223,2,-6.86779
critic_r0,complex_000374,complex_000223,3,-6.13747
critic_r0,complex_000374,complex_000223,4,-6.2906
critic_r0,complex_000374,complex_000223,5,-6.49233
critic_r0,complex_000374,complex_000223,6,-7.11705
critic_r0,complex_000374,complex_000223,7,-5.85475
critic_r0,complex_000374,complex_000223,8,-5.77242
critic_r0,complex_000374,complex_000223,9,-5.06032
critic_r0,complex_000374,complex_000223,10,-7.42666
critic_r0,complex_000374,complex_000223,11,-5.35454
critic_r0,complex_000374,complex_000223,12,-5.77283
critic_r0,complex_000374,complex_000223,13,-5.32683
critic_r0,complex_000374,complex_000223,14,-5.29891
critic_r0,complex_000374,complex_000223,15,-6.57668
critic_r0,complex_000374,complex_000223,16,-5.87161
critic_r0,complex_000374,complex_000223,17,-6.05404
critic_r0,complex_000374,complex_000223,18,-5.33509
critic_r0,complex_000374,complex_000223,19,-6.41976
critic_r0,complex_000387,complex_000540,0,-7.33774
critic_r0,complex_000387,complex_000540,1,-6.20668
critic_r0,complex_000387,complex_000540,2,-6.10122
critic_r0,complex_000387,complex_000540,3,-9.77788
critic_r0,complex_000387,complex_000540,4,-9.00224
critic_r0,complex_000387,complex_000540,5,-8.36017
critic_r0,complex_000387,complex_000540,6,-5.07724
critic_r0,complex_000387,complex_000540,7,-7.61458
critic_r0,complex_000387,complex_000540,8,-9.21768
critic_r0,complex_000387,complex_000540,9,-9.5474
critic_r0,complex_000387,complex_000540,10,-6.76068
critic_r0,complex_000387,complex_000540,11,-7.04936
critic_r0,complex_000387,complex_000540,12,-4.27323
critic_r0,complex_000387,complex_000540,13,-6.97569
critic_r0,complex_000387,complex_000540,14,-8.3464
critic_r0,complex_000387,complex_000540,15,-7.52308
critic_r0,complex_000387,complex_000540,16,-6.45401
critic_r0,complex_000387,complex_000540,17,-4.55626
critic_r0,complex_000387,complex_000540,18,-7.82637
critic_r0,complex_000387,complex_000540,19,-9.64215
critic_r0,complex_000394,complex_000394,0,-7.75063
critic_r0,complex_000394,complex_000394,1,-4.77066
critic_r0,complex_000394,complex_000394,2,-9.40425
critic_r0,complex_000394,complex_000394,3,-7.57124
critic_r0,complex_000394,complex_000394,4,-7.28106
critic_r0,complex_000394,complex_000394,5,-4.96587
critic_r0,complex_000394,complex_000394,6,-7.4048
critic_r0,complex_000394,complex_000394,7,-7.7412
critic_r0,complex_000394,complex_000394,8,-5.36334
critic_r0,complex_000394,complex_000394,9,-5.175
critic_r0,complex_000394,complex_000394,10,-8.83377
critic_r0,complex_000394,complex_000394,11,-8.19208
critic_r0,complex_000394,complex_000394,12,-7.97829
critic_r0,complex_000394,complex_000394,13,-9.02093
critic_r0,complex_000394,complex_000394,14,-6.1599
critic_r0,complex_000394,complex_000394,15,-9.89097
critic_r0,complex_000394,complex_000394,16,-5.31897
critic_r0,complex_000394,complex_000394,17,-5.71504
critic_r0,complex_000394,complex_000394,18,-9.53805
critic_r0,complex_000394,complex_000394,19,-7.80025
critic_r0,complex_000387,complex_000387,0,-8.69855
critic_r0,complex_000387,complex_000387,1,-7.84871
critic_r0,complex_000387,complex_000387,2,-7.93423
critic_r0,complex_000387,complex_000387,3,-10.59918
critic_r0,complex_000387,complex_000387,4,-10.13023
critic_r0,complex_000387,complex_000387,5,-9.15761
critic_r0,complex_000387,complex_000387,6,-6.13604
critic_r0,complex_000387,complex_000387,7,-8.41276
critic_r0,complex_000387,complex_000387,8,-9.38328
critic_r0,complex_000387,complex_000387,9,-9.34512
critic_r0,complex_000387,complex_000387,10,-8.05487
critic_r0,complex_000387,complex_000387,11,-8.76043
critic_r0,complex_000387,complex_000387,12,-5.55512
critic_r0,complex_000387,complex_000387,13,-8.77918
critic_r0,complex_000387,complex_000387,14,-9.87254
critic_r0,complex_000387,complex_000387,15,-7.96112
critic_r0,complex_000387,complex_000387,16,-7.89671
critic_r0,complex_000387,complex_000387,17,-5.83967
critic_r0,complex_000387,complex_000387,18,-8.81402
critic_r0,complex_000387,complex_000387,19,-11.33086
critic_r0,complex_000374,complex_000400,0,-8.50768
critic_r0,complex_000374,complex_000400,1,-10.63543
critic_r0,complex_000374,complex_000400,2,-10.02559
critic_r0,complex_000374,complex_000400,3,-7.84511
critic_r0,complex_000374,complex_000400,4,-9.65685
critic_r0,complex_000374,complex_000400,5,-9.00545
critic_r0,complex_000374,complex_000400,6,-9.75986
critic_r0,complex_000374,complex_000400,7,-9.09259
critic_r0,complex_000374,complex_000400,8,-9.25085
critic_r0,complex_000374,complex_000400,9,-7.37983
critic_r0,complex_000374,complex_000400,10,-10.27381
critic_r0,complex_000374,complex_000400,11,-7.76404
critic_r0,complex_000374,complex_000400,12,-8.38489
critic_r0,complex_000374,complex_000400,13,-8.09862
critic_r0,complex_000374,complex_000400,14,-7.64645
critic_r0,complex_000374,complex_000400,15,-10.555
critic_r0,complex_000374,complex_000400,16,-9.10023
critic_r0,complex_000374,complex_000400,17,-7.96433
critic_r0,complex_000374,complex_000400,18,-6.63043
critic_r0,complex_000374,complex_000400,19,-10.24198
critic_r0,complex_000376,complex_000193,0,-5.34404
critic_r0,complex_000376,complex_000193,1,-8.37028
critic_r0,complex_000376,complex_000193,2,-7.05236
critic_r0,complex_000376,complex_000193,3,-5.17705
critic_r0,complex_000376,complex_000193,4,-6.42974
critic_r0,complex_000376,complex_000193,5,-6.1239
critic_r0,complex_000376,complex_000193,6,-7.11331
critic_r0,complex_000376,complex_000193,7,-6.83074
critic_r0,complex_000376,complex_000193,8,-6.81014
critic_r0,complex_000376,complex_000193,9,-7.70241
critic_r0,complex_000376,complex_000193,10,-6.14842
critic_r0,complex_000376,complex_000193,11,-5.93109
critic_r0,complex_000376,complex_000193,12,-5.13322
critic_r0,complex_000376,complex_000193,13,-6.62554
critic_r0,complex_000376,complex_000193,14,-7.33521
critic_r0,complex_000376,complex_000193,15,-6.13028
critic_r0,complex_000376,complex_000193,16,-5.57443
critic_r0,complex_000376,complex_000193,17,-7.35133
critic_r0,complex_000376,complex_000193,18,-4.82068
critic_r0,complex_000376,complex_000193,19,-7.03773
critic_r0,complex_000376,complex_000376,0,-5.17588
critic_r0,complex_000376,complex_000376,1,-10.3518
critic_r0,complex_000376,complex_000376,2,-6.96432
critic_r0,complex_000376,complex_000376,3,-5.82649
critic_r0,complex_000376,complex_000376,4,-7.16626
critic_r0,complex_000376,complex_000376,5,-5.85944
critic_r0,complex_000376,complex_000376,6,-9.91378
critic_r0,complex_000376,complex_000376,7,-8.03391
critic_r0,complex_000376,complex_000376,8,-8.88205
critic_r0,complex_000376,complex_000376,9,-8.81025
critic_r0,complex_000376,complex_000376,10,-7.43216
critic_r0,complex_000376,complex_000376,11,-6.24615
critic_r0,complex_000376,complex_000376,12,-6.21811
critic_r0,complex_000376,complex_000376,13,-9.15798
critic_r0,complex_000376,complex_000376,14,-8.94227
critic_r0,complex_000376,complex_000376,15,-5.93146
critic_r0,complex_000376,complex_000376,16,-5.23446
critic_r0,complex_000376,complex_000376,17,-7.74152
critic_r0,complex_000376,complex_000376,18,-6.23465
critic_r0,complex_000376,complex_000376,19,-8.27091
critic_r0,complex_000403,complex_000403,0,-8.97458
critic_r0,complex_000403,complex_000403,1,-8.20826
critic_r0,complex_000403,complex_000403,2,-7.61463
