arm,pocket,receptor,mol_idx,score
critic_r2,complex_000051,complex_000193,8,-9.29888
critic_r2,complex_000051,complex_000193,9,-8.31482
critic_r2,complex_000051,complex_000193,10,-7.32298
critic_r2,complex_000051,complex_000193,11,-6.2336
critic_r2,complex_000051,complex_000193,12,-7.33227
critic_r2,complex_000051,complex_000193,13,-7.61313
critic_r2,complex_000051,complex_000193,14,-6.92007
critic_r2,complex_000051,complex_000193,15,-9.16097
critic_r2,complex_000051,complex_000193,16,-7.39591
critic_r2,complex_000051,complex_000193,17,-6.97227
critic_r2,complex_000051,complex_000193,18,-6.04779
critic_r2,complex_000051,complex_000193,19,-5.37832
critic_r2,complex_000059,complex_000456,0,-7.71249
critic_r2,complex_000059,complex_000456,1,-7.09618
critic_r2,complex_000059,complex_000456,2,-6.34863
critic_r2,complex_000059,complex_000456,3,-6.16137
critic_r2,complex_000059,complex_000456,4,-5.76665
critic_r2,complex_000059,complex_000456,5,-6.92612
critic_r2,complex_000059,complex_000456,6,-8.00375
critic_r2,complex_000059,complex_000456,7,-6.942
critic_r2,complex_000059,complex_000456,8,-6.67849
critic_r2,complex_000059,complex_000456,9,-6.96406
critic_r2,complex_000059,complex_000456,10,-8.02158
critic_r2,complex_000059,complex_000456,11,-7.19562
critic_r2,complex_000059,complex_000456,12,-6.79349
critic_r2,complex_000059,complex_000456,13,-6.29034
critic_r2,complex_000059,complex_000456,14,-6.01492
critic_r2,complex_000059,complex_000456,15,-7.54687
critic_r2,complex_000059,complex_000456,16,-8.15775
critic_r2,complex_000059,complex_000456,17,-5.98738
critic_r2,complex_000059,complex_000456,18,-7.56263
critic_r2,complex_000059,complex_000456,19,-8.19902
critic_r2,complex_000051,complex_000117,0,-8.29472
critic_r2,complex_000051,complex_000117,1,-8.09889
critic_r2,complex_000051,complex_000117,2,-6.27219
critic_r2,complex_000051,complex_000117,3,-8.1283
critic_r2,complex_000051,complex_000117,4,-9.69484
critic_r2,complex_000051,complex_000117,5,-7.85261
critic_r2,complex_000051,complex_000117,6,-7.01628
critic_r2,complex_000051,complex_000117,7,-5.87104
critic_r2,complex_000051,complex_000117,8,-8.75922
critic_r2,complex_000051,complex_000117,9,-9.1273
critic_r2,complex_000051,complex_000117,10,-7.76545
critic_r2,complex_000051,complex_000117,11,-6.85198
critic_r2,complex_000051,complex_000117,12,-8.48934
critic_r2,complex_000051,complex_000117,13,-9.35534
critic_r2,complex_000051,complex_000117,14,-8.04934
critic_r2,complex_000051,complex_000117,15,-8.72355
critic_r2,complex_000051,complex_000117,16,-7.92058
critic_r2,complex_000051,complex_000117,17,-9.38116
critic_r2,complex_000051,complex_000117,18,-6.13803
critic_r2,complex_000051,complex_000117,19,-5.76074
critic_r2,complex_000059,complex_000266,0,-7.40816
critic_r2,complex_000059,complex_000266,1,-8.35463
critic_r2,complex_000059,complex_000266,2,-6.30423
critic_r2,complex_000059,complex_000266,3,-6.38928
critic_r2,complex_000059,complex_000266,4,-5.67153
critic_r2,complex_000059,complex_000266,5,-8.69085
critic_r2,complex_000059,complex_000266,6,-8.53565
critic_r2,complex_000059,complex_000266,7,-7.57938
critic_r2,complex_000059,complex_000266,8,-8.10714
critic_r2,complex_000059,complex_000266,9,-7.27222
critic_r2,complex_000059,complex_000266,10,-8.52847
critic_r2,complex_000059,complex_000266,11,-7.44892
critic_r2,complex_000059,complex_000266,12,-6.68169
critic_r2,complex_000059,complex_000266,13,-6.93951
critic_r2,complex_000059,complex_000266,14,-7.00192
critic_r2,complex_000059,complex_000266,15,-8.19583
critic_r2,complex_000059,complex_000266,16,-8.72564
critic_r2,complex_000059,complex_000266,17,-7.20791
critic_r2,complex_000059,complex_000266,18,-8.59346
critic_r2,complex_000059,complex_000266,19,-8.90231
critic_r2,complex_000059,complex_000059,0,-8.31248
critic_r2,complex_000059,complex_000059,1,-8.44984
critic_r2,complex_000059,complex_000059,2,-6.75051
critic_r2,complex_000059,complex_000059,3,-6.92077
critic_r2,complex_000059,complex_000059,4,-6.51054
critic_r2,complex_000059,complex_000059,5,-8.18281
critic_r2,complex_000059,complex_000059,6,-9.86495
critic_r2,complex_000059,complex_000059,7,-9.3951
critic_r2,complex_000059,complex_000059,8,-8.34885
critic_r2,complex_000059,complex_000059,9,-7.71768
critic_r2,complex_000059,complex_000059,10,-10.29048
critic_r2,complex_000059,complex_000059,11,-7.94531
critic_r2,complex_000059,complex_000059,12,-6.85362
critic_r2,complex_000059,complex_000059,13,-7.07048
critic_r2,complex_000059,complex_000059,14,-7.15147
critic_r2,complex_000059,complex_000059,15,-9.68969
critic_r2,complex_000059,complex_000059,16,-9.85667
critic_r2,complex_000059,complex_000059,17,-6.29152
critic_r2,complex_000059,complex_000059,18,-8.83282
critic_r2,complex_000059,complex_000059,19,-9.46081
critic_r2,complex_000059,complex_000292,0,-6.04971
critic_r2,complex_000059,complex_000292,1,-6.38242
critic_r2,complex_000059,complex_000292,2,-5.89908
critic_r2,complex_000059,complex_000292,3,-5.50994
critic_r2,complex_000059,complex_000292,4,-5.01309
critic_r2,complex_000059,complex_000292,5,-6.14474
critic_r2,complex_000059,complex_000292,6,-7.66396
critic_r2,complex_000059,complex_000292,7,-6.66888
critic_r2,complex_000059,complex_000292,8,-6.77597
critic_r2,complex_000059,complex_000292,9,-6.33216
critic_r2,complex_000059,complex_000292,10,-7.02834
critic_r2,complex_000059,complex_000292,11,-5.88008
critic_r2,complex_000059,complex_000292,12,-5.67155
critic_r2,complex_000059,complex_000292,13,-5.73606
critic_r2,complex_000059,complex_000292,14,-5.54162
critic_r2,complex_000059,complex_000292,15,-6.88537
critic_r2,complex_000059,complex_000292,16,-7.29358
critic_r2,complex_000059,complex_000292,17,-5.3601
critic_r2,complex_000059,complex_000292,18,-7.50272
critic_r2,complex_000059,complex_000292,19,-7.0325
critic_r2,complex_000051,complex_000051,0,-7.78788
critic_r2,complex_000051,complex_000051,1,-8.29819
critic_r2,complex_000051,complex_000051,2,-6.09124
critic_r2,complex_000051,complex_000051,3,-9.55458
critic_r2,complex_000051,complex_000051,4,-9.42381
critic_r2,complex_000051,complex_000051,5,-8.40246
critic_r2,complex_000051,complex_000051,6,-6.95343
critic_r2,complex_000051,complex_000051,7,-5.2817
critic_r2,complex_000051,complex_000051,8,-9.58286
critic_r2,complex_000051,complex_000051,9,-9.92736
critic_r2,complex_000051,complex_000051,10,-7.92292
critic_r2,complex_000051,complex_000051,11,-6.742
critic_r2,complex_000051,complex_000051,12,-8.54941
critic_r2,complex_000051,complex_000051,13,-8.47371
critic_r2,complex_000051,complex_000051,14,-7.80782
critic_r2,complex_000051,complex_000051,15,-11.11363
critic_r2,complex_000051,complex_000051,16,-9.15325
critic_r2,complex_000051,complex_000051,17,-9.09404
critic_r2,complex_000051,complex_000051,18,-6.39096
critic_r2,complex_000051,complex_000051,19,-5.4656
critic_r2,complex_000026,complex_000140,0,-8.02868
critic_r2,complex_000026,complex_000140,1,-5.50524
critic_r2,complex_000026,complex_000140,2,-10.52003
critic_r2,complex_000026,complex_000140,3,-6.87487
critic_r2,complex_000026,complex_000140,4,-8.81766
critic_r2,complex_000026,complex_000140,5,-10.09926
critic_r2,complex_000026,complex_000140,6,-6.49733
critic_r2,complex_000026,complex_000140,7,-7.87577
critic_r2,complex_000026,complex_000140,8,-9.43451
critic_r2,complex_000026,complex_000140,9,-6.35665
critic_r2,complex_000026,complex_000140,10,-8.9184
critic_r2,complex_000026,complex_000140,11,-8.54675
critic_r2,complex_000026,complex_000140,12,-8.26888
critic_r2,complex_000026,complex_000140,13,-10.05091
critic_r2,complex_000026,complex_000140,14,-8.80587
critic_r2,complex_000026,complex_000140,15,-7.32477
critic_r2,complex_000026,complex_000140,16,-8.59928
critic_r2,complex_000026,complex_000140,17,-4.60191
critic_r2,complex_000026,complex_000140,18,-9.49899
critic_r2,complex_000026,complex_000140,19,-9.23467
critic_r2,complex_000026,complex_000026,0,-6.80199
critic_r2,complex_000026,complex_000026,1,-5.74063
critic_r2,complex_000026,complex_000026,2,-9.7149
critic_r2,complex_000026,complex_000026,3,-6.86379
critic_r2,complex_000026,complex_000026,4,-7.47285
critic_r2,complex_000026,complex_000026,5,-8.14461
critic_r2,complex_000026,complex_000026,6,-6.24452
critic_r2,complex_000026,complex_000026,7,-7.67089
critic_r2,complex_000026,complex_000026,8,-8.04778
critic_r2,complex_000026,complex_000026,9,-6.75033
critic_r2,complex_000026,complex_000026,10,-8.58612
critic_r2,complex_000026,complex_000026,11,-8.44507
critic_r2,complex_000026,complex_000026,12,-8.48387
critic_r2,complex_000026,complex_000026,13,-10.00928
critic_r2,complex_000026,complex_000026,14,-8.69339
critic_r2,complex_000026,complex_000026,15,-7.03737
critic_r2,complex_000026,complex_000026,16,-9.96154
critic_r2,complex_000026,complex_000026,17,-4.75281
critic_r2,complex_000026,complex_000026,18,-8.23796
critic_r2,complex_000026,complex_000026,19,-7.59521
critic_r2,complex_000026,complex_000363,0,-8.93878
critic_r2,complex_000026,complex_000363,1,-6.25877
critic_r2,complex_000026,complex_000363,2,-5.60867
critic_r2,complex_000026,complex_000363,3,-7.03405
critic_r2,complex_000026,complex_000363,4,-8.33833
critic_r2,complex_000026,complex_000363,5,-10.26285
critic_r2,complex_000026,complex_000363,6,-6.61722
critic_r2,complex_000026,complex_000363,7,-8.11017
critic_r2,complex_000026,complex_000363,8,-9.92709
critic_r2,complex_000026,complex_000363,9,-7.04602
critic_r2,complex_000026,complex_000363,10,-9.45929
critic_r2,complex_000026,complex_000363,11,-8.98274
critic_r2,complex_000026,complex_000363,12,-8.99194
critic_r2,complex_000026,complex_000363,13,-11.05138
critic_r2,complex_000026,complex_000363,14,-8.63995
critic_r2,complex_000026,complex_000363,15,-8.16003
critic_r2,complex_000026,complex_000363,16,-8.6153
critic_r2,complex_000026,complex_000363,17,-5.37519
critic_r2,complex_000026,complex_000363,18,-9.91663
critic_r2,complex_000026,complex_000363,19,-9.41884
critic_r2,complex_000026,complex_000177,0,-7.24803
critic_r2,complex_000026,complex_000177,1,-5.82531
critic_r2,complex_000026,complex_000177,2,-8.4032
critic_r2,complex_000026,complex_000177,3,-6.84321
critic_r2,complex_000026,complex_000177,4,-7.92086
critic_r2,complex_000026,complex_000177,5,-10.49397
critic_r2,complex_000026,complex_000177,6,-5.42321
critic_r2,complex_000026,complex_000177,7,-7.23329
critic_r2,complex_000026,complex_000177,8,-8.71787
critic_r2,complex_000026,complex_000177,9,-7.51844
critic_r2,complex_000026,complex_000177,10,-8.53549
critic_r2,complex_000026,complex_000177,11,-8.9094
critic_r2,complex_000026,complex_000177,12,-8.02277
critic_r2,complex_000026,complex_000177,13,-9.59998
critic_r2,complex_000026,complex_000177,14,-7.99485
critic_r2,complex_000026,complex_000177,15,-7.02673
critic_r2,complex_000026,complex_000177,16,-8.29646
critic_r2,complex_000026,complex_000177,17,-4.69015
critic_r2,complex_000026,complex_000177,18,-8.42729
critic_r2,complex_000026,complex_000177,19,-8.06159
critic_r2,complex_000063,complex_000063,0,-5.31373
critic_r2,complex_000063,complex_000063,1,-7.21633
critic_r2,complex_000063,complex_000063,2,-4.94527
critic_r2,complex_000063,complex_000063,3,-7.7256
critic_r2,complex_000063,complex_000063,4,-7.15178
critic_r2,complex_000063,complex_000063,5,-5.89984
critic_r2,complex_000063,complex_000063,6,-7.85666
critic_r2,complex_000063,complex_000063,7,-4.5929
critic_r2,complex_000063,complex_000063,8,-6.30399
critic_r2,complex_000063,complex_000063,9,-8.01426
critic_r2,complex_000063,complex_000063,10,-6.22804
critic_r2,complex_000063,complex_000063,11,-5.64241
critic_r2,complex_000063,complex_000063,12,-5.73941
critic_r2,complex_000063,complex_000063,13,-6.58067
critic_r2,complex_000063,complex_000063,14,-7.63376
critic_r2,complex_000063,complex_000063,15,-7.74425
critic_r2,complex_000063,complex_000063,16,-8.44046
critic_r2,complex_000063,complex_000063,17,-8.14807
critic_r2,complex_000063,complex_000063,18,-7.44905
critic_r2,complex_000063,complex_000063,19,-10.06684
critic_r2,complex_000069,complex_000069,0,-6.29192
critic_r2,complex_000069,complex_000069,1,-6.71289
critic_r2,complex_000069,complex_000069,2,-9.382
critic_r2,complex_000069,complex_000069,3,-9.16773
critic_r2,complex_000069,complex_000069,4,-9.473
critic_r2,complex_000069,complex_000069,5,-4.83142
critic_r2,complex_000069,complex_000069,6,-5.92933
critic_r2,complex_000069,complex_000069,7,-9.83592
critic_r2,complex_000069,complex_000069,8,-7.93911
critic_r2,complex_000069,complex_000069,9,-4.4981
critic_r2,complex_000069,complex_000069,10,-4.4903
critic_r2,complex_000069,complex_000069,11,-8.14061
critic_r2,complex_000069,complex_000069,12,-5.281
critic_r2,complex_000069,complex_000069,13,-4.18032
critic_r2,complex_000069,complex_000069,14,-5.58521
critic_r2,complex_000069,complex_000069,15,-9.07255
critic_r2,complex_000069,complex_000069,16,-7.73693
critic_r2,complex_000069,complex_000069,17,-5.73254
critic_r2,complex_000069,complex_000069,18,-5.75581
critic_r2,complex_000069,complex_000069,19,-9.76207
critic_r2,complex_000063,complex_000193,0,-5.58297
critic_r2,complex_000063,complex_000193,1,-7.30408
critic_r2,complex_000063,complex_000193,2,-5.73055
critic_r2,complex_000063,complex_000193,3,-7.18762
critic_r2,complex_000063,complex_000193,4,-6.46397
critic_r2,complex_000063,complex_000193,5,-5.74883
critic_r2,complex_000063,complex_000193,6,-7.7457
critic_r2,complex_000063,complex_000193,7,-5.303
critic_r2,complex_000063,complex_000193,8,-6.25018
critic_r2,complex_000063,complex_000193,9,-6.91964
critic_r2,complex_000063,complex_000193,10,-5.59245
critic_r2,complex_000063,complex_000193,11,-5.69679
critic_r2,complex_000063,complex_000193,12,-6.07698
critic_r2,complex_000063,complex_000193,13,-6.22188
critic_r2,complex_000063,complex_000193,14,-6.89959
critic_r2,complex_000063,complex_000193,15,-7.61049
critic_r2,complex_000063,complex_000193,16,-7.3852
critic_r2,complex_000063,complex_000193,17,-7.95571
critic_r2,complex_000063,complex_000193,18,-7.44285
critic_r2,complex_000063,complex_000193,19,-7.92258
critic_r2,complex_000069,complex_000411,0,-6.17692
critic_r2,complex_000069,complex_000411,1,-7.26654
critic_r2,complex_000069,complex_000411,2,-8.15526
critic_r2,complex_000069,complex_000411,3,-7.96829
critic_r2,complex_000069,complex_000411,4,-8.6035
critic_r2,complex_000069,complex_000411,5,-4.75467
critic_r2,complex_000069,complex_000411,6,-6.18067
critic_r2,complex_000069,complex_000411,7,-9.54524
critic_r2,complex_000069,complex_000411,8,-7.3423
critic_r2,complex_000069,complex_000411,9,-4.5484
critic_r2,complex_000069,complex_000411,10,-4.8336
critic_r2,complex_000069,complex_000411,11,-8.16322
critic_r2,complex_000069,complex_000411,12,-5.10471
critic_r2,complex_000069,complex_000411,13,-4.47205
critic_r2,complex_000069,complex_000411,14,-5.39681
critic_r2,complex_000069,complex_000411,15,-7.66471
critic_r2,complex_000069,complex_000411,16,-7.58725
critic_r2,complex_000069,complex_000411,17,-5.45252
critic_r2,complex_000069,complex_000411,18,-6.00506
critic_r2,complex_000069,complex_000411,19,-8.04766
critic_r2,complex_000063,complex_000472,0,-6.45218
critic_r2,complex_000063,complex_000472,1,-8.36388
critic_r2,complex_000063,complex_000472,2,-6.15915
critic_r2,complex_000063,complex_000472,3,-8.67551
critic_r2,complex_000063,complex_000472,4,-8.98584
critic_r2,complex_000063,complex_000472,5,-6.50992
critic_r2,complex_000063,complex_000472,6,-8.83489
critic_r2,complex_000063,complex_000472,7,-5.44572
critic_r2,complex_000063,complex_000472,8,-6.69281
critic_r2,complex_000063,complex_000472,9,-9.22172
critic_r2,complex_000063,complex_000472,10,-6.02932
critic_r2,complex_000063,complex_000472,11,-6.45357
critic_r2,complex_000063,complex_000472,12,-6.28318
critic_r2,complex_000063,complex_000472,13,-7.09743
critic_r2,complex_000063,complex_000472,14,-9.11154
critic_r2,complex_000063,complex_000472,15,-9.43408
critic_r2,complex_000063,complex_000472,16,-9.60758
critic_r2,complex_000063,complex_000472,17,-8.44689
critic_r2,complex_000063,complex_000472,18,-8.23048
critic_r2,complex_000063,complex_000472,19,-11.50261
critic_r2,complex_000069,complex_000400,0,-7.2581
critic_r2,complex_000069,complex_000400,1,-7.4125
critic_r2,complex_000069,complex_000400,2,-10.36099
critic_r2,complex_000069,complex_000400,3,-8.38033
critic_r2,complex_000069,complex_000400,4,-9.3704
critic_r2,complex_000069,complex_000400,5,-4.99127
critic_r2,complex_000069,complex_000400,6,-6.6426
critic_r2,complex_000069,complex_000400,7,-9.28808
critic_r2,complex_000069,complex_000400,8,-7.75292
critic_r2,complex_000069,complex_000400,9,-4.7082
critic_r2,complex_000069,complex_000400,10,-4.94032
critic_r2,complex_000069,complex_000400,11,-8.13151
critic_r2,complex_000069,complex_000400,12,-5.31666
critic_r2,complex_000069,complex_000400,13,-4.7727
critic_r2,complex_000069,complex_000400,14,-5.57303
critic_r2,complex_000069,complex_000400,15,-9.09104
critic_r2,complex_000069,complex_000400,16,-8.6042
critic_r2,complex_000069,complex_000400,17,-5.72015
critic_r2,complex_000069,complex_000400,18,-6.54603
critic_r2,complex_000069,complex_000400,19,-7.4466
critic_r2,complex_000069,complex_000170,0,-7.61257
critic_r2,complex_000069,complex_000170,1,-7.99603
critic_r2,complex_000069,complex_000170,2,-10.35619
critic_r2,complex_000069,complex_000170,3,-4.10192
critic_r2,complex_000069,complex_000170,4,-4.30107
critic_r2,complex_000069,complex_000170,5,-5.47624
critic_r2,complex_000069,complex_000170,6,-7.18349
critic_r2,complex_000069,complex_000170,7,1.43106
critic_r2,complex_000069,complex_000170,8,-8.81093
critic_r2,complex_000069,complex_000170,9,-4.58075
critic_r2,complex_000069,complex_000170,10,-5.05164
critic_r2,complex_000069,complex_000170,11,-6.0902
critic_r2,complex_000069,complex_000170,12,-5.76415
critic_r2,complex_000069,complex_000170,13,-4.60685
critic_r2,complex_000069,complex_000170,14,-5.78098
critic_r2,complex_000069,complex_000170,15,-5.58195
critic_r2,complex_000069,complex_000170,16,-9.38318
critic_r2,complex_000069,complex_000170,17,-6.82869
critic_r2,complex_000069,complex_000170,18,-7.18106
critic_r2,complex_000069,complex_000170,19,0.1067
critic_r2,complex_000063,complex_000305,0,-6.25125
critic_r2,complex_000063,complex_000305,1,-7.83458
critic_r2,complex_000063,complex_000305,2,-5.62711
critic_r2,complex_000063,complex_000305,3,-8.9035
critic_r2,complex_000063,complex_000305,4,-8.14833
critic_r2,complex_000063,complex_000305,5,-6.09896
critic_r2,complex_000063,complex_000305,6,-9.19549
critic_r2,complex_000063,complex_000305,7,-5.10823
critic_r2,complex_000063,complex_000305,8,-6.89734
critic_r2,complex_000063,complex_000305,9,-9.76493
critic_r2,complex_000063,complex_000305,10,-6.54879
critic_r2,complex_000063,complex_000305,11,-6.08544
critic_r2,complex_000063,complex_000305,12,-6.15924
critic_r2,complex_000063,complex_000305,13,-7.38254
critic_r2,complex_000063,complex_000305,14,-10.25914
critic_r2,complex_000063,complex_000305,15,-8.87537
critic_r2,complex_000063,complex_000305,16,-10.10442
critic_r2,complex_000063,complex_000305,17,-8.25886
critic_r2,complex_000063,complex_000305,18,-8.15758
critic_r2,complex_000063,complex_000305,19,-11.17053
critic_r2,complex_000112,complex_000112,0,-7.41494
critic_r2,complex_000112,complex_000112,1,-4.87247
critic_r2,complex_000112,complex_000112,2,-6.86043
critic_r2,complex_000112,complex_000112,3,-7.64078
critic_r2,complex_000112,complex_000112,4,-6.83548
critic_r2,complex_000112,complex_000112,5,-8.19719
critic_r2,complex_000112,complex_000112,6,-7.90874
critic_r2,complex_000112,complex_000112,7,-5.48664
critic_r2,complex_000112,complex_000112,8,-7.10942
critic_r2,complex_000112,complex_000112,9,-8.2988
critic_r2,complex_000112,complex_000112,10,-6.35231
critic_r2,complex_000112,complex_000112,11,-4.90888
critic_r2,complex_000112,complex_000112,12,-7.11289
critic_r2,complex_000112,complex_000112,13,-6.19871
critic_r2,complex_000112,complex_000112,14,-5.69892
critic_r2,complex_000112,complex_000112,15,-7.87116
critic_r2,complex_000112,complex_000112,16,-5.59876
critic_r2,complex_000112,complex_000112,17,-9.28679
critic_r2,complex_000112,complex_000112,18,-7.05462
critic_r2,complex_000112,complex_000112,19,-8.79931
critic_r2,complex_000112,complex_000179,0,-10.07687
critic_r2,complex_000112,complex_000179,1,-6.0391
critic_r2,complex_000112,complex_000179,2,-7.14432
critic_r2,complex_000112,complex_000179,3,-8.50449
critic_r2,complex_000112,complex_000179,4,-8.83156
critic_r2,complex_000112,complex_000179,5,-7.2388
critic_r2,complex_000112,complex_000179,6,-9.96793
critic_r2,complex_000112,complex_000179,7,-5.384
critic_r2,complex_000112,complex_000179,8,-9.35348
critic_r2,complex_000112,complex_000179,9,-8.68883
critic_r2,complex_000112,complex_000179,10,-7.57191
critic_r2,complex_000112,complex_000179,11,-4.73303
critic_r2,complex_000112,complex_000179,12,-9.81251
critic_r2,complex_000112,complex_000179,13,-9.03721
critic_r2,complex_000112,complex_000179,14,-7.76647
critic_r2,complex_000112,complex_000179,15,-7.79234
critic_r2,complex_000112,complex_000179,16,-7.35316
critic_r2,complex_000112,complex_000179,17,-10.65384
critic_r2,complex_000112,complex_000179,18,-9.26488
critic_r2,complex_000112,complex_000179,19,-9.47191
critic_r2,complex_000112,complex_000473,0,-7.93838
critic_r2,complex_000112,complex_000473,1,-4.57455
critic_r2,complex_000112,complex_000473,2,-5.70785
critic_r2,complex_000112,complex_000473,3,-7.41953
critic_r2,complex_000112,complex_000473,4,-6.93801
critic_r2,complex_000112,complex_000473,5,-6.58876
critic_r2,complex_000112,complex_000473,6,-8.51617
critic_r2,complex_000112,complex_000473,7,-4.93456
critic_r2,complex_000112,complex_000473,8,-7.34315
critic_r2,complex_000112,complex_000473,9,-7.02189
critic_r2,complex_000112,complex_000473,10,-6.34563
critic_r2,complex_000112,complex_000473,11,-4.18386
critic_r2,complex_000112,complex_000473,12,-7.17198
critic_r2,complex_000112,complex_000473,13,-7.44984
critic_r2,complex_000112,complex_000473,14,-6.17776
critic_r2,complex_000112,complex_000473,15,-7.09619
critic_r2,complex_000112,complex_000473,16,-6.1893
