arm,pocket,receptor,mol_idx,score
critic_r1,complex_000165,complex_000472,16,-8.75966
critic_r1,complex_000165,complex_000472,17,-3.87608
critic_r1,complex_000165,complex_000472,18,-9.15466
critic_r1,complex_000165,complex_000472,19,-4.91139
critic_r1,complex_000145,complex_000269,0,
critic_r1,complex_000145,complex_000269,1,
critic_r1,complex_000145,complex_000269,2,
critic_r1,complex_000145,complex_000269,3,
critic_r1,complex_000145,complex_000269,4,
critic_r1,complex_000145,complex_000269,5,
critic_r1,complex_000145,complex_000269,6,
critic_r1,complex_000145,complex_000269,7,
critic_r1,complex_000145,complex_000269,8,
critic_r1,complex_000145,complex_000269,9,
critic_r1,complex_000145,complex_000269,10,
critic_r1,complex_000145,complex_000269,11,
critic_r1,complex_000145,complex_000269,12,
critic_r1,complex_000145,complex_000269,13,
critic_r1,complex_000145,complex_000269,14,
critic_r1,complex_000145,complex_000269,15,
critic_r1,complex_000145,complex_000269,16,
critic_r1,complex_000145,complex_000269,17,
critic_r1,complex_000145,complex_000269,18,
critic_r1,complex_000145,complex_000269,19,
critic_r1,complex_000165,complex_000165,0,-5.69943
critic_r1,complex_000165,complex_000165,1,-7.19727
critic_r1,complex_000165,complex_000165,2,-5.20476
critic_r1,complex_000165,complex_000165,3,-0.80878
critic_r1,complex_000165,complex_000165,4,-6.9596
critic_r1,complex_000165,complex_000165,5,-6.59768
critic_r1,complex_000165,complex_000165,6,-9.93039
critic_r1,complex_000165,complex_000165,7,-7.80625
critic_r1,complex_000165,complex_000165,8,-8.13216
critic_r1,complex_000165,complex_000165,9,-5.95385
critic_r1,complex_000165,complex_000165,10,-5.91336
critic_r1,complex_000165,complex_000165,11,-1.79999
critic_r1,complex_000165,complex_000165,12,-4.35652
critic_r1,complex_000165,complex_000165,13,-8.10939
critic_r1,complex_000165,complex_000165,14,-6.87621
critic_r1,complex_000165,complex_000165,15,-8.96902
critic_r1,complex_000165,complex_000165,16,-2.87041
critic_r1,complex_000165,complex_000165,17,-4.43274
critic_r1,complex_000165,complex_000165,18,-8.92134
critic_r1,complex_000165,complex_000165,19,-5.89077
critic_r1,complex_000165,complex_000305,0,-7.30306
critic_r1,complex_000165,complex_000305,1,-9.10941
critic_r1,complex_000165,complex_000305,2,-9.33952
critic_r1,complex_000165,complex_000305,3,-8.7887
critic_r1,complex_000165,complex_000305,4,-4.6542
critic_r1,complex_000165,complex_000305,5,-7.02919
critic_r1,complex_000165,complex_000305,6,-8.01922
critic_r1,complex_000165,complex_000305,7,-5.7902
critic_r1,complex_000165,complex_000305,8,-6.46561
critic_r1,complex_000165,complex_000305,9,-5.08774
critic_r1,complex_000165,complex_000305,10,-7.9392
critic_r1,complex_000165,complex_000305,11,-8.48714
critic_r1,complex_000165,complex_000305,12,-7.87133
critic_r1,complex_000165,complex_000305,13,-7.63008
critic_r1,complex_000165,complex_000305,14,-6.20586
critic_r1,complex_000165,complex_000305,15,-7.28605
critic_r1,complex_000165,complex_000305,16,-7.74257
critic_r1,complex_000165,complex_000305,17,-4.2805
critic_r1,complex_000165,complex_000305,18,-8.76783
critic_r1,complex_000165,complex_000305,19,-4.33105
critic_r1,complex_000170,complex_000411,0,-7.12618
critic_r1,complex_000170,complex_000411,1,-5.50818
critic_r1,complex_000170,complex_000411,2,-11.09643
critic_r1,complex_000170,complex_000411,3,-6.80587
critic_r1,complex_000170,complex_000411,4,-8.6891
critic_r1,complex_000170,complex_000411,5,-4.78781
critic_r1,complex_000170,complex_000411,6,-8.74197
critic_r1,complex_000170,complex_000411,7,-7.08244
critic_r1,complex_000170,complex_000411,8,-8.21477
critic_r1,complex_000170,complex_000411,9,-7.59623
critic_r1,complex_000170,complex_000411,10,-9.04175
critic_r1,complex_000170,complex_000411,11,-5.71748
critic_r1,complex_000170,complex_000411,12,-9.17298
critic_r1,complex_000170,complex_000411,13,-7.19794
critic_r1,complex_000170,complex_000411,14,-7.67898
critic_r1,complex_000170,complex_000411,15,-9.31345
critic_r1,complex_000170,complex_000411,16,-8.15802
critic_r1,complex_000170,complex_000411,17,-9.13504
critic_r1,complex_000170,complex_000411,18,-6.17346
critic_r1,complex_000170,complex_000411,19,-9.51401
critic_r1,complex_000170,complex_000112,0,-6.79743
critic_r1,complex_000170,complex_000112,1,-5.00136
critic_r1,complex_000170,complex_000112,2,-8.95083
critic_r1,complex_000170,complex_000112,3,-7.92059
critic_r1,complex_000170,complex_000112,4,-6.9057
critic_r1,complex_000170,complex_000112,5,-4.88115
critic_r1,complex_000170,complex_000112,6,-7.45304
critic_r1,complex_000170,complex_000112,7,-6.89859
critic_r1,complex_000170,complex_000112,8,-6.29706
critic_r1,complex_000170,complex_000112,9,-7.39642
critic_r1,complex_000170,complex_000112,10,-7.1297
critic_r1,complex_000170,complex_000112,11,-4.94491
critic_r1,complex_000170,complex_000112,12,-7.29692
critic_r1,complex_000170,complex_000112,13,-6.15144
critic_r1,complex_000170,complex_000112,14,-7.30971
critic_r1,complex_000170,complex_000112,15,-7.5602
critic_r1,complex_000170,complex_000112,16,-7.627
critic_r1,complex_000170,complex_000112,17,-7.04584
critic_r1,complex_000170,complex_000112,18,-7.08817
critic_r1,complex_000170,complex_000112,19,-7.98797
critic_r1,complex_000170,complex_000170,0,-8.26865
critic_r1,complex_000170,complex_000170,1,-7.90042
critic_r1,complex_000170,complex_000170,2,-5.49341
critic_r1,complex_000170,complex_000170,3,-8.21169
critic_r1,complex_000170,complex_000170,4,2.22931
critic_r1,complex_000170,complex_000170,5,-5.5604
critic_r1,complex_000170,complex_000170,6,-9.29558
critic_r1,complex_000170,complex_000170,7,-9.04851
critic_r1,complex_000170,complex_000170,8,-9.47195
critic_r1,complex_000170,complex_000170,9,-9.79241
critic_r1,complex_000170,complex_000170,10,-5.92024
critic_r1,complex_000170,complex_000170,11,-6.93815
critic_r1,complex_000170,complex_000170,12,-10.07866
critic_r1,complex_000170,complex_000170,13,-8.46978
critic_r1,complex_000170,complex_000170,14,-10.88566
critic_r1,complex_000170,complex_000170,15,-8.75993
critic_r1,complex_000170,complex_000170,16,-9.10132
critic_r1,complex_000170,complex_000170,17,-10.97036
critic_r1,complex_000170,complex_000170,18,-8.10902
critic_r1,complex_000170,complex_000170,19,-11.23982
critic_r1,complex_000165,complex_000148,0,-6.24623
critic_r1,complex_000165,complex_000148,1,-7.979
critic_r1,complex_000165,complex_000148,2,-7.1305
critic_r1,complex_000165,complex_000148,3,-7.02385
critic_r1,complex_000165,complex_000148,4,-4.12522
critic_r1,complex_000165,complex_000148,5,-5.81973
critic_r1,complex_000165,complex_000148,6,-6.73996
critic_r1,complex_000165,complex_000148,7,-4.96194
critic_r1,complex_000165,complex_000148,8,-5.44422
critic_r1,complex_000165,complex_000148,9,-4.37642
critic_r1,complex_000165,complex_000148,10,-6.23237
critic_r1,complex_000165,complex_000148,11,-7.58618
critic_r1,complex_000165,complex_000148,12,-6.87109
critic_r1,complex_000165,complex_000148,13,-6.17226
critic_r1,complex_000165,complex_000148,14,-4.85995
critic_r1,complex_000165,complex_000148,15,-7.07896
critic_r1,complex_000165,complex_000148,16,-8.92695
critic_r1,complex_000165,complex_000148,17,-3.53568
critic_r1,complex_000165,complex_000148,18,-7.32053
critic_r1,complex_000165,complex_000148,19,-4.01679
critic_r1,complex_000170,complex_000236,0,-7.54704
critic_r1,complex_000170,complex_000236,1,-6.43445
critic_r1,complex_000170,complex_000236,2,-11.43148
critic_r1,complex_000170,complex_000236,3,-7.75058
critic_r1,complex_000170,complex_000236,4,-8.30828
critic_r1,complex_000170,complex_000236,5,-5.13552
critic_r1,complex_000170,complex_000236,6,-8.10226
critic_r1,complex_000170,complex_000236,7,-7.81949
critic_r1,complex_000170,complex_000236,8,-8.54218
critic_r1,complex_000170,complex_000236,9,-7.36828
critic_r1,complex_000170,complex_000236,10,-8.56576
critic_r1,complex_000170,complex_000236,11,-5.93038
critic_r1,complex_000170,complex_000236,12,-8.50328
critic_r1,complex_000170,complex_000236,13,-7.18975
critic_r1,complex_000170,complex_000236,14,-9.23694
critic_r1,complex_000170,complex_000236,15,-8.35804
critic_r1,complex_000170,complex_000236,16,-9.03291
critic_r1,complex_000170,complex_000236,17,-9.13261
critic_r1,complex_000170,complex_000236,18,-6.17617
critic_r1,complex_000170,complex_000236,19,-9.19149
critic_r1,complex_000177,complex_000305,0,-5.00194
critic_r1,complex_000177,complex_000305,1,-8.12629
critic_r1,complex_000177,complex_000305,2,-11.1015
critic_r1,complex_000177,complex_000305,3,-8.62286
critic_r1,complex_000177,complex_000305,4,-4.49164
critic_r1,complex_000177,complex_000305,5,-7.86705
critic_r1,complex_000177,complex_000305,6,-9.86187
critic_r1,complex_000177,complex_000305,7,-6.07557
critic_r1,complex_000177,complex_000305,8,-7.1604
critic_r1,complex_000177,complex_000305,9,-6.62527
critic_r1,complex_000177,complex_000305,10,-5.91807
critic_r1,complex_000177,complex_000305,11,-7.52259
critic_r1,complex_000177,complex_000305,12,-10.19835
critic_r1,complex_000177,complex_000305,13,-7.74932
critic_r1,complex_000177,complex_000305,14,-7.3457
critic_r1,complex_000177,complex_000305,15,-7.89108
critic_r1,complex_000177,complex_000305,16,-8.76701
critic_r1,complex_000177,complex_000305,17,-5.86647
critic_r1,complex_000177,complex_000305,18,-8.05334
critic_r1,complex_000177,complex_000305,19,-6.37796
critic_r1,complex_000177,complex_000177,0,-5.02176
critic_r1,complex_000177,complex_000177,1,-7.65648
critic_r1,complex_000177,complex_000177,2,-8.84239
critic_r1,complex_000177,complex_000177,3,-8.28298
critic_r1,complex_000177,complex_000177,4,-5.24007
critic_r1,complex_000177,complex_000177,5,-7.37126
critic_r1,complex_000177,complex_000177,6,-8.44836
critic_r1,complex_000177,complex_000177,7,-6.55225
critic_r1,complex_000177,complex_000177,8,-6.0639
critic_r1,complex_000177,complex_000177,9,-6.02269
critic_r1,complex_000177,complex_000177,10,-5.61239
critic_r1,complex_000177,complex_000177,11,-7.08446
critic_r1,complex_000177,complex_000177,12,-10.47966
critic_r1,complex_000177,complex_000177,13,-6.22565
critic_r1,complex_000177,complex_000177,14,-7.12796
critic_r1,complex_000177,complex_000177,15,-6.20018
critic_r1,complex_000177,complex_000177,16,-8.68297
critic_r1,complex_000177,complex_000177,17,-5.50364
critic_r1,complex_000177,complex_000177,18,-7.23148
critic_r1,complex_000177,complex_000177,19,-6.3907
critic_r1,complex_000191,complex_000191,0,-6.81767
critic_r1,complex_000191,complex_000191,1,-4.16806
critic_r1,complex_000191,complex_000191,2,-5.0626
critic_r1,complex_000191,complex_000191,3,-3.12474
critic_r1,complex_000191,complex_000191,4,-4.18986
critic_r1,complex_000191,complex_000191,5,-5.43651
critic_r1,complex_000191,complex_000191,6,-5.42495
critic_r1,complex_000191,complex_000191,7,-6.52461
critic_r1,complex_000191,complex_000191,8,-4.55985
critic_r1,complex_000191,complex_000191,9,-5.58473
critic_r1,complex_000191,complex_000191,10,-3.29986
critic_r1,complex_000191,complex_000191,11,-5.3834
critic_r1,complex_000191,complex_000191,12,-3.70719
critic_r1,complex_000191,complex_000191,13,-4.91606
critic_r1,complex_000191,complex_000191,14,-6.26106
critic_r1,complex_000191,complex_000191,15,-3.83312
critic_r1,complex_000191,complex_000191,16,-5.05106
critic_r1,complex_000191,complex_000191,17,-4.27328
critic_r1,complex_000191,complex_000191,18,-4.39734
critic_r1,complex_000191,complex_000191,19,-5.21936
critic_r1,complex_000177,complex_000051,0,-4.3523
critic_r1,complex_000177,complex_000051,1,-8.01289
critic_r1,complex_000177,complex_000051,2,-9.04362
critic_r1,complex_000177,complex_000051,3,-7.81219
critic_r1,complex_000177,complex_000051,4,-4.81368
critic_r1,complex_000177,complex_000051,5,-7.63611
critic_r1,complex_000177,complex_000051,6,-6.80837
critic_r1,complex_000177,complex_000051,7,-5.61981
critic_r1,complex_000177,complex_000051,8,-6.11217
critic_r1,complex_000177,complex_000051,9,-5.95356
critic_r1,complex_000177,complex_000051,10,-5.45882
critic_r1,complex_000177,complex_000051,11,-6.55408
critic_r1,complex_000177,complex_000051,12,-6.7275
critic_r1,complex_000177,complex_000051,13,-6.27637
critic_r1,complex_000177,complex_000051,14,-6.54857
critic_r1,complex_000177,complex_000051,15,-6.71387
critic_r1,complex_000177,complex_000051,16,-7.74854
critic_r1,complex_000177,complex_000051,17,-5.565
critic_r1,complex_000177,complex_000051,18,-6.87394
critic_r1,complex_000177,complex_000051,19,-5.91029
critic_r1,complex_000191,complex_000193,0,-6.61541
critic_r1,complex_000191,complex_000193,1,-4.76105
critic_r1,complex_000191,complex_000193,2,-4.88699
critic_r1,complex_000191,complex_000193,3,-3.53086
critic_r1,complex_000191,complex_000193,4,-4.07449
critic_r1,complex_000191,complex_000193,5,-6.3434
critic_r1,complex_000191,complex_000193,6,-5.68833
critic_r1,complex_000191,complex_000193,7,-6.69107
critic_r1,complex_000191,complex_000193,8,-5.23535
critic_r1,complex_000191,complex_000193,9,-5.89885
critic_r1,complex_000191,complex_000193,10,-3.77069
critic_r1,complex_000191,complex_000193,11,-7.31484
critic_r1,complex_000191,complex_000193,12,-3.97091
critic_r1,complex_000191,complex_000193,13,-5.06066
critic_r1,complex_000191,complex_000193,14,-5.87234
critic_r1,complex_000191,complex_000193,15,-4.15298
critic_r1,complex_000191,complex_000193,16,-4.84617
critic_r1,complex_000191,complex_000193,17,-4.48222
critic_r1,complex_000191,complex_000193,18,-4.17821
critic_r1,complex_000191,complex_000193,19,-5.74116
critic_r1,complex_000177,complex_000382,0,-4.57557
critic_r1,complex_000177,complex_000382,1,-8.0869
critic_r1,complex_000177,complex_000382,2,-11.14271
critic_r1,complex_000177,complex_000382,3,-9.03706
critic_r1,complex_000177,complex_000382,4,-4.65182
critic_r1,complex_000177,complex_000382,5,-8.2268
critic_r1,complex_000177,complex_000382,6,-8.82366
critic_r1,complex_000177,complex_000382,7,-5.9896
critic_r1,complex_000177,complex_000382,8,-6.75083
critic_r1,complex_000177,complex_000382,9,-6.4234
critic_r1,complex_000177,complex_000382,10,-5.69619
critic_r1,complex_000177,complex_000382,11,-7.1662
critic_r1,complex_000177,complex_000382,12,-12.04283
critic_r1,complex_000177,complex_000382,13,-7.12984
critic_r1,complex_000177,complex_000382,14,-7.35558
critic_r1,complex_000177,complex_000382,15,-7.11055
critic_r1,complex_000177,complex_000382,16,-9.16911
critic_r1,complex_000177,complex_000382,17,-6.14747
critic_r1,complex_000177,complex_000382,18,-7.99984
critic_r1,complex_000177,complex_000382,19,-6.68288
critic_r1,complex_000191,complex_000266,0,-7.93027
critic_r1,complex_000191,complex_000266,1,-5.31241
critic_r1,complex_000191,complex_000266,2,-5.35974
critic_r1,complex_000191,complex_000266,3,-4.08144
critic_r1,complex_000191,complex_000266,4,-5.33071
critic_r1,complex_000191,complex_000266,5,-6.43488
critic_r1,complex_000191,complex_000266,6,-5.57108
critic_r1,complex_000191,complex_000266,7,-8.51563
critic_r1,complex_000191,complex_000266,8,-6.42991
critic_r1,complex_000191,complex_000266,9,-5.64932
critic_r1,complex_000191,complex_000266,10,-5.10976
critic_r1,complex_000191,complex_000266,11,-7.15793
critic_r1,complex_000191,complex_000266,12,-4.01631
critic_r1,complex_000191,complex_000266,13,-5.44149
critic_r1,complex_000191,complex_000266,14,-6.61454
critic_r1,complex_000191,complex_000266,15,-4.78566
critic_r1,complex_000191,complex_000266,16,-4.9977
critic_r1,complex_000191,complex_000266,17,-5.25259
critic_r1,complex_000191,complex_000266,18,-4.59487
critic_r1,complex_000191,complex_000266,19,-6.55225
critic_r1,complex_000191,complex_000165,0,-5.49579
critic_r1,complex_000191,complex_000165,1,-6.18904
critic_r1,complex_000191,complex_000165,2,-6.44922
critic_r1,complex_000191,complex_000165,3,-4.89241
critic_r1,complex_000191,complex_000165,4,-4.71813
critic_r1,complex_000191,complex_000165,5,-8.03574
critic_r1,complex_000191,complex_000165,6,-7.52443
critic_r1,complex_000191,complex_000165,7,-8.40531
critic_r1,complex_000191,complex_000165,8,-6.24013
critic_r1,complex_000191,complex_000165,9,-5.75072
critic_r1,complex_000191,complex_000165,10,-5.17023
critic_r1,complex_000191,complex_000165,11,-5.77701
critic_r1,complex_000191,complex_000165,12,-4.80747
critic_r1,complex_000191,complex_000165,13,-6.52974
critic_r1,complex_000191,complex_000165,14,-6.50689
critic_r1,complex_000191,complex_000165,15,-6.16057
critic_r1,complex_000191,complex_000165,16,-6.18205
critic_r1,complex_000191,complex_000165,17,-5.3002
critic_r1,complex_000191,complex_000165,18,-5.24292
critic_r1,complex_000191,complex_000165,19,-6.20859
critic_r1,complex_000193,complex_000193,0,-5.43776
critic_r1,complex_000193,complex_000193,1,-4.41527
critic_r1,complex_000193,complex_000193,2,-7.41153
critic_r1,complex_000193,complex_000193,3,-7.33635
critic_r1,complex_000193,complex_000193,4,-4.57032
critic_r1,complex_000193,complex_000193,5,-7.04085
critic_r1,complex_000193,complex_000193,6,-5.97224
critic_r1,complex_000193,complex_000193,7,-5.8532
critic_r1,complex_000193,complex_000193,8,-9.0196
critic_r1,complex_000193,complex_000193,9,-6.04958
critic_r1,complex_000193,complex_000193,10,-5.12317
critic_r1,complex_000193,complex_000193,11,-7.13916
critic_r1,complex_000193,complex_000193,12,-7.73093
critic_r1,complex_000193,complex_000193,13,-5.66306
critic_r1,complex_000193,complex_000193,14,-6.4447
critic_r1,complex_000193,complex_000193,15,-7.27215
critic_r1,complex_000193,complex_000193,16,-7.59608
critic_r1,complex_000193,complex_000193,17,-6.04358
critic_r1,complex_000193,complex_000193,18,-6.53476
critic_r1,complex_000193,complex_000193,19,-5.95316
critic_r1,complex_000179,complex_000473,0,-7.12217
critic_r1,complex_000179,complex_000473,1,-7.31827
critic_r1,complex_000179,complex_000473,2,-8.501
critic_r1,complex_000179,complex_000473,3,-7.67911
critic_r1,complex_000179,complex_000473,4,-8.66729
critic_r1,complex_000179,complex_000473,5,-5.92305
critic_r1,complex_000179,complex_000473,6,-7.22851
critic_r1,complex_000179,complex_000473,7,-5.32558
critic_r1,complex_000179,complex_000473,8,-8.22359
critic_r1,complex_000179,complex_000473,9,-7.46477
critic_r1,complex_000179,complex_000473,10,-6.15041
critic_r1,complex_000179,complex_000473,11,-4.83957
critic_r1,complex_000179,complex_000473,12,-5.64797
critic_r1,complex_000179,complex_000473,13,-6.65071
critic_r1,complex_000179,complex_000473,14,-6.19422
critic_r1,complex_000179,complex_000473,15,-7.70026
critic_r1,complex_000179,complex_000473,16,-10.19456
critic_r1,complex_000179,complex_000473,17,-8.38741
critic_r1,complex_000179,complex_000473,18,-5.78991
critic_r1,complex_000179,complex_000473,19,-6.75963
critic_r1,complex_000193,complex_000292,0,-4.50097
critic_r1,complex_000193,complex_000292,1,-4.38703
critic_r1,complex_000193,complex_000292,2,-6.45799
critic_r1,complex_000193,complex_000292,3,-5.56481
critic_r1,complex_000193,complex_000292,4,-3.92825
critic_r1,complex_000193,complex_000292,5,-5.90045
critic_r1,complex_000193,complex_000292,6,-5.47619
critic_r1,complex_000193,complex_000292,7,-4.83215
critic_r1,complex_000193,complex_000292,8,-7.12493
critic_r1,complex_000193,complex_000292,9,-5.27893
critic_r1,complex_000193,complex_000292,10,-5.11338
critic_r1,complex_000193,complex_000292,11,-5.91802
critic_r1,complex_000193,complex_000292,12,-6.60055
critic_r1,complex_000193,complex_000292,13,-5.11888
critic_r1,complex_000193,complex_000292,14,-6.39438
critic_r1,complex_000193,complex_000292,15,-6.76063
critic_r1,complex_000193,complex_000292,16,-6.55779
critic_r1,complex_000193,complex_000292,17,-5.03938
critic_r1,complex_000193,complex_000292,18,-5.24956
critic_r1,complex_000193,complex_000292,19,-5.26888
critic_r1,complex_000179,complex_000179,0,-9.17347
critic_r1,complex_000179,complex_000179,1,-8.70989
critic_r1,complex_000179,complex_000179,2,-11.86162
critic_r1,complex_000179,complex_000179,3,-10.33561
critic_r1,complex_000179,complex_000179,4,-11.04542
critic_r1,complex_000179,complex_000179,5,-7.02621
critic_r1,complex_000179,complex_000179,6,-9.97857
critic_r1,complex_000179,complex_000179,7,-6.65831
critic_r1,complex_000179,complex_000179,8,-10.08547
critic_r1,complex_000179,complex_000179,9,-8.61517
critic_r1,complex_000179,complex_000179,10,-7.66028
critic_r1,complex_000179,complex_000179,11,-5.61696
critic_r1,complex_000179,complex_000179,12,-6.20913
critic_r1,complex_000179,complex_000179,13,-7.87546
critic_r1,complex_000179,complex_000179,14,-7.13064
critic_r1,complex_000179,complex_000179,15,-10.03517
critic_r1,complex_000179,complex_000179,16,-12.03408
critic_r1,complex_000179,complex_000179,17,-10.70926
critic_r1,complex_000179,complex_000179,18,-7.31175
critic_r1,complex_000179,complex_000179,19,-8.52405
critic_r1,complex_000193,complex_000394,0,-5.62965
critic_r1,complex_000193,complex_000394,1,-4.7464
critic_r1,complex_000193,complex_000394,2,-7.84089
critic_r1,complex_000193,complex_000394,3,-7.70967
critic_r1,complex_000193,complex_000394,4,-5.2426
critic_r1,complex_000193,complex_000394,5,-7.5967
critic_r1,complex_000193,complex_000394,6,-7.30729
critic_r1,complex_000193,complex_000394,7,-5.9743
critic_r1,complex_000193,complex_000394,8,-8.98361
critic_r1,complex_000193,complex_000394,9,-6.54599
critic_r1,complex_000193,complex_000394,10,-6.50651
critic_r1,complex_000193,complex_000394,11,-7.23546
critic_r1,complex_000193,complex_000394,12,-7.84381
critic_r1,complex_000193,complex_000394,13,-6.0602
critic_r1,complex_000193,complex_000394,14,-6.39068
critic_r1,complex_000193,complex_000394,15,-8.23613
critic_r1,complex_000193,complex_000394,16,-7.38638
critic_r1,complex_000193,complex_000394,17,-5.64775
critic_r1,complex_000193,complex_000394,18,-6.30959
critic_r1,complex_000193,complex_000394,19,-5.93389
critic_r1,complex_000179,complex_000292,0,-6.52801
critic_r1,complex_000179,complex_000292,1,-6.7528
critic_r1,complex_000179,complex_000292,2,-8.41223
critic_r1,complex_000179,complex_000292,3,-7.66116
critic_r1,complex_000179,complex_000292,4,-7.87627
critic_r1,complex_000179,complex_000292,5,-5.5188
critic_r1,complex_000179,complex_000292,6,-6.90304
critic_r1,complex_000179,complex_000292,7,-5.13825
critic_r1,complex_000179,complex_000292,8,-7.62219
critic_r1,complex_000179,complex_000292,9,-6.37901
critic_r1,complex_000179,complex_000292,10,-5.64971
critic_r1,complex_000179,complex_000292,11,-4.64047
critic_r1,complex_000179,complex_000292,12,-4.65496
critic_r1,complex_000179,complex_000292,13,-6.77555
critic_r1,complex_000179,complex_000292,14,-5.61127
critic_r1,complex_000179,complex_000292,15,-6.91765
critic_r1,complex_000179,complex_000292,16,-7.69863
critic_r1,complex_000179,complex_000292,17,-6.97939
critic_r1,complex_000179,complex_000292,18,-5.67145
critic_r1,complex_000179,complex_000292,19,-5.77433
critic_r1,complex_000193,complex_000177,0,-5.6957
critic_r1,complex_000193,complex_000177,1,-5.10384
critic_r1,complex_000193,complex_000177,2,-7.99612
critic_r1,complex_000193,complex_000177,3,-6.84228
critic_r1,complex_000193,complex_000177,4,-4.96067
critic_r1,complex_000193,complex_000177,5,-6.56335
critic_r1,complex_000193,complex_000177,6,-6.70862
critic_r1,complex_000193,complex_000177,7,-5.65484
critic_r1,complex_000193,complex_000177,8,-8.41358
critic_r1,complex_000193,complex_000177,9,-6.98212
critic_r1,complex_000193,complex_000177,10,-5.85619
critic_r1,complex_000193,complex_000177,11,-7.55499
critic_r1,complex_000193,complex_000177,12,-7.83556
critic_r1,complex_000193,complex_000177,13,-6.49343
critic_r1,complex_000193,complex_000177,14,-6.07546
critic_r1,complex_000193,complex_000177,15,-7.19455
critic_r1,complex_000193,complex_000177,16,-7.16734
critic_r1,complex_000193,complex_000177,17,-5.99851
critic_r1,complex_000193,complex_000177,18,-6.01079
critic_r1,complex_000193,complex_000177,19,-5.77485
critic_r1,complex_000223,complex_000223,0,-6.28157
critic_r1,complex_000223,complex_000223,1,-4.49036
critic_r1,complex_000223,complex_000223,2,-5.2525
critic_r1,complex_000223,complex_000223,3,-5.79211
critic_r1,complex_000223,complex_000223,4,-7.65059
critic_r1,complex_000223,complex_000223,5,-5.02368
critic_r1,complex_000223,complex_000223,6,-3.74033
critic_r1,complex_000223,complex_000223,7,-4.22839
critic_r1,complex_000223,complex_000223,8,-5.87156
critic_r1,complex_000223,complex_000223,9,-5.42618
critic_r1,complex_000223,complex_000223,10,-5.56564
critic_r1,complex_000223,complex_000223,11,-5.85729
critic_r1,complex_000223,complex_000223,12,-6.1621
critic_r1,complex_000223,complex_000223,13,-4.8172
critic_r1,complex_000223,complex_000223,14,-4.26197
critic_r1,complex_000223,complex_000223,15,-4.85004
critic_r1,complex_000223,complex_000223,16,-4.55711
critic_r1,complex_000223,complex_000223,17,-5.91124
critic_r1,complex_000223,complex_000223,18,-4.08551
critic_r1,complex_000223,complex_000223,19,-4.51597
critic_r1,complex_000179,complex_000411,0,-8.12666
critic_r1,complex_000179,complex_000411,1,-8.1483
critic_r1,complex_000179,complex_000411,2,-9.45102
critic_r1,complex_000179,complex_000411,3,-8.0908
critic_r1,complex_000179,complex_000411,4,-9.99269
critic_r1,complex_000179,complex_000411,5,-6.86066
critic_r1,complex_000179,complex_000411,6,-7.40761
critic_r1,complex_000179,complex_000411,7,-6.5386
critic_r1,complex_000179,complex_000411,8,-10.40034
critic_r1,complex_000179,complex_000411,9,-7.71729
critic_r1,complex_000179,complex_000411,10,-6.83555
critic_r1,complex_000179,complex_000411,11,-5.10561
critic_r1,complex_000179,complex_000411,12,-5.73492
critic_r1,complex_000179,complex_000411,13,-7.59612
critic_r1,complex_000179,complex_000411,14,-6.5442
critic_r1,complex_000179,complex_000411,15,-9.63425
critic_r1,complex_000179,complex_000411,16,-9.53454
critic_r1,complex_000179,complex_000411,17,-8.54662
critic_r1,complex_000179,complex_000411,18,-6.02272
critic_r1,complex_000179,complex_000411,19,-7.58073
critic_r1,complex_000223,complex_000472,0,-9.83201
critic_r1,complex_000223,complex_000472,1,-7.46275
critic_r1,complex_000223,complex_000472,2,-9.11326
critic_r1,complex_000223,complex_000472,3,-8.12337
critic_r1,complex_000223,complex_000472,4,-11.96731
critic_r1,complex_000223,complex_000472,5,-7.15119
critic_r1,complex_000223,complex_000472,6,-4.99647
critic_r1,complex_000223,complex_000472,7,-5.82777
critic_r1,complex_000223,complex_000472,8,-9.43119
critic_r1,complex_000223,complex_000472,9,-7.01578
critic_r1,complex_000223,complex_000472,10,-9.15838
critic_r1,complex_000223,complex_000472,11,-9.58291
critic_r1,complex_000223,complex_000472,12,-10.09437
critic_r1,complex_000223,complex_000472,13,-8.54702
critic_r1,complex_000223,complex_000472,14,-5.34422
critic_r1,complex_000223,complex_000472,15,-7.19072
critic_r1,complex_000223,complex_000472,16,-6.14293
critic_r1,complex_000223,complex_000472,17,-9.2937
critic_r1,complex_000223,complex_000472,18,-5.59271
critic_r1,complex_000223,complex_000472,19,-6.57885
critic_r1,complex_000223,complex_000179,0,-9.86725
critic_r1,complex_000223,complex_000179,1,-7.604
critic_r1,complex_000223,complex_000179,2,-8.78864
critic_r1,complex_000223,complex_000179,3,-8.07807
critic_r1,complex_000223,complex_000179,4,-11.08969
critic_r1,complex_000223,complex_000179,5,-7.76152
critic_r1,complex_000223,complex_000179,6,-5.11969
critic_r1,complex_000223,complex_000179,7,-5.63737
critic_r1,complex_000223,complex_000179,8,-9.4409
critic_r1,complex_000223,complex_000179,9,-7.13275
critic_r1,complex_000223,complex_000179,10,-9.14366
critic_r1,complex_000223,complex_000179,11,-9.64467
critic_r1,complex_000223,complex_000179,12,-10.92735
critic_r1,complex_000223,complex_000179,13,-8.08804
critic_r1,complex_000223,complex_000179,14,-5.0551
critic_r1,complex_000223,complex_000179,15,-7.19
critic_r1,complex_000223,complex_000179,16,-7.06958
