arm,pocket,receptor,mol_idx,score
critic,complex_000179,complex_000473,2,-7.53122
critic,complex_000179,complex_000473,3,-8.88605
critic,complex_000179,complex_000473,4,-6.99137
critic,complex_000179,complex_000473,5,-4.66267
critic,complex_000179,complex_000473,6,-8.91812
critic,complex_000179,complex_000473,7,-7.47348
critic,complex_000179,complex_000473,8,-8.78892
critic,complex_000179,complex_000473,9,-7.84815
critic,complex_000179,complex_000473,10,-6.15539
critic,complex_000179,complex_000473,11,-7.63403
critic,complex_000179,complex_000473,12,-6.05365
critic,complex_000179,complex_000473,13,-6.76547
critic,complex_000179,complex_000473,14,-7.89818
critic,complex_000179,complex_000473,15,-6.48759
critic,complex_000179,complex_000473,16,-6.99586
critic,complex_000179,complex_000473,17,-5.24411
critic,complex_000179,complex_000473,18,-5.3496
critic,complex_000179,complex_000473,19,-6.85617
critic,complex_000177,complex_000382,0,-5.03308
critic,complex_000177,complex_000382,1,-5.22909
critic,complex_000177,complex_000382,2,-9.04939
critic,complex_000177,complex_000382,3,-9.04437
critic,complex_000177,complex_000382,4,-6.48921
critic,complex_000177,complex_000382,5,-7.64027
critic,complex_000177,complex_000382,6,-9.51749
critic,complex_000177,complex_000382,7,-7.79044
critic,complex_000177,complex_000382,8,-6.58432
critic,complex_000177,complex_000382,9,-10.05844
critic,complex_000177,complex_000382,10,-5.46876
critic,complex_000177,complex_000382,11,-9.24389
critic,complex_000177,complex_000382,12,-9.81275
critic,complex_000177,complex_000382,13,-6.68346
critic,complex_000177,complex_000382,14,-8.60289
critic,complex_000177,complex_000382,15,-7.96734
critic,complex_000177,complex_000382,16,-4.96089
critic,complex_000177,complex_000382,17,-9.42333
critic,complex_000177,complex_000382,18,-9.67343
critic,complex_000177,complex_000382,19,-9.73571
critic,complex_000177,complex_000305,0,-4.4405
critic,complex_000177,complex_000305,1,-5.13969
critic,complex_000177,complex_000305,2,-9.41844
critic,complex_000177,complex_000305,3,-9.95384
critic,complex_000177,complex_000305,4,-6.38931
critic,complex_000177,complex_000305,5,-7.76727
critic,complex_000177,complex_000305,6,-9.86821
critic,complex_000177,complex_000305,7,-8.45466
critic,complex_000177,complex_000305,8,-6.54049
critic,complex_000177,complex_000305,9,-9.00204
critic,complex_000177,complex_000305,10,-5.50341
critic,complex_000177,complex_000305,11,-8.81043
critic,complex_000177,complex_000305,12,-10.57846
critic,complex_000177,complex_000305,13,-6.15315
critic,complex_000177,complex_000305,14,-9.2176
critic,complex_000177,complex_000305,15,-7.38969
critic,complex_000177,complex_000305,16,-4.5414
critic,complex_000177,complex_000305,17,-8.21506
critic,complex_000177,complex_000305,18,-10.02279
critic,complex_000177,complex_000305,19,-9.30197
critic,complex_000179,complex_000179,0,-9.25896
critic,complex_000179,complex_000179,1,-6.58431
critic,complex_000179,complex_000179,2,-10.44583
critic,complex_000179,complex_000179,3,-9.6183
critic,complex_000179,complex_000179,4,-9.16021
critic,complex_000179,complex_000179,5,-5.85412
critic,complex_000179,complex_000179,6,-11.50954
critic,complex_000179,complex_000179,7,-8.85235
critic,complex_000179,complex_000179,8,-10.02743
critic,complex_000179,complex_000179,9,-9.96163
critic,complex_000179,complex_000179,10,-7.39299
critic,complex_000179,complex_000179,11,-8.59964
critic,complex_000179,complex_000179,12,-7.42951
critic,complex_000179,complex_000179,13,-9.24703
critic,complex_000179,complex_000179,14,-11.13037
critic,complex_000179,complex_000179,15,-8.2946
critic,complex_000179,complex_000179,16,-8.47367
critic,complex_000179,complex_000179,17,-5.78131
critic,complex_000179,complex_000179,18,-6.54001
critic,complex_000179,complex_000179,19,-8.11627
critic,complex_000179,complex_000411,0,-8.38905
critic,complex_000179,complex_000411,1,-6.14233
critic,complex_000179,complex_000411,2,-9.20757
critic,complex_000179,complex_000411,3,-8.74669
critic,complex_000179,complex_000411,4,-7.85117
critic,complex_000179,complex_000411,5,-5.04184
critic,complex_000179,complex_000411,6,-9.45577
critic,complex_000179,complex_000411,7,-7.63767
critic,complex_000179,complex_000411,8,-8.54023
critic,complex_000179,complex_000411,9,-9.69758
critic,complex_000179,complex_000411,10,-6.78819
critic,complex_000179,complex_000411,11,-7.74396
critic,complex_000179,complex_000411,12,-6.88793
critic,complex_000179,complex_000411,13,-7.93771
critic,complex_000179,complex_000411,14,-8.89257
critic,complex_000179,complex_000411,15,-7.80759
critic,complex_000179,complex_000411,16,-8.11992
critic,complex_000179,complex_000411,17,-5.41335
critic,complex_000179,complex_000411,18,-6.51564
critic,complex_000179,complex_000411,19,-7.22764
critic,complex_000191,complex_000191,0,-5.60196
critic,complex_000191,complex_000191,1,-5.35147
critic,complex_000191,complex_000191,2,-4.02966
critic,complex_000191,complex_000191,3,-4.91534
critic,complex_000191,complex_000191,4,-6.66584
critic,complex_000191,complex_000191,5,-6.66396
critic,complex_000191,complex_000191,6,-6.30194
critic,complex_000191,complex_000191,7,-6.1992
critic,complex_000191,complex_000191,8,-6.48506
critic,complex_000191,complex_000191,9,-5.19747
critic,complex_000191,complex_000191,10,-7.72454
critic,complex_000191,complex_000191,11,-4.2629
critic,complex_000191,complex_000191,12,-6.26424
critic,complex_000191,complex_000191,13,-3.55746
critic,complex_000191,complex_000191,14,-5.28237
critic,complex_000191,complex_000191,15,-6.10916
critic,complex_000191,complex_000191,16,-4.9062
critic,complex_000191,complex_000191,17,-6.21027
critic,complex_000191,complex_000191,18,-4.83586
critic,complex_000191,complex_000191,19,-4.67779
critic,complex_000191,complex_000193,0,-5.2873
critic,complex_000191,complex_000193,1,-6.23551
critic,complex_000191,complex_000193,2,-4.24591
critic,complex_000191,complex_000193,3,-5.49453
critic,complex_000191,complex_000193,4,-7.49389
critic,complex_000191,complex_000193,5,-6.70943
critic,complex_000191,complex_000193,6,-7.07597
critic,complex_000191,complex_000193,7,-7.7569
critic,complex_000191,complex_000193,8,-7.38493
critic,complex_000191,complex_000193,9,-5.26459
critic,complex_000191,complex_000193,10,-7.31381
critic,complex_000191,complex_000193,11,-4.60909
critic,complex_000191,complex_000193,12,-6.66953
critic,complex_000191,complex_000193,13,-3.63754
critic,complex_000191,complex_000193,14,-6.38926
critic,complex_000191,complex_000193,15,-6.6889
critic,complex_000191,complex_000193,16,-5.55186
critic,complex_000191,complex_000193,17,-7.04559
critic,complex_000191,complex_000193,18,-5.07957
critic,complex_000191,complex_000193,19,-4.74274
critic,complex_000179,complex_000292,0,-7.32135
critic,complex_000179,complex_000292,1,-5.29575
critic,complex_000179,complex_000292,2,-7.46021
critic,complex_000179,complex_000292,3,-7.91783
critic,complex_000179,complex_000292,4,-6.75482
critic,complex_000179,complex_000292,5,-5.36308
critic,complex_000179,complex_000292,6,-8.94908
critic,complex_000179,complex_000292,7,-6.68165
critic,complex_000179,complex_000292,8,-7.74502
critic,complex_000179,complex_000292,9,-7.4671
critic,complex_000179,complex_000292,10,-6.0551
critic,complex_000179,complex_000292,11,-6.59321
critic,complex_000179,complex_000292,12,-5.8288
critic,complex_000179,complex_000292,13,-6.38578
critic,complex_000179,complex_000292,14,-6.73916
critic,complex_000179,complex_000292,15,-6.90397
critic,complex_000179,complex_000292,16,-6.21024
critic,complex_000179,complex_000292,17,-5.27093
critic,complex_000179,complex_000292,18,-5.11848
critic,complex_000179,complex_000292,19,-6.0679
critic,complex_000191,complex_000266,0,-5.8743
critic,complex_000191,complex_000266,1,-7.50834
critic,complex_000191,complex_000266,2,-4.99609
critic,complex_000191,complex_000266,3,-7.61159
critic,complex_000191,complex_000266,4,-8.45586
critic,complex_000191,complex_000266,5,-8.00584
critic,complex_000191,complex_000266,6,-8.38054
critic,complex_000191,complex_000266,7,-7.25024
critic,complex_000191,complex_000266,8,-7.70437
critic,complex_000191,complex_000266,9,-6.04871
critic,complex_000191,complex_000266,10,-8.96956
critic,complex_000191,complex_000266,11,-5.5477
critic,complex_000191,complex_000266,12,-7.88838
critic,complex_000191,complex_000266,13,-3.32755
critic,complex_000191,complex_000266,14,-7.0857
critic,complex_000191,complex_000266,15,-8.48564
critic,complex_000191,complex_000266,16,-5.99339
critic,complex_000191,complex_000266,17,-8.91706
critic,complex_000191,complex_000266,18,-4.99052
critic,complex_000191,complex_000266,19,-5.97823
critic,complex_000193,complex_000193,0,-7.09213
critic,complex_000193,complex_000193,1,-5.72681
critic,complex_000193,complex_000193,2,-8.1824
critic,complex_000193,complex_000193,3,-7.17529
critic,complex_000193,complex_000193,4,-6.80428
critic,complex_000193,complex_000193,5,-7.84546
critic,complex_000193,complex_000193,6,-5.62986
critic,complex_000193,complex_000193,7,-5.94983
critic,complex_000193,complex_000193,8,-5.30309
critic,complex_000193,complex_000193,9,-4.7949
critic,complex_000193,complex_000193,10,-7.41434
critic,complex_000193,complex_000193,11,-5.63432
critic,complex_000193,complex_000193,12,-5.1093
critic,complex_000193,complex_000193,13,-6.79834
critic,complex_000193,complex_000193,14,-7.55552
critic,complex_000193,complex_000193,15,-8.00178
critic,complex_000193,complex_000193,16,-7.55449
critic,complex_000193,complex_000193,17,-7.02583
critic,complex_000193,complex_000193,18,-7.19641
critic,complex_000193,complex_000193,19,-5.0904
critic,complex_000191,complex_000165,0,-6.39355
critic,complex_000191,complex_000165,1,-6.03883
critic,complex_000191,complex_000165,2,-4.93398
critic,complex_000191,complex_000165,3,-4.5537
critic,complex_000191,complex_000165,4,-5.88094
critic,complex_000191,complex_000165,5,-5.83664
critic,complex_000191,complex_000165,6,-1.66218
critic,complex_000191,complex_000165,7,-6.90169
critic,complex_000191,complex_000165,8,-7.64133
critic,complex_000191,complex_000165,9,-5.31079
critic,complex_000191,complex_000165,10,-6.3827
critic,complex_000191,complex_000165,11,-6.14365
critic,complex_000191,complex_000165,12,-7.48135
critic,complex_000191,complex_000165,13,-3.79959
critic,complex_000191,complex_000165,14,-5.54213
critic,complex_000191,complex_000165,15,-4.78722
critic,complex_000191,complex_000165,16,-4.53032
critic,complex_000191,complex_000165,17,-4.94911
critic,complex_000191,complex_000165,18,-6.35698
critic,complex_000191,complex_000165,19,-5.45112
critic,complex_000223,complex_000472,0,-10.76132
critic,complex_000223,complex_000472,1,-4.78031
critic,complex_000223,complex_000472,2,-8.1763
critic,complex_000223,complex_000472,3,-7.72141
critic,complex_000223,complex_000472,4,-6.52569
critic,complex_000223,complex_000472,5,-8.10969
critic,complex_000223,complex_000472,6,-5.72819
critic,complex_000223,complex_000472,7,-8.71056
critic,complex_000223,complex_000472,8,-5.87833
critic,complex_000223,complex_000472,9,-6.64729
critic,complex_000223,complex_000472,10,-9.3231
critic,complex_000223,complex_000472,11,-3.95907
critic,complex_000223,complex_000472,12,-11.73057
critic,complex_000223,complex_000472,13,-10.57363
critic,complex_000223,complex_000472,14,-8.39034
critic,complex_000223,complex_000472,15,-9.28183
critic,complex_000223,complex_000472,16,-9.98906
critic,complex_000223,complex_000472,17,-3.50501
critic,complex_000223,complex_000472,18,-10.48089
critic,complex_000223,complex_000472,19,-4.09995
critic,complex_000193,complex_000394,0,-7.83097
critic,complex_000193,complex_000394,1,-5.48372
critic,complex_000193,complex_000394,2,-7.8775
critic,complex_000193,complex_000394,3,-7.91743
critic,complex_000193,complex_000394,4,-8.2805
critic,complex_000193,complex_000394,5,-7.31341
critic,complex_000193,complex_000394,6,-5.58205
critic,complex_000193,complex_000394,7,-5.94551
critic,complex_000193,complex_000394,8,-5.39552
critic,complex_000193,complex_000394,9,-5.16155
critic,complex_000193,complex_000394,10,-7.58277
critic,complex_000193,complex_000394,11,-5.63257
critic,complex_000193,complex_000394,12,-4.98562
critic,complex_000193,complex_000394,13,-7.45037
critic,complex_000193,complex_000394,14,-7.87558
critic,complex_000193,complex_000394,15,-7.38912
critic,complex_000193,complex_000394,16,-8.36689
critic,complex_000193,complex_000394,17,-7.76024
critic,complex_000193,complex_000394,18,-7.63787
critic,complex_000193,complex_000394,19,-5.6597
critic,complex_000193,complex_000292,0,-6.69601
critic,complex_000193,complex_000292,1,-5.18507
critic,complex_000193,complex_000292,2,-7.13001
critic,complex_000193,complex_000292,3,-6.6401
critic,complex_000193,complex_000292,4,-5.62294
critic,complex_000193,complex_000292,5,-6.24014
critic,complex_000193,complex_000292,6,-4.84762
critic,complex_000193,complex_000292,7,-5.00997
critic,complex_000193,complex_000292,8,-4.45142
critic,complex_000193,complex_000292,9,-4.55487
critic,complex_000193,complex_000292,10,-5.69778
critic,complex_000193,complex_000292,11,-5.12026
critic,complex_000193,complex_000292,12,-4.5251
critic,complex_000193,complex_000292,13,-6.25262
critic,complex_000193,complex_000292,14,-6.3918
critic,complex_000193,complex_000292,15,-7.00512
critic,complex_000193,complex_000292,16,-6.19246
critic,complex_000193,complex_000292,17,-6.53973
critic,complex_000193,complex_000292,18,-6.16632
critic,complex_000193,complex_000292,19,-4.94385
critic,complex_000223,complex_000223,0,-7.49251
critic,complex_000223,complex_000223,1,-3.83291
critic,complex_000223,complex_000223,2,-6.68958
critic,complex_000223,complex_000223,3,-5.16236
critic,complex_000223,complex_000223,4,-4.74619
critic,complex_000223,complex_000223,5,-5.72418
critic,complex_000223,complex_000223,6,-4.0734
critic,complex_000223,complex_000223,7,-6.35836
critic,complex_000223,complex_000223,8,-4.0591
critic,complex_000223,complex_000223,9,-3.88199
critic,complex_000223,complex_000223,10,-6.47164
critic,complex_000223,complex_000223,11,-3.34747
critic,complex_000223,complex_000223,12,-6.50097
critic,complex_000223,complex_000223,13,-6.81395
critic,complex_000223,complex_000223,14,-5.52939
critic,complex_000223,complex_000223,15,-6.55203
critic,complex_000223,complex_000223,16,-7.18781
critic,complex_000223,complex_000223,17,-2.99231
critic,complex_000223,complex_000223,18,-7.21128
critic,complex_000223,complex_000223,19,-2.97784
critic,complex_000193,complex_000177,0,-7.16884
critic,complex_000193,complex_000177,1,-6.25527
critic,complex_000193,complex_000177,2,-8.1551
critic,complex_000193,complex_000177,3,-7.30446
critic,complex_000193,complex_000177,4,-7.3372
critic,complex_000193,complex_000177,5,-7.18197
critic,complex_000193,complex_000177,6,-6.03943
critic,complex_000193,complex_000177,7,-5.64543
critic,complex_000193,complex_000177,8,-5.37542
critic,complex_000193,complex_000177,9,-5.90025
critic,complex_000193,complex_000177,10,-7.64101
critic,complex_000193,complex_000177,11,-5.94226
critic,complex_000193,complex_000177,12,-5.33119
critic,complex_000193,complex_000177,13,-6.55578
critic,complex_000193,complex_000177,14,-6.96382
critic,complex_000193,complex_000177,15,-8.1424
critic,complex_000193,complex_000177,16,-7.7914
critic,complex_000193,complex_000177,17,-8.19042
critic,complex_000193,complex_000177,18,-7.30926
critic,complex_000193,complex_000177,19,-5.82122
critic,complex_000223,complex_000179,0,-11.38332
critic,complex_000223,complex_000179,1,-4.72436
critic,complex_000223,complex_000179,2,-9.69755
critic,complex_000223,complex_000179,3,-6.68415
critic,complex_000223,complex_000179,4,-7.42575
critic,complex_000223,complex_000179,5,-9.12025
critic,complex_000223,complex_000179,6,-5.83908
critic,complex_000223,complex_000179,7,-10.08438
critic,complex_000223,complex_000179,8,-5.56501
critic,complex_000223,complex_000179,9,-6.26175
critic,complex_000223,complex_000179,10,-9.69123
critic,complex_000223,complex_000179,11,-4.32285
critic,complex_000223,complex_000179,12,-9.78939
critic,complex_000223,complex_000179,13,-10.66268
critic,complex_000223,complex_000179,14,-9.74827
critic,complex_000223,complex_000179,15,-9.79868
critic,complex_000223,complex_000179,16,-11.86858
critic,complex_000223,complex_000179,17,-3.25961
critic,complex_000223,complex_000179,18,-10.1044
critic,complex_000223,complex_000179,19,-4.23208
critic,complex_000223,complex_000177,0,-9.07561
critic,complex_000223,complex_000177,1,-4.656
critic,complex_000223,complex_000177,2,-6.35376
critic,complex_000223,complex_000177,3,-6.67239
critic,complex_000223,complex_000177,4,-5.75546
critic,complex_000223,complex_000177,5,-5.4913
critic,complex_000223,complex_000177,6,-5.29003
critic,complex_000223,complex_000177,7,-6.02613
critic,complex_000223,complex_000177,8,-5.68687
critic,complex_000223,complex_000177,9,-6.15174
critic,complex_000223,complex_000177,10,-8.51041
critic,complex_000223,complex_000177,11,-4.34055
critic,complex_000223,complex_000177,12,-8.55184
critic,complex_000223,complex_000177,13,-8.72214
critic,complex_000223,complex_000177,14,-7.59843
critic,complex_000223,complex_000177,15,-8.19929
critic,complex_000223,complex_000177,16,-7.85171
critic,complex_000223,complex_000177,17,-3.30213
critic,complex_000223,complex_000177,18,-7.9855
critic,complex_000223,complex_000177,19,-4.11224
critic,complex_000236,complex_000236,0,-7.24808
critic,complex_000236,complex_000236,1,-9.24809
critic,complex_000236,complex_000236,2,-8.48685
critic,complex_000236,complex_000236,3,-6.9791
critic,complex_000236,complex_000236,4,-8.61569
critic,complex_000236,complex_000236,5,-8.72827
critic,complex_000236,complex_000236,6,-5.43857
critic,complex_000236,complex_000236,7,-8.50753
critic,complex_000236,complex_000236,8,-8.76866
critic,complex_000236,complex_000236,9,-9.16084
critic,complex_000236,complex_000236,10,-8.59946
critic,complex_000236,complex_000236,11,-7.78763
critic,complex_000236,complex_000236,12,-8.2921
critic,complex_000236,complex_000236,13,-7.33732
critic,complex_000236,complex_000236,14,-9.54449
critic,complex_000236,complex_000236,15,-6.667
critic,complex_000236,complex_000236,16,-9.61304
critic,complex_000236,complex_000236,17,-7.7263
critic,complex_000236,complex_000236,18,-8.7673
critic,complex_000236,complex_000236,19,-7.89869
critic,complex_000236,complex_000085,0,-8.17595
critic,complex_000236,complex_000085,1,-9.40698
critic,complex_000236,complex_000085,2,-9.07918
critic,complex_000236,complex_000085,3,-7.7786
critic,complex_000236,complex_000085,4,-8.8283
critic,complex_000236,complex_000085,5,-9.3948
critic,complex_000236,complex_000085,6,-5.994
critic,complex_000236,complex_000085,7,-9.04406
critic,complex_000236,complex_000085,8,-9.40538
critic,complex_000236,complex_000085,9,-9.2674
critic,complex_000236,complex_000085,10,-8.74771
critic,complex_000236,complex_000085,11,-8.508
critic,complex_000236,complex_000085,12,-9.33771
critic,complex_000236,complex_000085,13,-8.02207
critic,complex_000236,complex_000085,14,-9.17838
critic,complex_000236,complex_000085,15,-7.82942
critic,complex_000236,complex_000085,16,-9.13616
critic,complex_000236,complex_000085,17,-8.99933
critic,complex_000236,complex_000085,18,-9.3956
critic,complex_000236,complex_000085,19,-8.3796
critic,complex_000236,complex_000477,0,-6.96553
critic,complex_000236,complex_000477,1,-7.56432
critic,complex_000236,complex_000477,2,-8.43126
critic,complex_000236,complex_000477,3,-6.55323
critic,complex_000236,complex_000477,4,-7.15564
critic,complex_000236,complex_000477,5,-7.6923
critic,complex_000236,complex_000477,6,-5.02366
critic,complex_000236,complex_000477,7,-7.56006
critic,complex_000236,complex_000477,8,-8.36826
critic,complex_000236,complex_000477,9,-7.67026
critic,complex_000236,complex_000477,10,-8.16303
critic,complex_000236,complex_000477,11,-7.72229
critic,complex_000236,complex_000477,12,-8.07647
critic,complex_000236,complex_000477,13,-6.56553
critic,complex_000236,complex_000477,14,-8.21235
critic,complex_000236,complex_000477,15,-6.39748
critic,complex_000236,complex_000477,16,-8.54221
critic,complex_000236,complex_000477,17,-7.22368
critic,complex_000236,complex_000477,18,-7.71949
critic,complex_000236,complex_000477,19,-7.4225
critic,complex_000269,complex_000363,0,-8.49905
critic,complex_000269,complex_000363,1,-7.7997
critic,complex_000269,complex_000363,2,-6.0701
critic,complex_000269,complex_000363,3,-9.49883
critic,complex_000269,complex_000363,4,-10.89254
critic,complex_000269,complex_000363,5,-6.89303
critic,complex_000269,complex_000363,6,-6.3016
critic,complex_000269,complex_000363,7,-7.59743
critic,complex_000269,complex_000363,8,-7.9611
critic,complex_000269,complex_000363,9,-8.27705
critic,complex_000269,complex_000363,10,-7.30976
critic,complex_000269,complex_000363,11,-6.49783
critic,complex_000269,complex_000363,12,-6.11009
critic,complex_000269,complex_000363,13,-4.80006
critic,complex_000269,complex_000363,14,-8.52237
critic,complex_000269,complex_000363,15,-7.07795
critic,complex_000269,complex_000363,16,-9.11504
critic,complex_000269,complex_000363,17,-5.54526
critic,complex_000269,complex_000363,18,-5.52088
critic,complex_000269,complex_000363,19,-7.86239
critic,complex_000269,complex_000170,0,-8.96447
critic,complex_000269,complex_000170,1,-8.70009
critic,complex_000269,complex_000170,2,-7.51552
critic,complex_000269,complex_000170,3,-12.01215
critic,complex_000269,complex_000170,4,-7.93112
critic,complex_000269,complex_000170,5,-7.42837
critic,complex_000269,complex_000170,6,-6.59711
critic,complex_000269,complex_000170,7,-9.00028
critic,complex_000269,complex_000170,8,-8.92633
critic,complex_000269,complex_000170,9,-8.48487
critic,complex_000269,complex_000170,10,-9.41807
critic,complex_000269,complex_000170,11,-6.11663
critic,complex_000269,complex_000170,12,-7.18923
critic,complex_000269,complex_000170,13,-6.22391
critic,complex_000269,complex_000170,14,-6.54304
critic,complex_000269,complex_000170,15,-7.3385
critic,complex_000269,complex_000170,16,-9.56842
critic,complex_000269,complex_000170,17,-5.61034
critic,complex_000269,complex_000170,18,-6.43558
critic,complex_000269,complex_000170,19,-9.00059
critic,complex_000269,complex_000292,0,-5.87325
critic,complex_000269,complex_000292,1,-5.67168
critic,complex_000269,complex_000292,2,-4.66785
critic,complex_000269,complex_000292,3,-7.54121
critic,complex_000269,complex_000292,4,-8.75118
critic,complex_000269,complex_000292,5,-4.89682
critic,complex_000269,complex_000292,6,-5.67475
critic,complex_000269,complex_000292,7,-5.73801
critic,complex_000269,complex_000292,8,-5.85607
critic,complex_000269,complex_000292,9,-6.76553
critic,complex_000269,complex_000292,10,-5.51694
critic,complex_000269,complex_000292,11,-4.8724
critic,complex_000269,complex_000292,12,-4.6284
critic,complex_000269,complex_000292,13,-4.07236
critic,complex_000269,complex_000292,14,-6.79126
critic,complex_000269,complex_000292,15,-5.39629
critic,complex_000269,complex_000292,16,-6.51498
critic,complex_000269,complex_000292,17,-4.38507
critic,complex_000269,complex_000292,18,-4.09338
critic,complex_000269,complex_000292,19,-6.00217
critic,complex_000269,complex_000269,0,-6.0232
critic,complex_000269,complex_000269,1,-5.87625
critic,complex_000269,complex_000269,2,-5.20293
critic,complex_000269,complex_000269,3,-8.24998
critic,complex_000269,complex_000269,4,-8.45079
critic,complex_000269,complex_000269,5,-5.63933
critic,complex_000269,complex_000269,6,-5.48577
critic,complex_000269,complex_000269,7,-5.9349
critic,complex_000269,complex_000269,8,-6.29046
critic,complex_000269,complex_000269,9,-6.24614
critic,complex_000269,complex_000269,10,-5.33044
critic,complex_000269,complex_000269,11,-5.75252
critic,complex_000269,complex_000269,12,-4.93674
critic,complex_000269,complex_000269,13,-5.07103
critic,complex_000269,complex_000269,14,-6.42253
critic,complex_000269,complex_000269,15,-6.01719
critic,complex_000269,complex_000269,16,-6.36012
critic,complex_000269,complex_000269,17,-4.8758
critic,complex_000269,complex_000269,18,-4.65106
critic,complex_000269,complex_000269,19,-6.61025
critic,complex_000266,complex_000266,0,-6.67422
critic,complex_000266,complex_000266,1,-8.15428
critic,complex_000266,complex_000266,2,-7.8148
critic,complex_000266,complex_000266,3,-9.13802
critic,complex_000266,complex_000266,4,-7.47679
critic,complex_000266,complex_000266,5,-8.40291
critic,complex_000266,complex_000266,6,-7.97676
critic,complex_000266,complex_000266,7,-6.98051
critic,complex_000266,complex_000266,8,-7.45692
critic,complex_000266,complex_000266,9,-8.2569
critic,complex_000266,complex_000266,10,-9.69801
critic,complex_000266,complex_000266,11,-8.52463
critic,complex_000266,complex_000266,12,-8.31869
critic,complex_000266,complex_000266,13,-6.41366
critic,complex_000266,complex_000266,14,-7.41661
critic,complex_000266,complex_000266,15,-8.12772
critic,complex_000266,complex_000266,16,-9.88287
critic,complex_000266,complex_000266,17,-9.34439
critic,complex_000266,complex_000266,18,-9.2684
critic,complex_000266,complex_000266,19,-8.8629
critic,complex_000236,complex_000374,0,-8.39707
critic,complex_000236,complex_000374,1,-9.22096
critic,complex_000236,complex_000374,2,-9.37185
critic,complex_000236,complex_000374,3,-7.38972
critic,complex_000236,complex_000374,4,-9.12246
critic,complex_000236,complex_000374,5,-9.59148
critic,complex_000236,complex_000374,6,-5.84164
critic,complex_000236,complex_000374,7,-9.6884
critic,complex_000236,complex_000374,8,-9.94543
critic,complex_000236,complex_000374,9,-8.63912
critic,complex_000236,complex_000374,10,-8.85289
critic,complex_000236,complex_000374,11,-8.42598
critic,complex_000236,complex_000374,12,-8.83036
critic,complex_000236,complex_000374,13,-8.30436
critic,complex_000236,complex_000374,14,-9.95726
critic,complex_000236,complex_000374,15,-7.90364
critic,complex_000236,complex_000374,16,-9.58989
critic,complex_000236,complex_000374,17,-8.09935
critic,complex_000236,complex_000374,18,-9.63323
critic,complex_000236,complex_000374,19,-8.6933
critic,complex_000266,complex_000148,0,-6.06493
critic,complex_000266,complex_000148,1,-7.46494
critic,complex_000266,complex_000148,2,-7.45683
critic,complex_000266,complex_000148,3,-7.72128
critic,complex_000266,complex_000148,4,-5.99212
critic,complex_000266,complex_000148,5,-7.66863
critic,complex_000266,complex_000148,6,-7.50085
critic,complex_000266,complex_000148,7,-6.71423
critic,complex_000266,complex_000148,8,-6.26536
critic,complex_000266,complex_000148,9,-7.71016
critic,complex_000266,complex_000148,10,-9.01037
critic,complex_000266,complex_000148,11,-8.36018
critic,complex_000266,complex_000148,12,-8.31763
critic,complex_000266,complex_000148,13,-5.4833
critic,complex_000266,complex_000148,14,-6.60186
critic,complex_000266,complex_000148,15,-7.67664
critic,complex_000266,complex_000148,16,-9.41109
critic,complex_000266,complex_000148,17,-8.62335
critic,complex_000266,complex_000148,18,-8.99031
critic,complex_000266,complex_000148,19,-8.64
critic,complex_000266,complex_000477,0,-6.71037
critic,complex_000266,complex_000477,1,-7.50817
critic,complex_000266,complex_000477,2,-7.12033
critic,complex_000266,complex_000477,3,-7.41153
critic,complex_000266,complex_000477,4,-6.44458
critic,complex_000266,complex_000477,5,-8.20403
critic,complex_000266,complex_000477,6,-7.53685
critic,complex_000266,complex_000477,7,-6.40343
critic,complex_000266,complex_000477,8,-6.20043
critic,complex_000266,complex_000477,9,-7.8054
critic,complex_000266,complex_000477,10,-8.26028
critic,complex_000266,complex_000477,11,-7.6046
critic,complex_000266,complex_000477,12,-7.58372
critic,complex_000266,complex_000477,13,-5.4581
critic,complex_000266,complex_000477,14,-6.87208
critic,complex_000266,complex_000477,15,-7.48286
critic,complex_000266,complex_000477,16,-9.02968
critic,complex_000266,complex_000477,17,-8.55497
critic,complex_000266,complex_000477,18,-7.68226
critic,complex_000266,complex_000477,19,-7.75286
critic,complex_000292,complex_000292,0,-6.78574
critic,complex_000292,complex_000292,1,-6.86
critic,complex_000292,complex_000292,2,-5.97826
critic,complex_000292,complex_000292,3,-6.283
critic,complex_000292,complex_000292,4,-4.74105
critic,complex_000292,complex_000292,5,-3.97404
critic,complex_000292,complex_000292,6,-6.38622
critic,complex_000292,complex_000292,7,-6.23216
critic,complex_000292,complex_000292,8,-8.1438
critic,complex_000292,complex_000292,9,-6.11912
critic,complex_000292,complex_000292,10,-8.56944
critic,complex_000292,complex_000292,11,-4.19294
critic,complex_000292,complex_000292,12,-6.12389
critic,complex_000292,complex_000292,13,-5.49115
critic,complex_000292,complex_000292,14,-6.04388
critic,complex_000292,complex_000292,15,-4.95419
critic,complex_000292,complex_000292,16,-7.15872
critic,complex_000292,complex_000292,17,-4.58194
critic,complex_000292,complex_000292,18,-5.65801
critic,complex_000292,complex_000292,19,-4.81316
critic,complex_000292,complex_000403,0,-7.7888
critic,complex_000292,complex_000403,1,-9.06469
critic,complex_000292,complex_000403,2,-7.7698
critic,complex_000292,complex_000403,3,-7.68854
critic,complex_000292,complex_000403,4,-4.86383
critic,complex_000292,complex_000403,5,-4.56427
critic,complex_000292,complex_000403,6,-6.76768
critic,complex_000292,complex_000403,7,-7.17018
critic,complex_000292,complex_000403,8,-8.77301
critic,complex_000292,complex_000403,9,-6.57353
