pocket,displacement,tanimoto,recall,error
complex_000145,1.0,0.5714285714285714,1.0,
complex_000145,1.0,0.6666666666666666,1.0,
complex_000145,1.0,0.5,1.0,
complex_000145,1.0,0.42857142857142855,0.75,
complex_000145,1.0,0.5,0.75,
complex_000145,1.0,0.6,0.75,
complex_000145,1.0,0.375,0.75,
complex_000145,1.0,0.375,0.75,
complex_000145,1.0,0.5,1.0,
complex_000145,1.0,0.6666666666666666,1.0,
complex_000145,1.0,0.5,0.75,
complex_000145,1.0,0.25,0.25,
complex_000145,2.0,0.2857142857142857,0.5,
complex_000145,2.0,0.3,0.75,
complex_000145,2.0,0.16666666666666666,0.25,
complex_000145,2.0,0.2857142857142857,0.5,
complex_000145,2.0,0.14285714285714285,0.25,
complex_000145,2.0,0.2,0.25,
complex_000145,2.0,0.4,0.5,
complex_000145,2.0,0.5,1.0,
complex_000145,2.0,0.16666666666666666,0.25,
complex_000145,2.0,0.2,0.25,
complex_000145,2.0,0.375,0.75,
complex_000145,2.0,0.14285714285714285,0.25,
complex_000145,3.0,0.0,0.0,
complex_000145,3.0,0.2857142857142857,0.5,
complex_000145,3.0,0.25,0.5,
complex_000145,3.0,0.2222222222222222,0.5,
complex_000145,3.0,0.14285714285714285,0.25,
complex_000145,3.0,0.3333333333333333,1.0,
complex_000145,3.0,0.14285714285714285,0.25,
complex_000145,3.0,0.23076923076923078,0.75,
complex_000145,3.0,0.3,0.75,
complex_000145,3.0,0.25,0.5,
complex_000145,3.0,0.6666666666666666,1.0,
complex_000145,3.0,0.0,0.0,
complex_000148,0.5,0.3333333333333333,0.3333333333333333,
complex_000148,0.5,0.5,0.6666666666666666,
complex_000148,0.5,0.0,0.0,
complex_000148,0.5,1.0,1.0,
complex_000148,0.5,0.3333333333333333,0.3333333333333333,
complex_000148,0.5,0.3333333333333333,0.3333333333333333,
complex_000148,0.5,0.25,0.3333333333333333,
complex_000148,0.5,1.0,1.0,
complex_000148,0.5,0.0,0.0,
complex_000148,0.5,1.0,1.0,
complex_000148,0.5,1.0,1.0,
complex_000148,0.5,0.0,0.0,
complex_000148,1.0,0.6,1.0,
complex_000148,1.0,0.6,1.0,
complex_000148,1.0,0.75,1.0,
complex_000148,1.0,0.5,0.6666666666666666,
complex_000148,1.0,0.75,1.0,
complex_000148,1.0,0.5,0.6666666666666666,
complex_000148,1.0,0.75,1.0,
complex_000148,1.0,0.25,0.3333333333333333,
complex_000148,1.0,0.5,0.6666666666666666,
complex_000148,1.0,0.4,0.6666666666666666,
complex_000148,1.0,0.6666666666666666,0.6666666666666666,
complex_000148,1.0,0.0,0.0,
complex_000148,2.0,0.3333333333333333,0.3333333333333333,
complex_000148,2.0,0.25,0.3333333333333333,
complex_000148,2.0,0.2,0.3333333333333333,
complex_000148,2.0,0.6,1.0,
complex_000148,2.0,0.3333333333333333,0.6666666666666666,
complex_000148,2.0,0.0,0.0,
complex_000148,2.0,0.25,0.3333333333333333,
complex_000148,2.0,0.3333333333333333,0.6666666666666666,
complex_000148,2.0,0.2857142857142857,0.6666666666666666,
complex_000148,2.0,0.4,0.6666666666666666,
complex_000148,2.0,0.2,0.3333333333333333,
complex_000148,2.0,0.25,0.3333333333333333,
complex_000148,3.0,0.3333333333333333,0.6666666666666666,
complex_000148,3.0,0.25,0.3333333333333333,
complex_000148,3.0,0.0,0.0,
complex_000148,3.0,0.2,0.3333333333333333,
complex_000148,3.0,0.0,0.0,
complex_000148,3.0,0.5,1.0,
complex_000148,3.0,0.0,0.0,
complex_000148,3.0,0.0,0.0,
complex_000148,3.0,0.6,1.0,
complex_000148,3.0,0.42857142857142855,1.0,
complex_000148,3.0,0.25,0.3333333333333333,
complex_000148,3.0,0.2222222222222222,0.6666666666666666,
complex_000149,0.5,0.45454545454545453,0.5555555555555556,
complex_000149,0.5,0.45454545454545453,0.5555555555555556,
complex_000149,0.5,0.46153846153846156,0.6666666666666666,
complex_000149,0.5,0.6363636363636364,0.7777777777777778,
complex_000149,0.5,0.45454545454545453,0.5555555555555556,
complex_000149,0.5,0.3333333333333333,0.4444444444444444,
complex_000149,0.5,0.5,0.6666666666666666,
complex_000149,0.5,0.46153846153846156,0.6666666666666666,
complex_000149,0.5,0.4444444444444444,0.4444444444444444,
complex_000149,0.5,0.5833333333333334,0.7777777777777778,
complex_000149,0.5,0.7777777777777778,0.7777777777777778,
complex_000149,0.5,0.45454545454545453,0.5555555555555556,
complex_000149,1.0,0.35714285714285715,0.5555555555555556,
complex_000149,1.0,0.5833333333333334,0.7777777777777778,
complex_000149,1.0,0.3333333333333333,0.4444444444444444,
complex_000149,1.0,0.6666666666666666,0.6666666666666666,
complex_000149,1.0,0.3333333333333333,0.3333333333333333,
complex_000149,1.0,0.375,0.6666666666666666,
complex_000149,1.0,0.4166666666666667,0.5555555555555556,
complex_000149,1.0,0.2857142857142857,0.4444444444444444,
complex_000149,1.0,0.3076923076923077,0.4444444444444444,
complex_000149,1.0,0.5333333333333333,0.8888888888888888,
complex_000149,1.0,0.3333333333333333,0.4444444444444444,
complex_000149,1.0,0.45454545454545453,0.5555555555555556,
complex_000149,2.0,0.21428571428571427,0.3333333333333333,
complex_000149,2.0,0.3,0.3333333333333333,
complex_000149,2.0,0.6363636363636364,0.7777777777777778,
complex_000149,2.0,0.18181818181818182,0.2222222222222222,
complex_000149,2.0,0.2857142857142857,0.4444444444444444,
complex_000149,2.0,0.26666666666666666,0.4444444444444444,
complex_000149,2.0,0.3076923076923077,0.4444444444444444,
complex_000149,2.0,0.21428571428571427,0.3333333333333333,
complex_000149,2.0,0.26666666666666666,0.4444444444444444,
complex_000149,2.0,0.21428571428571427,0.3333333333333333,
complex_000149,2.0,0.25,0.3333333333333333,
complex_000149,2.0,0.42105263157894735,0.8888888888888888,
complex_000149,3.0,0.3125,0.5555555555555556,
complex_000149,3.0,0.4,0.4444444444444444,
complex_000149,3.0,0.3125,0.5555555555555556,
complex_000149,3.0,0.3,0.3333333333333333,
complex_000149,3.0,0.3,0.3333333333333333,
complex_000149,3.0,0.21428571428571427,0.3333333333333333,
complex_000149,3.0,0.21428571428571427,0.3333333333333333,
complex_000149,3.0,0.4166666666666667,0.5555555555555556,
complex_000149,3.0,0.26666666666666666,0.4444444444444444,
complex_000149,3.0,0.35714285714285715,0.5555555555555556,
complex_000149,3.0,0.35294117647058826,0.6666666666666666,
complex_000149,3.0,0.4166666666666667,0.5555555555555556,
complex_000165,0.5,0.8823529411764706,1.0,
complex_000165,0.5,0.875,0.9333333333333333,
complex_000165,0.5,0.8125,0.8666666666666667,
complex_000165,0.5,0.8125,0.8666666666666667,
complex_000165,0.5,0.8125,0.8666666666666667,
complex_000165,0.5,0.9375,1.0,
complex_000165,0.5,0.875,0.9333333333333333,
complex_000165,0.5,0.7647058823529411,0.8666666666666667,
complex_000165,0.5,0.9375,1.0,
complex_000165,0.5,0.9375,1.0,
complex_000165,0.5,0.9375,1.0,
complex_000165,0.5,0.75,0.8,
complex_000165,1.0,0.47058823529411764,0.5333333333333333,
complex_000165,1.0,0.8125,0.8666666666666667,
complex_000165,1.0,0.7647058823529411,0.8666666666666667,
complex_000165,1.0,0.5,0.6,
complex_000165,1.0,0.7058823529411765,0.8,
complex_000165,1.0,0.75,0.8,
complex_000165,1.0,0.47058823529411764,0.5333333333333333,
complex_000165,1.0,0.625,0.6666666666666666,
complex_000165,1.0,0.6875,0.7333333333333333,
complex_000165,1.0,0.7058823529411765,0.8,
complex_000165,1.0,0.5,0.6,
complex_000165,1.0,0.5294117647058824,0.6,
complex_000165,2.0,0.3888888888888889,0.4666666666666667,
complex_000165,2.0,0.47058823529411764,0.5333333333333333,
complex_000165,2.0,0.2222222222222222,0.26666666666666666,
complex_000165,2.0,0.42105263157894735,0.5333333333333333,
complex_000165,2.0,0.3,0.4,
complex_000165,2.0,0.4117647058823529,0.4666666666666667,
complex_000165,2.0,0.5882352941176471,0.6666666666666666,
complex_000165,2.0,0.3888888888888889,0.4666666666666667,
complex_000165,2.0,0.3157894736842105,0.4,
complex_000165,2.0,0.4117647058823529,0.4666666666666667,
complex_000165,2.0,0.3,0.4,
complex_000165,2.0,0.2631578947368421,0.3333333333333333,
complex_000165,3.0,0.38095238095238093,0.5333333333333333,
complex_000165,3.0,0.2631578947368421,0.3333333333333333,
complex_000165,3.0,0.3888888888888889,0.4666666666666667,
complex_000165,3.0,0.3684210526315789,0.4666666666666667,
complex_000165,3.0,0.6666666666666666,0.8,
complex_000165,3.0,0.15789473684210525,0.2,
complex_000165,3.0,0.23809523809523808,0.3333333333333333,
complex_000165,3.0,0.3157894736842105,0.4,
complex_000165,3.0,0.2777777777777778,0.3333333333333333,
complex_000165,3.0,0.2777777777777778,0.3333333333333333,
complex_000165,3.0,0.3684210526315789,0.4666666666666667,
complex_000165,3.0,0.25,0.3333333333333333,
complex_000170,0.5,0.75,0.8571428571428571,
complex_000170,0.5,0.4,0.5714285714285714,
complex_000170,0.5,0.5555555555555556,0.7142857142857143,
complex_000170,0.5,0.7142857142857143,0.7142857142857143,
complex_000170,0.5,0.4,0.5714285714285714,
complex_000170,0.5,0.6,0.8571428571428571,
complex_000170,0.5,0.5555555555555556,0.7142857142857143,
complex_000170,0.5,0.4444444444444444,0.5714285714285714,
complex_000170,0.5,0.875,1.0,
complex_000170,0.5,0.75,0.8571428571428571,
complex_000170,0.5,0.5555555555555556,0.7142857142857143,
complex_000170,0.5,0.7142857142857143,0.7142857142857143,
complex_000170,1.0,0.5555555555555556,0.7142857142857143,
complex_000170,1.0,0.5,0.7142857142857143,
complex_000170,1.0,0.5,0.5714285714285714,
complex_000170,1.0,0.5,0.7142857142857143,
complex_000170,1.0,0.45454545454545453,0.7142857142857143,
complex_000170,1.0,0.3333333333333333,0.5714285714285714,
complex_000170,1.0,0.625,0.7142857142857143,
complex_000170,1.0,0.25,0.42857142857142855,
complex_000170,1.0,0.5714285714285714,0.5714285714285714,
complex_000170,1.0,0.36363636363636365,0.5714285714285714,
complex_000170,1.0,0.3,0.42857142857142855,
complex_000170,1.0,0.625,0.7142857142857143,
complex_000170,2.0,0.3076923076923077,0.5714285714285714,
complex_000170,2.0,0.5,0.5714285714285714,
complex_000170,2.0,0.21428571428571427,0.42857142857142855,
complex_000170,2.0,0.35714285714285715,0.7142857142857143,
complex_000170,2.0,0.25,0.42857142857142855,
complex_000170,2.0,0.25,0.42857142857142855,
complex_000170,2.0,0.15384615384615385,0.2857142857142857,
complex_000170,2.0,0.5555555555555556,0.7142857142857143,
complex_000170,2.0,0.26666666666666666,0.5714285714285714,
complex_000170,2.0,0.4,0.5714285714285714,
complex_000170,2.0,0.4444444444444444,0.5714285714285714,
complex_000170,2.0,0.25,0.42857142857142855,
complex_000170,3.0,0.06666666666666667,0.14285714285714285,
complex_000170,3.0,0.23076923076923078,0.42857142857142855,
complex_000170,3.0,0.4,0.5714285714285714,
complex_000170,3.0,0.5454545454545454,0.8571428571428571,
complex_000170,3.0,0.45454545454545453,0.7142857142857143,
complex_000170,3.0,0.2631578947368421,0.7142857142857143,
complex_000170,3.0,0.16666666666666666,0.2857142857142857,
complex_000170,3.0,0.25,0.42857142857142855,
complex_000170,3.0,0.23076923076923078,0.42857142857142855,
complex_000170,3.0,0.25,0.42857142857142855,
complex_000170,3.0,0.5,0.8571428571428571,
complex_000170,3.0,0.5454545454545454,0.8571428571428571,
complex_000177,0.5,0.8,0.8,
complex_000177,0.5,0.9090909090909091,1.0,
complex_000177,0.5,0.8181818181818182,0.9,
complex_000177,0.5,0.7272727272727273,0.8,
complex_000177,0.5,0.8,0.8,
complex_000177,0.5,0.9,0.9,
complex_000177,0.5,0.8,0.8,
complex_000177,0.5,0.8,0.8,
complex_000177,0.5,0.9,0.9,
complex_000177,0.5,0.9090909090909091,1.0,
complex_000177,0.5,0.9,0.9,
complex_000177,0.5,0.8,0.8,
complex_000177,1.0,0.6363636363636364,0.7,
complex_000177,1.0,0.6,0.6,
complex_000177,1.0,0.5454545454545454,0.6,
complex_000177,1.0,0.46153846153846156,0.6,
complex_000177,1.0,0.45454545454545453,0.5,
complex_000177,1.0,0.6363636363636364,0.7,
complex_000177,1.0,0.6363636363636364,0.7,
complex_000177,1.0,0.5454545454545454,0.6,
complex_000177,1.0,0.5454545454545454,0.6,
complex_000177,1.0,0.8,0.8,
complex_000177,1.0,0.6666666666666666,0.8,
complex_000177,1.0,0.6666666666666666,0.8,
complex_000177,2.0,0.35294117647058826,0.6,
complex_000177,2.0,0.35714285714285715,0.5,
complex_000177,2.0,0.5,0.6,
complex_000177,2.0,0.2857142857142857,0.4,
complex_000177,2.0,0.38461538461538464,0.5,
complex_000177,2.0,0.36363636363636365,0.4,
complex_000177,2.0,0.26666666666666666,0.4,
complex_000177,2.0,0.25,0.4,
complex_000177,2.0,0.25,0.3,
complex_000177,2.0,0.2857142857142857,0.4,
complex_000177,2.0,0.35714285714285715,0.5,
complex_000177,2.0,0.4166666666666667,0.5,
complex_000177,3.0,0.3076923076923077,0.4,
complex_000177,3.0,0.4166666666666667,0.5,
complex_000177,3.0,0.3333333333333333,0.5,
complex_000177,3.0,0.26666666666666666,0.4,
complex_000177,3.0,0.23076923076923078,0.3,
complex_000177,3.0,0.45454545454545453,0.5,
complex_000177,3.0,0.4166666666666667,0.5,
complex_000177,3.0,0.25,0.3,
complex_000177,3.0,0.26666666666666666,0.4,
complex_000177,3.0,0.3333333333333333,0.4,
complex_000177,3.0,0.16666666666666666,0.3,
complex_000177,3.0,0.3125,0.5,
complex_000179,0.5,0.8181818181818182,0.8181818181818182,
complex_000179,0.5,0.8181818181818182,0.8181818181818182,
complex_000179,0.5,0.6666666666666666,0.7272727272727273,
complex_000179,0.5,0.6666666666666666,0.7272727272727273,
complex_000179,0.5,0.75,0.8181818181818182,
complex_000179,0.5,0.75,0.8181818181818182,
complex_000179,0.5,0.8181818181818182,0.8181818181818182,
complex_000179,0.5,0.6666666666666666,0.7272727272727273,
complex_000179,0.5,0.8181818181818182,0.8181818181818182,
complex_000179,0.5,0.7272727272727273,0.7272727272727273,
complex_000179,0.5,0.9090909090909091,0.9090909090909091,
complex_000179,0.5,0.75,0.8181818181818182,
complex_000179,1.0,0.7272727272727273,0.7272727272727273,
complex_000179,1.0,0.26666666666666666,0.36363636363636365,
complex_000179,1.0,0.5714285714285714,0.7272727272727273,
complex_000179,1.0,0.8181818181818182,0.8181818181818182,
complex_000179,1.0,0.7272727272727273,0.7272727272727273,
complex_000179,1.0,0.6428571428571429,0.8181818181818182,
complex_000179,1.0,0.8181818181818182,0.8181818181818182,
complex_000179,1.0,0.6153846153846154,0.7272727272727273,
complex_000179,1.0,0.6923076923076923,0.8181818181818182,
complex_000179,1.0,0.6,0.8181818181818182,
complex_000179,1.0,0.6428571428571429,0.8181818181818182,
complex_000179,1.0,0.4,0.5454545454545454,
complex_000179,2.0,0.5833333333333334,0.6363636363636364,
complex_000179,2.0,0.2857142857142857,0.36363636363636365,
complex_000179,2.0,0.5384615384615384,0.6363636363636364,
complex_000179,2.0,0.5833333333333334,0.6363636363636364,
complex_000179,2.0,0.4,0.5454545454545454,
complex_000179,2.0,0.5,0.5454545454545454,
complex_000179,2.0,0.45454545454545453,0.45454545454545453,
complex_000179,2.0,0.5833333333333334,0.6363636363636364,
complex_000179,2.0,0.2857142857142857,0.36363636363636365,
complex_000179,2.0,0.2,0.2727272727272727,
complex_000179,2.0,0.35714285714285715,0.45454545454545453,
complex_000179,2.0,0.5833333333333334,0.6363636363636364,
complex_000179,3.0,0.1875,0.2727272727272727,
complex_000179,3.0,0.1111111111111111,0.18181818181818182,
complex_000179,3.0,0.35714285714285715,0.45454545454545453,
complex_000179,3.0,0.5833333333333334,0.6363636363636364,
complex_000179,3.0,0.125,0.18181818181818182,
complex_000179,3.0,0.06666666666666667,0.09090909090909091,
complex_000179,3.0,0.35714285714285715,0.45454545454545453,
complex_000179,3.0,0.1111111111111111,0.18181818181818182,
complex_000179,3.0,0.3333333333333333,0.45454545454545453,
complex_000179,3.0,0.29411764705882354,0.45454545454545453,
complex_000179,3.0,0.5,0.6363636363636364,
complex_000179,3.0,0.2,0.2727272727272727,
complex_000191,0.5,0.8421052631578947,0.8421052631578947,
complex_000191,0.5,0.95,1.0,
complex_000191,0.5,0.9,0.9473684210526315,
complex_000191,0.5,0.9,0.9473684210526315,
complex_000191,0.5,0.85,0.8947368421052632,
complex_000191,0.5,0.8,0.8421052631578947,
complex_000191,0.5,0.9473684210526315,0.9473684210526315,
complex_000191,0.5,0.85,0.8947368421052632,
complex_000191,0.5,0.6818181818181818,0.7894736842105263,
complex_000191,0.5,0.7142857142857143,0.7894736842105263,
complex_000191,0.5,0.9,0.9473684210526315,
complex_000191,0.5,0.8421052631578947,0.8421052631578947,
complex_000191,1.0,0.65,0.6842105263157895,
complex_000191,1.0,0.7,0.7368421052631579,
complex_000191,1.0,0.43478260869565216,0.5263157894736842,
complex_000191,1.0,0.5,0.5789473684210527,
complex_000191,1.0,0.6521739130434783,0.7894736842105263,
complex_000191,1.0,0.65,0.6842105263157895,
complex_000191,1.0,0.85,0.8947368421052632,
complex_000191,1.0,0.55,0.5789473684210527,
complex_000191,1.0,0.5238095238095238,0.5789473684210527,
complex_000191,1.0,0.391304347826087,0.47368421052631576,
complex_000191,1.0,0.55,0.5789473684210527,
complex_000191,1.0,0.45454545454545453,0.5263157894736842,
complex_000191,2.0,0.625,0.7894736842105263,
complex_000191,2.0,0.18181818181818182,0.21052631578947367,
complex_000191,2.0,0.6363636363636364,0.7368421052631579,
complex_000191,2.0,0.2916666666666667,0.3684210526315789,
complex_000191,2.0,0.2,0.21052631578947367,
complex_000191,2.0,0.30434782608695654,0.3684210526315789,
complex_000191,2.0,0.2857142857142857,0.3157894736842105,
complex_000191,2.0,0.6363636363636364,0.7368421052631579,
complex_000191,2.0,0.42857142857142855,0.47368421052631576,
complex_000191,2.0,0.6363636363636364,0.7368421052631579,
complex_000191,2.0,0.36363636363636365,0.42105263157894735,
complex_000191,2.0,0.7142857142857143,0.7894736842105263,
complex_000191,3.0,0.21052631578947367,0.21052631578947367,
complex_000191,3.0,0.375,0.47368421052631576,
complex_000191,3.0,0.13043478260869565,0.15789473684210525,
complex_000191,3.0,0.2916666666666667,0.3684210526315789,
complex_000191,3.0,0.2727272727272727,0.3157894736842105,
complex_000191,3.0,0.391304347826087,0.47368421052631576,
complex_000191,3.0,0.32,0.42105263157894735,
complex_000191,3.0,0.15,0.15789473684210525,
complex_000191,3.0,0.2916666666666667,0.3684210526315789,
complex_000191,3.0,0.32,0.42105263157894735,
complex_000191,3.0,0.38095238095238093,0.42105263157894735,
complex_000191,3.0,0.32,0.42105263157894735,
complex_000193,0.5,0.6666666666666666,0.7142857142857143,
complex_000193,0.5,0.5294117647058824,0.6428571428571429,
complex_000193,0.5,0.6666666666666666,0.7142857142857143,
complex_000193,0.5,0.7058823529411765,0.8571428571428571,
complex_000193,0.5,0.8,0.8571428571428571,
complex_000193,0.5,0.8235294117647058,1.0,
complex_000193,0.5,0.7222222222222222,0.9285714285714286,
complex_000193,0.5,0.5882352941176471,0.7142857142857143,
complex_000193,0.5,0.5,0.5714285714285714,
complex_000193,0.5,0.8,0.8571428571428571,
complex_000193,0.5,0.6,0.6428571428571429,
complex_000193,0.5,0.6875,0.7857142857142857,
complex_000193,1.0,0.6842105263157895,0.9285714285714286,
complex_000193,1.0,0.5294117647058824,0.6428571428571429,
complex_000193,1.0,0.6666666666666666,0.7142857142857143,
complex_000193,1.0,0.7058823529411765,0.8571428571428571,
complex_000193,1.0,0.6,0.6428571428571429,
complex_000193,1.0,0.8,0.8571428571428571,
complex_000193,1.0,0.5882352941176471,0.7142857142857143,
complex_000193,1.0,0.631578947368421,0.8571428571428571,
complex_000193,1.0,0.631578947368421,0.8571428571428571,
complex_000193,1.0,0.6842105263157895,0.9285714285714286,
complex_000193,1.0,0.6,0.8571428571428571,
complex_000193,1.0,0.5882352941176471,0.7142857142857143,
complex_000193,2.0,0.5,0.7142857142857143,
complex_000193,2.0,0.625,0.7142857142857143,
complex_000193,2.0,0.4117647058823529,0.5,
complex_000193,2.0,0.6470588235294118,0.7857142857142857,
complex_000193,2.0,0.3888888888888889,0.5,
complex_000193,2.0,0.35,0.5,
complex_000193,2.0,0.3157894736842105,0.42857142857142855,
complex_000193,2.0,0.3333333333333333,0.42857142857142855,
complex_000193,2.0,0.42105263157894735,0.5714285714285714,
complex_000193,2.0,0.5625,0.6428571428571429,
complex_000193,2.0,0.35294117647058826,0.42857142857142855,
complex_000193,2.0,0.5,0.6428571428571429,
complex_000193,3.0,0.3157894736842105,0.42857142857142855,
complex_000193,3.0,0.15,0.21428571428571427,
complex_000193,3.0,0.26666666666666666,0.2857142857142857,
complex_000193,3.0,0.25,0.2857142857142857,
complex_000193,3.0,0.2777777777777778,0.35714285714285715,
complex_000193,3.0,0.3888888888888889,0.5,
complex_000193,3.0,0.2222222222222222,0.2857142857142857,
complex_000193,3.0,0.23529411764705882,0.2857142857142857,
complex_000193,3.0,0.47368421052631576,0.6428571428571429,
complex_000193,3.0,0.26666666666666666,0.2857142857142857,
complex_000193,3.0,0.3684210526315789,0.5,
complex_000193,3.0,0.47619047619047616,0.7142857142857143,
complex_000223,0.5,0.625,0.7142857142857143,
complex_000223,0.5,1.0,1.0,
complex_000223,0.5,0.7142857142857143,0.7142857142857143,
complex_000223,0.5,1.0,1.0,
complex_000223,0.5,0.875,1.0,
complex_000223,0.5,0.42857142857142855,0.42857142857142855,
complex_000223,0.5,0.42857142857142855,0.42857142857142855,
complex_000223,0.5,0.42857142857142855,0.42857142857142855,
complex_000223,0.5,0.875,1.0,
complex_000223,0.5,0.875,1.0,
complex_000223,0.5,0.375,0.42857142857142855,
complex_000223,0.5,0.7142857142857143,0.7142857142857143,
complex_000223,1.0,0.5555555555555556,0.7142857142857143,
complex_000223,1.0,0.6666666666666666,0.8571428571428571,
complex_000223,1.0,0.25,0.2857142857142857,
complex_000223,1.0,0.2857142857142857,0.2857142857142857,
complex_000223,1.0,0.375,0.42857142857142855,
complex_000223,1.0,0.14285714285714285,0.14285714285714285,
complex_000223,1.0,0.5,0.8571428571428571,
complex_000223,1.0,0.5454545454545454,0.8571428571428571,
complex_000223,1.0,0.5555555555555556,0.7142857142857143,
complex_000223,1.0,0.2222222222222222,0.2857142857142857,
complex_000223,1.0,0.625,0.7142857142857143,
complex_000223,1.0,0.2857142857142857,0.2857142857142857,
complex_000223,2.0,0.36363636363636365,0.5714285714285714,
complex_000223,2.0,0.35714285714285715,0.7142857142857143,
complex_000223,2.0,0.3333333333333333,0.42857142857142855,
complex_000223,2.0,0.46153846153846156,0.8571428571428571,
complex_000223,2.0,0.2,0.2857142857142857,
complex_000223,2.0,0.3333333333333333,0.42857142857142855,
complex_000223,2.0,0.4,0.5714285714285714,
complex_000223,2.0,0.25,0.2857142857142857,
complex_000223,2.0,0.4,0.5714285714285714,
complex_000223,2.0,0.2857142857142857,0.2857142857142857,
complex_000223,2.0,0.36363636363636365,0.5714285714285714,
complex_000223,2.0,0.4166666666666667,0.7142857142857143,
complex_000223,3.0,0.3,0.42857142857142855,
complex_000223,3.0,0.4166666666666667,0.7142857142857143,
complex_000223,3.0,0.38461538461538464,0.7142857142857143,
complex_000223,3.0,0.3333333333333333,0.7142857142857143,
complex_000223,3.0,0.2222222222222222,0.2857142857142857,
complex_000223,3.0,0.2,0.2857142857142857,
complex_000223,3.0,0.23076923076923078,0.42857142857142855,
complex_000223,3.0,0.0,0.0,
complex_000223,3.0,0.0,0.0,
complex_000223,3.0,0.42857142857142855,0.8571428571428571,
complex_000223,3.0,0.1111111111111111,0.14285714285714285,
complex_000223,3.0,0.1111111111111111,0.14285714285714285,
complex_000236,0.5,0.8125,0.8666666666666667,
complex_000236,0.5,0.625,0.6666666666666666,
complex_000236,0.5,0.7647058823529411,0.8666666666666667,
complex_000236,0.5,0.6666666666666666,0.6666666666666666,
complex_000236,0.5,0.8666666666666667,0.8666666666666667,
complex_000236,0.5,0.4666666666666667,0.4666666666666667,
complex_000236,0.5,0.8,0.8,
complex_000236,0.5,0.7058823529411765,0.8,
complex_000236,0.5,0.8,0.8,
complex_000236,0.5,0.7647058823529411,0.8666666666666667,
complex_000236,0.5,0.7333333333333333,0.7333333333333333,
complex_000236,0.5,0.75,0.8,
complex_000236,1.0,0.5555555555555556,0.6666666666666666,
complex_000236,1.0,0.5294117647058824,0.6,
complex_000236,1.0,0.5882352941176471,0.6666666666666666,
complex_000236,1.0,0.625,0.6666666666666666,
complex_000236,1.0,0.5882352941176471,0.6666666666666666,
complex_000236,1.0,0.6875,0.7333333333333333,
complex_000236,1.0,0.6470588235294118,0.7333333333333333,
complex_000236,1.0,0.3125,0.3333333333333333,
complex_000236,1.0,0.5555555555555556,0.6666666666666666,
complex_000236,1.0,0.6875,0.7333333333333333,
complex_000236,1.0,0.6875,0.7333333333333333,
complex_000236,1.0,0.75,0.8,
complex_000236,2.0,0.11764705882352941,0.13333333333333333,
complex_000236,2.0,0.11764705882352941,0.13333333333333333,
complex_000236,2.0,0.47058823529411764,0.5333333333333333,
complex_000236,2.0,0.5,0.6666666666666666,
complex_000236,2.0,0.625,0.6666666666666666,
complex_000236,2.0,0.5263157894736842,0.6666666666666666,
complex_000236,2.0,0.6,0.6,
complex_000236,2.0,0.5263157894736842,0.6666666666666666,
complex_000236,2.0,0.3333333333333333,0.4,
complex_000236,2.0,0.5555555555555556,0.6666666666666666,
complex_000236,2.0,0.3333333333333333,0.4,
complex_000236,2.0,0.5625,0.6,
complex_000236,3.0,0.4090909090909091,0.6,
complex_000236,3.0,0.14285714285714285,0.2,
complex_000236,3.0,0.1111111111111111,0.13333333333333333,
complex_000236,3.0,0.5294117647058824,0.6,
complex_000236,3.0,0.5294117647058824,0.6,
complex_000236,3.0,0.5294117647058824,0.6,
complex_000236,3.0,0.1,0.13333333333333333,
complex_000236,3.0,0.3,0.4,
complex_000236,3.0,0.3684210526315789,0.4666666666666667,
complex_000236,3.0,0.29411764705882354,0.3333333333333333,
complex_000236,3.0,0.47368421052631576,0.6,
complex_000236,3.0,0.5,0.6666666666666666,
complex_000266,0.5,0.7,1.0,
complex_000266,0.5,0.6,0.8571428571428571,
complex_000266,0.5,0.375,0.42857142857142855,
complex_000266,0.5,0.3333333333333333,0.42857142857142855,
complex_000266,0.5,0.5555555555555556,0.7142857142857143,
complex_000266,0.5,0.3333333333333333,0.42857142857142855,
complex_000266,0.5,0.6,0.8571428571428571,
complex_000266,0.5,0.5,0.5714285714285714,
complex_000266,0.5,0.7777777777777778,1.0,
complex_000266,0.5,0.6666666666666666,0.8571428571428571,
complex_000266,0.5,0.7,1.0,
complex_000266,0.5,0.5714285714285714,0.5714285714285714,
complex_000266,1.0,0.45454545454545453,0.7142857142857143,
complex_000266,1.0,0.45454545454545453,0.7142857142857143,
complex_000266,1.0,0.3333333333333333,0.42857142857142855,
complex_000266,1.0,0.4166666666666667,0.7142857142857143,
complex_000266,1.0,0.5,0.8571428571428571,
complex_000266,1.0,0.4166666666666667,0.7142857142857143,
complex_000266,1.0,0.36363636363636365,0.5714285714285714,
complex_000266,1.0,0.25,0.42857142857142855,
complex_000266,1.0,0.36363636363636365,0.5714285714285714,
complex_000266,1.0,0.4166666666666667,0.7142857142857143,
complex_000266,1.0,0.5,0.8571428571428571,
complex_000266,1.0,0.5,0.7142857142857143,
complex_000266,2.0,0.5,0.7142857142857143,
complex_000266,2.0,0.2,0.2857142857142857,
complex_000266,2.0,0.3,0.42857142857142855,
complex_000266,2.0,0.2222222222222222,0.2857142857142857,
complex_000266,2.0,0.4166666666666667,0.7142857142857143,
complex_000266,2.0,0.3,0.42857142857142855,
