pocket,displacement,tanimoto,recall
complex_000148,0.5,0.8333333333333334,0.8333333333333334
complex_000148,0.5,0.5714285714285714,0.6666666666666666
complex_000148,0.5,0.8333333333333334,0.8333333333333334
complex_000148,0.5,0.5714285714285714,0.6666666666666666
complex_000148,0.5,1.0,1.0
complex_000148,0.5,0.8333333333333334,0.8333333333333334
complex_000148,0.5,0.8333333333333334,0.8333333333333334
complex_000148,1.0,0.7142857142857143,0.8333333333333334
complex_000148,1.0,0.8333333333333334,0.8333333333333334
complex_000148,1.0,0.5714285714285714,0.6666666666666666
complex_000148,1.0,0.7142857142857143,0.8333333333333334
complex_000148,1.0,0.8333333333333334,0.8333333333333334
complex_000148,1.0,0.42857142857142855,0.5
complex_000148,1.0,0.7142857142857143,0.8333333333333334
complex_000148,1.0,0.6666666666666666,0.6666666666666666
complex_000148,1.0,0.625,0.8333333333333334
complex_000148,1.0,0.5714285714285714,0.6666666666666666
complex_000148,1.0,0.8333333333333334,0.8333333333333334
complex_000148,1.0,0.14285714285714285,0.16666666666666666
complex_000148,2.0,0.2857142857142857,0.3333333333333333
complex_000148,2.0,0.2857142857142857,0.3333333333333333
complex_000148,2.0,0.5714285714285714,0.6666666666666666
complex_000148,2.0,0.42857142857142855,0.5
complex_000148,2.0,0.5,0.6666666666666666
complex_000148,2.0,0.5,0.5
complex_000148,2.0,0.2857142857142857,0.3333333333333333
complex_000148,2.0,0.5,0.6666666666666666
complex_000148,2.0,0.3333333333333333,0.5
complex_000148,2.0,0.42857142857142855,0.5
complex_000148,2.0,0.8333333333333334,0.8333333333333334
complex_000148,2.0,0.2857142857142857,0.3333333333333333
complex_000148,3.0,0.4444444444444444,0.6666666666666666
complex_000148,3.0,0.2857142857142857,0.3333333333333333
complex_000148,3.0,0.125,0.16666666666666666
complex_000148,3.0,0.5,0.5
complex_000148,3.0,0.125,0.16666666666666666
complex_000148,3.0,0.2727272727272727,0.5
complex_000148,3.0,0.1111111111111111,0.16666666666666666
complex_000148,3.0,0.125,0.16666666666666666
complex_000148,3.0,0.3,0.5
complex_000148,3.0,0.5555555555555556,0.8333333333333334
complex_000148,3.0,0.5714285714285714,0.6666666666666666
complex_000148,3.0,0.3,0.5
complex_000149,0.5,0.875,0.875
complex_000149,0.5,0.875,0.875
complex_000149,0.5,0.9375,0.9375
complex_000149,0.5,0.8235294117647058,0.875
complex_000149,0.5,0.875,0.875
complex_000149,0.5,0.6875,0.6875
complex_000149,0.5,0.9375,0.9375
complex_000149,0.5,0.8125,0.8125
complex_000149,0.5,0.75,0.75
complex_000149,0.5,0.875,0.875
complex_000149,0.5,0.875,0.875
complex_000149,0.5,0.8125,0.8125
complex_000149,1.0,0.6875,0.6875
complex_000149,1.0,0.6875,0.6875
complex_000149,1.0,0.6875,0.6875
complex_000149,1.0,0.6470588235294118,0.6875
complex_000149,1.0,0.5625,0.5625
complex_000149,1.0,0.875,0.875
complex_000149,1.0,0.6875,0.6875
complex_000149,1.0,0.625,0.625
complex_000149,1.0,0.625,0.625
complex_000149,1.0,0.7647058823529411,0.8125
complex_000149,1.0,0.625,0.625
complex_000149,1.0,0.6470588235294118,0.6875
complex_000149,2.0,0.5294117647058824,0.5625
complex_000149,2.0,0.5,0.5
complex_000149,2.0,0.5625,0.5625
complex_000149,2.0,0.375,0.375
complex_000149,2.0,0.5,0.5
complex_000149,2.0,0.5294117647058824,0.5625
complex_000149,2.0,0.4117647058823529,0.4375
complex_000149,2.0,0.4375,0.4375
complex_000149,2.0,0.4117647058823529,0.4375
complex_000149,2.0,0.5882352941176471,0.625
complex_000149,2.0,0.4117647058823529,0.4375
complex_000149,2.0,0.7222222222222222,0.8125
complex_000149,3.0,0.625,0.625
complex_000149,3.0,0.3333333333333333,0.375
complex_000149,3.0,0.47058823529411764,0.5
complex_000149,3.0,0.23529411764705882,0.25
complex_000149,3.0,0.3125,0.3125
complex_000149,3.0,0.5294117647058824,0.5625
complex_000149,3.0,0.4444444444444444,0.5
complex_000149,3.0,0.375,0.375
complex_000149,3.0,0.5555555555555556,0.625
complex_000149,3.0,0.5294117647058824,0.5625
complex_000149,3.0,0.5,0.5625
complex_000149,3.0,0.4375,0.4375
complex_000165,0.5,0.8571428571428571,0.9230769230769231
complex_000165,0.5,0.8571428571428571,0.9230769230769231
complex_000165,0.5,0.9285714285714286,1.0
complex_000165,0.5,0.9285714285714286,1.0
complex_000165,0.5,1.0,1.0
complex_000165,0.5,0.8571428571428571,0.9230769230769231
complex_000165,0.5,1.0,1.0
complex_000165,0.5,1.0,1.0
complex_000165,0.5,0.8571428571428571,0.9230769230769231
complex_000165,0.5,0.9285714285714286,1.0
complex_000165,0.5,0.8571428571428571,0.9230769230769231
complex_000165,0.5,0.8571428571428571,0.9230769230769231
complex_000165,1.0,0.7333333333333333,0.8461538461538461
complex_000165,1.0,0.8,0.9230769230769231
complex_000165,1.0,0.7857142857142857,0.8461538461538461
complex_000165,1.0,0.7333333333333333,0.8461538461538461
complex_000165,1.0,0.7333333333333333,0.8461538461538461
complex_000165,1.0,0.8125,1.0
complex_000165,1.0,0.8666666666666667,1.0
complex_000165,1.0,0.8666666666666667,1.0
complex_000165,1.0,0.7333333333333333,0.8461538461538461
complex_000165,1.0,0.7857142857142857,0.8461538461538461
complex_000165,1.0,0.8,0.9230769230769231
complex_000165,1.0,0.8666666666666667,1.0
complex_000165,2.0,0.5555555555555556,0.7692307692307693
complex_000165,2.0,0.6428571428571429,0.6923076923076923
complex_000165,2.0,0.6428571428571429,0.6923076923076923
complex_000165,2.0,0.5,0.6153846153846154
complex_000165,2.0,0.6666666666666666,0.7692307692307693
complex_000165,2.0,0.5625,0.6923076923076923
complex_000165,2.0,0.6,0.6923076923076923
complex_000165,2.0,0.5,0.6153846153846154
complex_000165,2.0,0.5714285714285714,0.6153846153846154
complex_000165,2.0,0.6,0.6923076923076923
complex_000165,2.0,0.625,0.7692307692307693
complex_000165,2.0,0.4666666666666667,0.5384615384615384
complex_000165,3.0,0.5294117647058824,0.6923076923076923
complex_000165,3.0,0.4444444444444444,0.6153846153846154
complex_000165,3.0,0.4375,0.5384615384615384
complex_000165,3.0,0.5625,0.6923076923076923
complex_000165,3.0,0.5625,0.6923076923076923
complex_000165,3.0,0.4375,0.5384615384615384
complex_000165,3.0,0.4375,0.5384615384615384
complex_000165,3.0,0.35294117647058826,0.46153846153846156
complex_000165,3.0,0.3157894736842105,0.46153846153846156
complex_000165,3.0,0.3157894736842105,0.46153846153846156
complex_000165,3.0,0.4444444444444444,0.6153846153846154
complex_000165,3.0,0.4117647058823529,0.5384615384615384
complex_000170,0.5,1.0,1.0
complex_000170,0.5,0.9090909090909091,1.0
complex_000170,0.5,0.75,0.9
complex_000170,0.5,0.8181818181818182,0.9
complex_000170,0.5,0.8181818181818182,0.9
complex_000170,0.5,0.9090909090909091,1.0
complex_000170,0.5,0.7272727272727273,0.8
complex_000170,0.5,0.8181818181818182,0.9
complex_000170,0.5,0.8181818181818182,0.9
complex_000170,0.5,1.0,1.0
complex_000170,0.5,0.75,0.9
complex_000170,0.5,0.9090909090909091,1.0
complex_000170,1.0,0.75,0.9
complex_000170,1.0,0.8181818181818182,0.9
complex_000170,1.0,0.7272727272727273,0.8
complex_000170,1.0,0.75,0.9
complex_000170,1.0,0.75,0.9
complex_000170,1.0,0.8181818181818182,0.9
complex_000170,1.0,0.9,0.9
complex_000170,1.0,0.5384615384615384,0.7
complex_000170,1.0,0.7272727272727273,0.8
complex_000170,1.0,0.75,0.9
complex_000170,1.0,0.7272727272727273,0.8
complex_000170,1.0,0.6153846153846154,0.8
complex_000170,2.0,0.38461538461538464,0.5
complex_000170,2.0,0.46153846153846156,0.6
complex_000170,2.0,0.5833333333333334,0.7
complex_000170,2.0,0.5384615384615384,0.7
complex_000170,2.0,0.46153846153846156,0.6
complex_000170,2.0,0.38461538461538464,0.5
complex_000170,2.0,0.35714285714285715,0.5
complex_000170,2.0,0.3333333333333333,0.4
complex_000170,2.0,0.5384615384615384,0.7
complex_000170,2.0,0.6363636363636364,0.7
complex_000170,2.0,0.36363636363636365,0.4
complex_000170,2.0,0.46153846153846156,0.6
complex_000170,3.0,0.2857142857142857,0.4
complex_000170,3.0,0.35714285714285715,0.5
complex_000170,3.0,0.42857142857142855,0.6
complex_000170,3.0,0.4,0.6
complex_000170,3.0,0.5384615384615384,0.7
complex_000170,3.0,0.4,0.6
complex_000170,3.0,0.26666666666666666,0.4
complex_000170,3.0,0.3333333333333333,0.5
complex_000170,3.0,0.35714285714285715,0.5
complex_000170,3.0,0.2857142857142857,0.4
complex_000170,3.0,0.5384615384615384,0.7
complex_000170,3.0,0.5384615384615384,0.7
complex_000177,0.5,0.8333333333333334,0.9090909090909091
complex_000177,0.5,0.9166666666666666,1.0
complex_000177,0.5,1.0,1.0
complex_000177,0.5,1.0,1.0
complex_000177,0.5,0.9090909090909091,0.9090909090909091
complex_000177,0.5,0.9090909090909091,0.9090909090909091
complex_000177,0.5,0.8333333333333334,0.9090909090909091
complex_000177,0.5,0.9090909090909091,0.9090909090909091
complex_000177,0.5,0.9090909090909091,0.9090909090909091
complex_000177,0.5,0.9166666666666666,1.0
complex_000177,0.5,1.0,1.0
complex_000177,0.5,0.9090909090909091,0.9090909090909091
complex_000177,1.0,0.75,0.8181818181818182
complex_000177,1.0,0.9090909090909091,0.9090909090909091
complex_000177,1.0,0.8181818181818182,0.8181818181818182
complex_000177,1.0,0.8333333333333334,0.9090909090909091
complex_000177,1.0,0.9090909090909091,0.9090909090909091
complex_000177,1.0,0.7272727272727273,0.7272727272727273
complex_000177,1.0,0.5714285714285714,0.7272727272727273
complex_000177,1.0,0.9090909090909091,0.9090909090909091
complex_000177,1.0,0.9166666666666666,1.0
complex_000177,1.0,0.9090909090909091,0.9090909090909091
complex_000177,1.0,0.9166666666666666,1.0
complex_000177,1.0,0.9090909090909091,0.9090909090909091
complex_000177,2.0,0.4375,0.6363636363636364
complex_000177,2.0,0.6923076923076923,0.8181818181818182
complex_000177,2.0,0.6363636363636364,0.6363636363636364
complex_000177,2.0,0.6428571428571429,0.8181818181818182
complex_000177,2.0,0.5833333333333334,0.6363636363636364
complex_000177,2.0,0.7272727272727273,0.7272727272727273
complex_000177,2.0,0.4666666666666667,0.6363636363636364
complex_000177,2.0,0.42857142857142855,0.5454545454545454
complex_000177,2.0,0.46153846153846156,0.5454545454545454
complex_000177,2.0,0.4,0.5454545454545454
complex_000177,2.0,0.6153846153846154,0.7272727272727273
complex_000177,2.0,0.5833333333333334,0.6363636363636364
complex_000177,3.0,0.5,0.5454545454545454
complex_000177,3.0,0.6666666666666666,0.7272727272727273
complex_000177,3.0,0.4666666666666667,0.6363636363636364
complex_000177,3.0,0.4666666666666667,0.6363636363636364
complex_000177,3.0,0.4666666666666667,0.6363636363636364
complex_000177,3.0,0.6153846153846154,0.7272727272727273
complex_000177,3.0,0.35714285714285715,0.45454545454545453
complex_000177,3.0,0.5833333333333334,0.6363636363636364
complex_000177,3.0,0.4,0.5454545454545454
complex_000177,3.0,0.4166666666666667,0.45454545454545453
complex_000177,3.0,0.5,0.6363636363636364
complex_000177,3.0,0.46153846153846156,0.5454545454545454
complex_000179,0.5,0.8,0.8888888888888888
complex_000179,0.5,0.8,0.8888888888888888
complex_000179,0.5,0.7272727272727273,0.8888888888888888
complex_000179,0.5,0.7272727272727273,0.8888888888888888
complex_000179,0.5,0.7,0.7777777777777778
complex_000179,0.5,0.8181818181818182,1.0
complex_000179,0.5,0.8888888888888888,0.8888888888888888
complex_000179,0.5,0.9,1.0
complex_000179,0.5,0.7272727272727273,0.8888888888888888
complex_000179,0.5,0.8,0.8888888888888888
complex_000179,0.5,1.0,1.0
complex_000179,0.5,0.7,0.7777777777777778
complex_000179,1.0,0.7,0.7777777777777778
complex_000179,1.0,0.6363636363636364,0.7777777777777778
complex_000179,1.0,0.7272727272727273,0.8888888888888888
complex_000179,1.0,0.7272727272727273,0.8888888888888888
complex_000179,1.0,0.6666666666666666,0.6666666666666666
complex_000179,1.0,0.6363636363636364,0.7777777777777778
complex_000179,1.0,0.7,0.7777777777777778
complex_000179,1.0,0.6363636363636364,0.7777777777777778
complex_000179,1.0,0.6,0.6666666666666666
complex_000179,1.0,0.7272727272727273,0.8888888888888888
complex_000179,1.0,0.6363636363636364,0.7777777777777778
complex_000179,1.0,0.75,1.0
complex_000179,2.0,0.36363636363636365,0.4444444444444444
complex_000179,2.0,0.4166666666666667,0.5555555555555556
complex_000179,2.0,0.6,0.6666666666666666
complex_000179,2.0,0.2727272727272727,0.3333333333333333
complex_000179,2.0,0.7272727272727273,0.8888888888888888
complex_000179,2.0,0.45454545454545453,0.5555555555555556
complex_000179,2.0,0.5454545454545454,0.6666666666666666
complex_000179,2.0,0.36363636363636365,0.4444444444444444
complex_000179,2.0,0.36363636363636365,0.4444444444444444
complex_000179,2.0,0.45454545454545453,0.5555555555555556
complex_000179,2.0,0.38461538461538464,0.5555555555555556
complex_000179,2.0,0.5454545454545454,0.6666666666666666
complex_000179,3.0,0.36363636363636365,0.4444444444444444
complex_000179,3.0,0.3076923076923077,0.4444444444444444
complex_000179,3.0,0.3333333333333333,0.4444444444444444
complex_000179,3.0,0.45454545454545453,0.5555555555555556
complex_000179,3.0,0.23076923076923078,0.3333333333333333
complex_000179,3.0,0.2727272727272727,0.3333333333333333
complex_000179,3.0,0.5454545454545454,0.6666666666666666
complex_000179,3.0,0.3076923076923077,0.4444444444444444
complex_000179,3.0,0.36363636363636365,0.4444444444444444
complex_000179,3.0,0.5454545454545454,0.6666666666666666
complex_000179,3.0,0.3333333333333333,0.4444444444444444
complex_000179,3.0,0.3333333333333333,0.4444444444444444
complex_000191,0.5,1.0,1.0
complex_000191,0.5,1.0,1.0
complex_000191,0.5,0.8666666666666667,0.8666666666666667
complex_000191,0.5,1.0,1.0
complex_000191,0.5,1.0,1.0
complex_000191,0.5,0.8,0.8
complex_000191,0.5,1.0,1.0
complex_000191,0.5,1.0,1.0
complex_000191,0.5,1.0,1.0
complex_000191,0.5,1.0,1.0
complex_000191,0.5,0.8666666666666667,0.8666666666666667
complex_000191,0.5,0.9333333333333333,0.9333333333333333
complex_000191,1.0,0.8,0.8
complex_000191,1.0,0.875,0.9333333333333333
complex_000191,1.0,0.9333333333333333,0.9333333333333333
complex_000191,1.0,0.9333333333333333,0.9333333333333333
complex_000191,1.0,0.9375,1.0
complex_000191,1.0,0.75,0.8
complex_000191,1.0,0.875,0.9333333333333333
complex_000191,1.0,0.8125,0.8666666666666667
complex_000191,1.0,0.9375,1.0
complex_000191,1.0,0.8666666666666667,0.8666666666666667
complex_000191,1.0,0.6875,0.7333333333333333
complex_000191,1.0,0.875,0.9333333333333333
complex_000191,2.0,0.7777777777777778,0.9333333333333333
complex_000191,2.0,0.6,0.6
complex_000191,2.0,0.8,0.8
complex_000191,2.0,0.625,0.6666666666666666
complex_000191,2.0,0.35294117647058826,0.4
complex_000191,2.0,0.5625,0.6
complex_000191,2.0,0.5,0.5333333333333333
complex_000191,2.0,0.7777777777777778,0.9333333333333333
complex_000191,2.0,0.5294117647058824,0.6
complex_000191,2.0,0.5294117647058824,0.6
complex_000191,2.0,0.6666666666666666,0.6666666666666666
complex_000191,2.0,0.7777777777777778,0.9333333333333333
complex_000191,3.0,0.3333333333333333,0.3333333333333333
complex_000191,3.0,0.4444444444444444,0.5333333333333333
complex_000191,3.0,0.29411764705882354,0.3333333333333333
complex_000191,3.0,0.6666666666666666,0.6666666666666666
complex_000191,3.0,0.625,0.6666666666666666
complex_000191,3.0,0.7222222222222222,0.8666666666666667
complex_000191,3.0,0.625,0.6666666666666666
complex_000191,3.0,0.25,0.26666666666666666
complex_000191,3.0,0.6666666666666666,0.6666666666666666
complex_000191,3.0,0.47368421052631576,0.6
complex_000191,3.0,0.47058823529411764,0.5333333333333333
complex_000191,3.0,0.5,0.6
complex_000193,0.5,0.9230769230769231,0.9230769230769231
complex_000193,0.5,1.0,1.0
complex_000193,0.5,0.9230769230769231,0.9230769230769231
complex_000193,0.5,0.9230769230769231,0.9230769230769231
complex_000193,0.5,0.8461538461538461,0.8461538461538461
complex_000193,0.5,0.9230769230769231,0.9230769230769231
complex_000193,0.5,0.8461538461538461,0.8461538461538461
complex_000193,0.5,0.9230769230769231,0.9230769230769231
complex_000193,0.5,0.9230769230769231,0.9230769230769231
complex_000193,0.5,0.7692307692307693,0.7692307692307693
complex_000193,0.5,0.9230769230769231,0.9230769230769231
complex_000193,0.5,0.9230769230769231,0.9230769230769231
complex_000193,1.0,0.7692307692307693,0.7692307692307693
complex_000193,1.0,0.7692307692307693,0.7692307692307693
complex_000193,1.0,0.7692307692307693,0.7692307692307693
complex_000193,1.0,0.7692307692307693,0.7692307692307693
complex_000193,1.0,0.8461538461538461,0.8461538461538461
complex_000193,1.0,0.7692307692307693,0.7692307692307693
complex_000193,1.0,0.8461538461538461,0.8461538461538461
complex_000193,1.0,0.8461538461538461,0.8461538461538461
complex_000193,1.0,0.8461538461538461,0.8461538461538461
complex_000193,1.0,0.9230769230769231,0.9230769230769231
complex_000193,1.0,0.9230769230769231,0.9230769230769231
complex_000193,1.0,0.9230769230769231,0.9230769230769231
complex_000193,2.0,0.8571428571428571,0.9230769230769231
complex_000193,2.0,0.6428571428571429,0.6923076923076923
complex_000193,2.0,0.6428571428571429,0.6923076923076923
complex_000193,2.0,0.6428571428571429,0.6923076923076923
complex_000193,2.0,0.6666666666666666,0.7692307692307693
complex_000193,2.0,0.5714285714285714,0.6153846153846154
complex_000193,2.0,0.6428571428571429,0.6923076923076923
complex_000193,2.0,0.5714285714285714,0.6153846153846154
complex_000193,2.0,0.7692307692307693,0.7692307692307693
complex_000193,2.0,0.5714285714285714,0.6153846153846154
complex_000193,2.0,0.7142857142857143,0.7692307692307693
complex_000193,2.0,0.6428571428571429,0.6923076923076923
complex_000193,3.0,0.5333333333333333,0.6153846153846154
complex_000193,3.0,0.4,0.46153846153846156
complex_000193,3.0,0.5,0.5384615384615384
complex_000193,3.0,0.5714285714285714,0.6153846153846154
complex_000193,3.0,0.5714285714285714,0.6153846153846154
complex_000193,3.0,0.5333333333333333,0.6153846153846154
complex_000193,3.0,0.42857142857142855,0.46153846153846156
complex_000193,3.0,0.5,0.5384615384615384
complex_000193,3.0,0.5,0.5384615384615384
complex_000193,3.0,0.42857142857142855,0.46153846153846156
complex_000193,3.0,0.5714285714285714,0.6153846153846154
complex_000193,3.0,0.5625,0.6923076923076923
complex_000223,0.5,1.0,1.0
complex_000223,0.5,0.9,1.0
complex_000223,0.5,1.0,1.0
complex_000223,0.5,0.9,1.0
complex_000223,0.5,0.9,1.0
complex_000223,0.5,1.0,1.0
complex_000223,0.5,1.0,1.0
complex_000223,0.5,1.0,1.0
complex_000223,0.5,0.9,1.0
complex_000223,0.5,0.8181818181818182,1.0
complex_000223,0.5,0.8888888888888888,0.8888888888888888
complex_000223,0.5,1.0,1.0
complex_000223,1.0,1.0,1.0
complex_000223,1.0,0.8181818181818182,1.0
complex_000223,1.0,0.6666666666666666,0.6666666666666666
complex_000223,1.0,1.0,1.0
complex_000223,1.0,0.4444444444444444,0.4444444444444444
complex_000223,1.0,0.8888888888888888,0.8888888888888888
complex_000223,1.0,0.8181818181818182,1.0
complex_000223,1.0,0.8181818181818182,1.0
complex_000223,1.0,0.6363636363636364,0.7777777777777778
complex_000223,1.0,0.7777777777777778,0.7777777777777778
complex_000223,1.0,0.8888888888888888,0.8888888888888888
complex_000223,1.0,0.7777777777777778,0.7777777777777778
complex_000223,2.0,0.8,0.8888888888888888
complex_000223,2.0,0.6666666666666666,0.8888888888888888
complex_000223,2.0,0.45454545454545453,0.5555555555555556
complex_000223,2.0,0.75,1.0
complex_000223,2.0,0.45454545454545453,0.5555555555555556
complex_000223,2.0,0.45454545454545453,0.5555555555555556
complex_000223,2.0,0.7,0.7777777777777778
complex_000223,2.0,0.4444444444444444,0.4444444444444444
complex_000223,2.0,0.8,0.8888888888888888
complex_000223,2.0,0.2222222222222222,0.2222222222222222
complex_000223,2.0,0.7777777777777778,0.7777777777777778
complex_000223,2.0,0.6363636363636364,0.7777777777777778
complex_000223,3.0,0.36363636363636365,0.4444444444444444
complex_000223,3.0,0.5454545454545454,0.6666666666666666
complex_000223,3.0,0.46153846153846156,0.6666666666666666
complex_000223,3.0,0.4117647058823529,0.7777777777777778
complex_000223,3.0,0.3,0.3333333333333333
complex_000223,3.0,0.3333333333333333,0.4444444444444444
complex_000223,3.0,0.45454545454545453,0.5555555555555556
complex_000223,3.0,0.0,0.0
complex_000223,3.0,0.1111111111111111,0.1111111111111111
complex_000223,3.0,0.6,1.0
complex_000223,3.0,0.4444444444444444,0.4444444444444444
complex_000223,3.0,0.5555555555555556,0.5555555555555556
complex_000236,0.5,1.0,1.0
complex_000236,0.5,1.0,1.0
complex_000236,0.5,1.0,1.0
complex_000236,0.5,0.7692307692307693,0.9090909090909091
complex_000236,0.5,1.0,1.0
complex_000236,0.5,0.7692307692307693,0.9090909090909091
complex_000236,0.5,0.8181818181818182,0.8181818181818182
complex_000236,0.5,1.0,1.0
complex_000236,0.5,0.9090909090909091,0.9090909090909091
complex_000236,0.5,1.0,1.0
complex_000236,0.5,0.9090909090909091,0.9090909090909091
complex_000236,0.5,1.0,1.0
complex_000236,1.0,0.7692307692307693,0.9090909090909091
complex_000236,1.0,0.9166666666666666,1.0
complex_000236,1.0,0.9166666666666666,1.0
complex_000236,1.0,1.0,1.0
complex_000236,1.0,0.8333333333333334,0.9090909090909091
complex_000236,1.0,0.5384615384615384,0.6363636363636364
complex_000236,1.0,0.7692307692307693,0.9090909090909091
complex_000236,1.0,0.3076923076923077,0.36363636363636365
complex_000236,1.0,0.8461538461538461,1.0
complex_000236,1.0,0.8181818181818182,0.8181818181818182
complex_000236,1.0,0.8461538461538461,1.0
complex_000236,1.0,0.8181818181818182,0.8181818181818182
complex_000236,2.0,0.13333333333333333,0.18181818181818182
complex_000236,2.0,0.06666666666666667,0.09090909090909091
complex_000236,2.0,0.5384615384615384,0.6363636363636364
complex_000236,2.0,0.7692307692307693,0.9090909090909091
complex_000236,2.0,0.5,0.5454545454545454
complex_000236,2.0,0.7857142857142857,1.0
complex_000236,2.0,0.4166666666666667,0.45454545454545453
complex_000236,2.0,0.6428571428571429,0.8181818181818182
complex_000236,2.0,0.5,0.6363636363636364
complex_000236,2.0,0.8461538461538461,1.0
complex_000236,2.0,0.5384615384615384,0.6363636363636364
complex_000236,2.0,0.3076923076923077,0.36363636363636365
complex_000236,3.0,0.5714285714285714,0.7272727272727273
complex_000236,3.0,0.35714285714285715,0.45454545454545453
complex_000236,3.0,0.3333333333333333,0.45454545454545453
complex_000236,3.0,0.6363636363636364,0.6363636363636364
complex_000236,3.0,0.5,0.5454545454545454
complex_000236,3.0,0.6363636363636364,0.6363636363636364
complex_000236,3.0,0.11764705882352941,0.18181818181818182
complex_000236,3.0,0.26666666666666666,0.36363636363636365
complex_000236,3.0,0.26666666666666666,0.36363636363636365
complex_000236,3.0,0.3125,0.45454545454545453
complex_000236,3.0,0.5294117647058824,0.8181818181818182
complex_000236,3.0,0.5333333333333333,0.7272727272727273
complex_000266,0.5,0.8571428571428571,0.9230769230769231
complex_000266,0.5,0.9230769230769231,0.9230769230769231
complex_000266,0.5,0.9230769230769231,0.9230769230769231
complex_000266,0.5,1.0,1.0
complex_000266,0.5,0.8461538461538461,0.8461538461538461
complex_000266,0.5,0.9230769230769231,0.9230769230769231
complex_000266,0.5,0.8461538461538461,0.8461538461538461
complex_000266,0.5,0.9230769230769231,0.9230769230769231
complex_000266,0.5,0.8571428571428571,0.9230769230769231
complex_000266,0.5,0.8571428571428571,0.9230769230769231
complex_000266,0.5,0.8,0.9230769230769231
complex_000266,0.5,0.9230769230769231,0.9230769230769231
complex_000266,1.0,0.7692307692307693,0.7692307692307693
complex_000266,1.0,0.7692307692307693,0.7692307692307693
complex_000266,1.0,0.6923076923076923,0.6923076923076923
complex_000266,1.0,0.8,0.9230769230769231
complex_000266,1.0,0.7142857142857143,0.7692307692307693
complex_000266,1.0,0.6923076923076923,0.6923076923076923
complex_000266,1.0,0.7857142857142857,0.8461538461538461
complex_000266,1.0,0.46153846153846156,0.46153846153846156
complex_000266,1.0,0.7692307692307693,0.7692307692307693
complex_000266,1.0,0.6923076923076923,0.6923076923076923
complex_000266,1.0,0.7692307692307693,0.7692307692307693
complex_000266,1.0,0.7692307692307693,0.7692307692307693
complex_000266,2.0,0.6,0.6923076923076923
complex_000266,2.0,0.3076923076923077,0.3076923076923077
complex_000266,2.0,0.5,0.6153846153846154
complex_000266,2.0,0.3076923076923077,0.3076923076923077
complex_000266,2.0,0.6875,0.8461538461538461
complex_000266,2.0,0.6153846153846154,0.6153846153846154
complex_000266,2.0,0.8125,1.0
complex_000266,2.0,0.5333333333333333,0.6153846153846154
complex_000266,2.0,0.46153846153846156,0.46153846153846156
complex_000266,2.0,0.5625,0.6923076923076923
complex_000266,2.0,0.5714285714285714,0.6153846153846154
complex_000266,2.0,0.38461538461538464,0.38461538461538464
complex_000266,3.0,0.5882352941176471,0.7692307692307693
complex_000266,3.0,0.5882352941176471,0.7692307692307693
complex_000266,3.0,0.5294117647058824,0.6923076923076923
complex_000266,3.0,0.5555555555555556,0.7692307692307693
complex_000266,3.0,0.42857142857142855,0.46153846153846156
complex_000266,3.0,0.3076923076923077,0.3076923076923077
complex_000266,3.0,0.42857142857142855,0.46153846153846156
complex_000266,3.0,0.3076923076923077,0.3076923076923077
complex_000266,3.0,0.2857142857142857,0.3076923076923077
complex_000266,3.0,0.6,0.6923076923076923
complex_000266,3.0,0.2,0.23076923076923078
complex_000266,3.0,0.3333333333333333,0.38461538461538464
complex_000269,0.5,0.8333333333333334,0.9090909090909091
complex_000269,0.5,1.0,1.0
complex_000269,0.5,1.0,1.0
complex_000269,0.5,0.9090909090909091,0.9090909090909091
complex_000269,0.5,0.9090909090909091,0.9090909090909091
complex_000269,0.5,0.9166666666666666,1.0
complex_000269,0.5,1.0,1.0
complex_000269,0.5,0.9090909090909091,0.9090909090909091
complex_000269,0.5,0.9090909090909091,0.9090909090909091
complex_000269,0.5,0.9090909090909091,0.9090909090909091
complex_000269,0.5,0.9090909090909091,0.9090909090909091
complex_000269,0.5,0.9090909090909091,0.9090909090909091
complex_000269,1.0,0.8181818181818182,0.8181818181818182
complex_000269,1.0,0.75,0.8181818181818182
complex_000269,1.0,0.7272727272727273,0.7272727272727273
complex_000269,1.0,0.8181818181818182,0.8181818181818182
complex_000269,1.0,0.7272727272727273,0.7272727272727273
complex_000269,1.0,0.75,0.8181818181818182
complex_000269,1.0,0.8181818181818182,0.8181818181818182
complex_000269,1.0,0.8333333333333334,0.9090909090909091
complex_000269,1.0,0.6923076923076923,0.8181818181818182
complex_000269,1.0,0.9166666666666666,1.0
complex_000269,1.0,0.7272727272727273,0.7272727272727273
complex_000269,1.0,0.75,0.8181818181818182
complex_000269,2.0,0.46153846153846156,0.5454545454545454
complex_000269,2.0,0.5833333333333334,0.6363636363636364
complex_000269,2.0,0.5833333333333334,0.6363636363636364
complex_000269,2.0,0.5384615384615384,0.6363636363636364
complex_000269,2.0,0.6666666666666666,0.7272727272727273
complex_000269,2.0,0.6363636363636364,0.6363636363636364
complex_000269,2.0,0.6666666666666666,0.7272727272727273
complex_000269,2.0,0.6923076923076923,0.8181818181818182
complex_000269,2.0,0.5833333333333334,0.6363636363636364
complex_000269,2.0,0.5,0.5454545454545454
complex_000269,2.0,0.5833333333333334,0.6363636363636364
complex_000269,2.0,0.5,0.6363636363636364
complex_000269,3.0,0.375,0.5454545454545454
complex_000269,3.0,0.6153846153846154,0.7272727272727273
