batch,slot,critic_r0,control_r0,critic_r1,control_r1,critic_r2,control_r2
458,1,0.00021886825561523438,0.00022399425506591797,0.00021153688430786133,0.00022161006927490234,0.0001862049102783203,0.00017213821411132812
460,0,0.0002472400665283203,0.00048160552978515625,0.00018286705017089844,0.0006239414215087891,0.00028187036514282227,0.0007951259613037109
461,0,6.908178329467773e-05,6.937980651855469e-05,5.0127506256103516e-05,4.374980926513672e-05,7.927417755126953e-05,4.0650367736816406e-05
462,0,0.0003294944763183594,0.00031620264053344727,0.0002722740173339844,0.00029271841049194336,0.0003451108932495117,0.0004348158836364746
465,0,0.0011613965034484863,0.002159297466278076,0.0018247365951538086,0.0010749101638793945,0.0029216408729553223,0.0017681121826171875
466,0,0.00028955936431884766,0.0001399517059326172,0.00019222497940063477,8.797645568847656e-05,0.0001462697982788086,0.0002340078353881836
467,0,7.641315460205078e-05,0.0001239776611328125,6.210803985595703e-05,0.00010907649993896484,0.00010162591934204102,8.988380432128906e-05
473,0,0.0007747411727905273,0.0005397200584411621,0.0005356073379516602,0.0008161067962646484,0.000706017017364502,0.0007353425025939941
474,0,0.001031339168548584,0.0007843971252441406,0.0008676648139953613,0.001909494400024414,0.0010493993759155273,0.0009182095527648926
479,0,0.0020906925201416016,0.002066493034362793,0.001743912696838379,0.0013127923011779785,0.0017233490943908691,0.002054750919342041
480,0,0.001676321029663086,0.0020328164100646973,0.0014802813529968262,0.0013872385025024414,0.001850903034210205,0.001606583595275879
480,1,0.0009382963180541992,0.00030094385147094727,0.0012786388397216797,0.001775503158569336,0.0012996792793273926,0.0016824007034301758
481,0,9.888410568237305e-05,0.0001176595687866211,0.00012350082397460938,0.00014644861221313477,0.00013887882232666016,0.00012534856796264648
482,0,0.0005310177803039551,0.0004278421401977539,0.0005247592926025391,0.000571131706237793,0.0005350112915039062,0.0004831552505493164
487,0,7.551908493041992e-05,6.222724914550781e-05,6.92605972290039e-05,7.05718994140625e-05,6.407499313354492e-05,7.075071334838867e-05
492,0,2.0265579223632812e-06,2.8014183044433594e-06,4.6372413635253906e-05,6.836652755737305e-05,6.556510925292969e-06,2.6226043701171875e-06
495,0,0.00013768672943115234,7.402896881103516e-05,9.775161743164062e-05,0.00017088651657104492,7.82012939453125e-05,0.00014632940292358398
498,0,0.0022073984146118164,0.0016910433769226074,0.0020332932472229004,0.0013235807418823242,0.0027115345001220703,0.0022826194763183594
499,0,0.005784273147583008,0.0054291486740112305,0.006834268569946289,0.005261421203613281,0.004651665687561035,0.00593113899230957
500,0,0.00018835067749023438,0.00010067224502563477,5.185604095458984e-06,2.8014183044433594e-05,3.933906555175781e-05,0.00011360645294189453
501,0,0.00473707914352417,0.00491487979888916,0.00466001033782959,0.0042400360107421875,0.004902958869934082,0.004339933395385742
502,0,0.0015274882316589355,0.001323103904724121,0.0016198158264160156,0.0015274286270141602,0.001362442970275879,0.0017130374908447266
503,0,0.0010657906532287598,0.0009357333183288574,0.0008492469787597656,0.000897824764251709,0.001020193099975586,0.0009452104568481445
504,0,0.00015598535537719727,0.0001716017723083496,0.0001131296157836914,0.0001596212387084961,0.00011050701141357422,0.00020205974578857422
505,0,0.00019633769989013672,0.00012880563735961914,0.0001430511474609375,0.0001728534698486328,7.647275924682617e-05,0.00036263465881347656
506,0,0.001202702522277832,0.0013141632080078125,0.001317143440246582,0.001166999340057373,0.0012183785438537598,0.0010512471199035645
509,0,4.351139068603516e-06,3.2067298889160156e-05,1.2516975402832031e-06,5.662441253662109e-06,2.0265579223632812e-06,8.881092071533203e-06
509,1,1.8596649169921875e-05,7.092952728271484e-05,5.048513412475586e-05,2.5212764739990234e-05,1.4781951904296875e-05,3.421306610107422e-05
513,0,0.0003943443298339844,0.0005149245262145996,0.0007998943328857422,9.047985076904297e-05,0.0005445480346679688,0.00022840499877929688
517,0,0.0028228759765625,0.000534355640411377,0.0013191699981689453,0.00027763843536376953,0.0006843805313110352,0.0020194053649902344
517,1,0.00010472536087036133,9.554624557495117e-05,0.00011301040649414062,0.00010335445404052734,0.0001513957977294922,0.0001068115234375
518,0,0.00023877620697021484,0.0002624392509460449,0.0002948641777038574,0.0003533363342285156,0.0002579689025878906,0.00014734268188476562
519,0,0.00017940998077392578,0.0004302859306335449,0.0010953545570373535,0.00038814544677734375,0.0001545548439025879,0.0002770423889160156
526,0,0.023164808750152588,0.026766300201416016,0.030941665172576904,0.023478448390960693,0.036595702171325684,0.03205794095993042
527,0,0.000825047492980957,0.0014685988426208496,0.001965463161468506,0.0005042552947998047,0.0013889074325561523,0.0019425153732299805
529,0,0.0044994354248046875,0.004130721092224121,0.004047036170959473,0.003836989402770996,0.0039757490158081055,0.004209339618682861
533,0,0.00090789794921875,0.0009254813194274902,0.0006518959999084473,0.0019319653511047363,0.002392590045928955,0.0008966922760009766
534,0,0.0004951357841491699,0.0003713369369506836,0.0003559589385986328,0.0003840327262878418,0.0004508495330810547,0.0004413127899169922
538,0,5.131959915161133e-05,2.8133392333984375e-05,2.8371810913085938e-05,6.783008575439453e-05,3.260374069213867e-05,6.985664367675781e-05
547,0,0.0004826188087463379,0.0009112358093261719,0.0005785226821899414,0.0005900859832763672,0.0006428360939025879,0.0008832812309265137
548,0,0.0010918974876403809,0.0009618401527404785,0.0013963580131530762,0.0012812614440917969,0.001095890998840332,0.0012325048446655273
549,0,0.00037789344787597656,0.00037735700607299805,0.00042879581451416016,0.00042319297790527344,0.0003928542137145996,0.00039321184158325195
556,0,0.000291287899017334,0.00017333030700683594,0.00012201070785522461,0.00026738643646240234,0.0001614689826965332,0.00019806623458862305
558,0,4.583597183227539e-05,0.00026172399520874023,8.875131607055664e-05,0.00013720989227294922,7.814168930053711e-05,8.64267349243164e-05
559,0,0.0008355379104614258,0.0006188154220581055,0.0012863874435424805,0.0005664229393005371,0.0007612109184265137,0.0005927681922912598
561,0,0.0031372904777526855,0.002640962600708008,0.0021971464157104492,0.0028430819511413574,0.0021152496337890625,0.002923905849456787
566,0,0.0001774430274963379,0.00022739171981811523,0.00016927719116210938,0.00021666288375854492,0.00018870830535888672,0.00017720460891723633
569,0,0.00043642520904541016,0.00046241283416748047,0.0003654956817626953,0.00038361549377441406,0.0005112886428833008,0.00040453672409057617
572,0,0.00025707483291625977,0.000325620174407959,0.0003237724304199219,0.0001556873321533203,0.00017178058624267578,0.0001373291015625
572,1,0.0009148120880126953,0.0008110404014587402,0.0008783340454101562,0.0007320046424865723,0.000975489616394043,0.000710606575012207
574,0,4.1484832763671875e-05,4.845857620239258e-05,6.210803985595703e-05,5.555152893066406e-05,4.5180320739746094e-05,7.480382919311523e-05
576,0,0.0038040876388549805,0.0041446685791015625,0.0040888190269470215,0.00431668758392334,0.0040400028228759766,0.0037109851837158203
577,0,9.930133819580078e-05,0.0001004338264465332,5.3763389587402344e-05,7.426738739013672e-05,6.318092346191406e-05,7.593631744384766e-05
579,0,0.00015723705291748047,0.00023108720779418945,0.00016874074935913086,8.189678192138672e-05,0.00023293495178222656,0.00011551380157470703
584,0,0.001776278018951416,0.0006992816925048828,0.0011394619941711426,0.0003160834312438965,0.000576317310333252,0.0003889799118041992
593,0,0.0004843473434448242,0.0006526708602905273,0.0005832910537719727,0.0003979206085205078,0.0008374452590942383,0.000438690185546875
603,0,0.0008798837661743164,0.0009399652481079102,0.0008635520935058594,0.0010279417037963867,0.0008412003517150879,0.0009555816650390625
611,0,0.0004532337188720703,0.0006358623504638672,0.0006768703460693359,0.0006140470504760742,0.000662684440612793,0.0007238984107971191
614,0,0.0002192854881286621,0.0002307891845703125,0.00016748905181884766,0.0002759695053100586,0.00015014410018920898,0.00013136863708496094
616,0,0.0005507469177246094,0.00034427642822265625,0.0004203319549560547,0.0005605816841125488,0.0004258155822753906,0.00044977664947509766
619,0,0.00022047758102416992,0.0004367232322692871,0.0004113912582397461,0.0003660917282104492,0.00038880109786987305,0.0005310773849487305
619,1,0.00024449825286865234,0.0003834962844848633,0.00021398067474365234,0.00029289722442626953,0.0002702474594116211,0.00019216537475585938
621,0,0.0002599358558654785,0.0005710124969482422,0.0005208253860473633,0.000912785530090332,0.00044286251068115234,0.00039654970169067383
621,1,0.00046455860137939453,0.00028699636459350586,0.0005033612251281738,0.00039118528366088867,0.000464022159576416,0.0005228519439697266
622,0,0.0007920265197753906,0.0004583001136779785,0.0005865693092346191,0.0003889799118041992,0.0005707144737243652,0.0004985332489013672
623,0,5.352497100830078e-05,6.073713302612305e-05,9.071826934814453e-05,3.230571746826172e-05,5.9723854064941406e-05,3.421306610107422e-05
626,0,0.020241618156433105,0.01771456003189087,0.014109909534454346,0.023017048835754395,0.017606258392333984,0.021050572395324707
627,0,0.010810494422912598,0.010728836059570312,0.01243501901626587,0.01366579532623291,0.010373115539550781,0.015544295310974121
632,0,0.0003129243850708008,0.00019973516464233398,0.00039267539978027344,0.0001780986785888672,0.00040590763092041016,0.0002951622009277344
634,0,0.00016605854034423828,0.00020635128021240234,0.0002340078353881836,0.0001289844512939453,0.00019276142120361328,0.0001513957977294922
636,0,0.00047457218170166016,0.0004679560661315918,0.0004652738571166992,0.00048607587814331055,0.0005048513412475586,0.0005336999893188477
638,0,0.0028760433197021484,0.0031108856201171875,0.0024880170822143555,0.003079652786254883,0.0032213926315307617,0.003021061420440674
639,0,0.00010800361633300781,0.00011134147644042969,0.0001100301742553711,0.00012135505676269531,0.00014352798461914062,0.00011706352233886719
641,0,4.887580871582031e-06,8.58306884765625e-06,1.4066696166992188e-05,7.808208465576172e-06,8.165836334228516e-06,8.285045623779297e-06
642,0,0.0003212094306945801,0.0003281235694885254,0.0002821683883666992,0.00032532215118408203,0.00032532215118408203,0.0003097653388977051
648,0,0.0005048513412475586,0.0004623532295227051,0.0004241466522216797,0.0008448362350463867,0.0003981590270996094,0.0003713369369506836
648,1,0.002690255641937256,0.004561424255371094,0.0031298398971557617,0.0036771297454833984,0.005703151226043701,0.003267824649810791
649,0,0.0001907944679260254,0.00021320581436157227,0.00010526180267333984,0.0002263188362121582,6.973743438720703e-05,0.00019174814224243164
650,0,0.004588901996612549,0.003918290138244629,0.004076719284057617,0.0038678646087646484,0.004823029041290283,0.005309581756591797
651,0,0.0012758970260620117,0.001068711280822754,0.0034827589988708496,0.0017216205596923828,6.389617919921875e-05,0.0004096031188964844
653,0,3.165006637573242e-05,5.835294723510742e-05,6.395578384399414e-05,5.1915645599365234e-05,3.1828880310058594e-05,3.063678741455078e-05
660,0,0.0008916854858398438,0.0005937814712524414,0.0006074905395507812,0.0008786916732788086,0.0007874965667724609,0.0008440613746643066
667,0,0.0009432435035705566,0.0016779899597167969,0.0017235875129699707,0.0008209943771362305,0.0021859407424926758,0.000895380973815918
668,0,0.0035794973373413086,0.004073798656463623,0.004251956939697266,0.00518721342086792,0.003587782382965088,0.0036514997482299805
673,0,8.64267349243164e-06,3.933906555175781e-06,4.410743713378906e-06,3.6954879760742188e-06,2.86102294921875e-06,9.834766387939453e-06
677,0,1.33514404296875e-05,7.152557373046875e-06,3.4570693969726562e-06,5.662441253662109e-06,5.900859832763672e-06,6.318092346191406e-06
677,1,0.0010231733322143555,0.0012046098709106445,0.0014948844909667969,0.0012578368186950684,0.001218557357788086,0.0015946626663208008
681,0,0.0006020069122314453,0.0005570054054260254,0.0005193352699279785,0.0005837678909301758,0.0006453990936279297,0.000614166259765625
683,0,2.2411346435546875e-05,3.314018249511719e-05,7.051229476928711e-05,2.9802322387695312e-05,4.583597183227539e-05,6.657838821411133e-05
684,0,6.270408630371094e-05,1.4901161193847656e-05,0.0003299713134765625,0.000247955322265625,3.6716461181640625e-05,0.0003171563148498535
686,0,0.002941608428955078,0.002769291400909424,0.002789020538330078,0.0031055212020874023,0.003074049949645996,0.002528667449951172
686,1,0.000179290771484375,0.0005131363868713379,0.00021064281463623047,0.00022011995315551758,0.00035190582275390625,0.00013506412506103516
688,0,0.0033966898918151855,0.0024744272232055664,0.005391061305999756,0.0028718113899230957,0.004465878009796143,0.005728423595428467
689,0,4.315376281738281e-05,3.325939178466797e-05,1.9073486328125e-05,1.2874603271484375e-05,2.4020671844482422e-05,1.609325408935547e-05
691,0,0.0003895759582519531,0.0002700686454772949,0.00024139881134033203,0.00038635730743408203,0.0002982616424560547,0.0002741813659667969
693,0,0.0011553764343261719,0.0016667842864990234,0.0013918280601501465,0.0014759302139282227,0.001167893409729004,0.001492917537689209
694,0,0.0036568641662597656,0.002936720848083496,0.003103792667388916,0.005263209342956543,0.0038136839866638184,0.004678487777709961
694,1,0.0007535219192504883,0.0004464387893676758,0.00037288665771484375,0.0002575516700744629,0.00018858909606933594,0.00029087066650390625
695,0,0.004034996032714844,0.004255533218383789,0.003619968891143799,0.005271434783935547,0.004388332366943359,0.004588484764099121
697,0,0.0009830594062805176,0.00018900632858276367,0.00016254186630249023,0.000505983829498291,0.0008047223091125488,0.0005239248275756836
701,0,0.0014358162879943848,0.001579880714416504,0.001825094223022461,0.0017491579055786133,0.0012460947036743164,0.0017300248146057129
703,0,9.518861770629883e-05,8.004903793334961e-05,6.031990051269531e-05,7.349252700805664e-05,7.402896881103516e-05,9.304285049438477e-05
710,0,8.392333984375e-05,5.1856040954589844e-05,5.3048133850097656e-05,4.9948692321777344e-05,4.416704177856445e-05,6.496906280517578e-05
712,0,0.00019216537475585938,0.00021922588348388672,0.0002872347831726074,0.00026303529739379883,0.0002543926239013672,0.00023663043975830078
716,0,0.0036860108375549316,0.005448043346405029,0.005311012268066406,0.0031000375747680664,0.005540192127227783,0.0024513602256774902
716,1,0.0003287792205810547,0.00019085407257080078,0.00021094083786010742,0.00016814470291137695,0.00016194581985473633,0.00032716989517211914
717,0,0.001355290412902832,0.0011377930641174316,0.001105666160583496,0.0012894868850708008,0.00137251615524292,0.0009795427322387695
718,0,0.0007781386375427246,0.0007355213165283203,0.0006810426712036133,0.0009552240371704102,0.0005658864974975586,0.0009284019470214844
720,0,0.00036662817001342773,0.00025451183319091797,0.00042176246643066406,0.00017535686492919922,0.0005977153778076172,0.0002995729446411133
722,0,2.3424625396728516e-05,3.081560134887695e-05,3.6835670471191406e-05,2.872943878173828e-05,0.00010216236114501953,1.150369644165039e-05
723,0,0.007918179035186768,0.009765326976776123,0.009559035301208496,0.009626567363739014,0.009259045124053955,0.009231984615325928
727,0,0.00011301040649414062,8.285045623779297e-05,3.439188003540039e-05,9.59634780883789e-05,0.0001665353775024414,2.1755695343017578e-05
730,0,8.702278137207031e-06,1.430511474609375e-05,9.5367431640625e-06,2.0205974578857422e-05,1.3828277587890625e-05,1.1920928955078125e-05
731,0,0.004640460014343262,0.007638812065124512,0.0054375529289245605,0.0060231685638427734,0.006280004978179932,0.004639685153961182
732,0,5.501508712768555e-05,2.9802322387695312e-05,4.6372413635253906e-05,4.780292510986328e-05,3.898143768310547e-05,3.904104232788086e-05
734,0,0.0012670159339904785,0.0010911226272583008,0.0011278390884399414,0.0012905597686767578,0.0013163089752197266,0.0014407634735107422
734,1,0.0001233816146850586,0.0001621246337890625,7.462501525878906e-05,7.069110870361328e-05,9.059906005859375e-05,9.274482727050781e-05
735,0,0.004099488258361816,0.004963278770446777,0.003651916980743408,0.0034406185150146484,0.004248857498168945,0.003817260265350342
736,0,0.022536754608154297,0.020752429962158203,0.02412348985671997,0.021030664443969727,0.021825671195983887,0.020736336708068848
739,0,0.000658869743347168,0.00110626220703125,0.0018944740295410156,0.0001271963119506836,0.0008060932159423828,0.0007833242416381836
741,0,0.00017970800399780273,9.85264778137207e-05,0.00015586614608764648,0.00011706352233886719,0.0003935098648071289,0.0001704692840576172
746,0,0.00032508373260498047,0.0004442930221557617,0.00036346912384033203,0.00039446353912353516,0.00039756298065185547,0.00035899877548217773
747,0,0.0025624632835388184,0.001714468002319336,0.0023137331008911133,0.0012736916542053223,0.0021697282791137695,0.00204622745513916
747,1,0.006140470504760742,0.007538318634033203,0.007509291172027588,0.007299661636352539,0.007790207862854004,0.006777703762054443
748,0,0.002458810806274414,0.0017564892768859863,0.0012518763542175293,0.0015600919723510742,0.002750396728515625,0.0011144280433654785
748,1,0.007241368293762207,0.007394194602966309,0.00715792179107666,0.006431400775909424,0.007008790969848633,0.006467223167419434
754,0,0.0009591579437255859,0.0005657672882080078,0.0008954405784606934,0.0008639097213745117,0.0006604194641113281,0.0008755326271057129
755,0,0.00014442205429077148,0.0001531839370727539,0.00016480684280395508,0.00015294551849365234,0.00014954805374145508,0.00016045570373535156
755,1,0.001530766487121582,0.0015505552291870117,0.00183027982711792,0.001660168170928955,0.0014559030532836914,0.0017124414443969727
756,0,0.0001456737518310547,0.00020307302474975586,0.00018298625946044922,0.0002307891845703125,0.00020802021026611328,0.0002008676528930664
761,0,9.40561294555664e-05,6.860494613647461e-05,7.212162017822266e-05,7.987022399902344e-05,7.474422454833984e-05,6.198883056640625e-05
766,0,0.0005995631217956543,0.0007581114768981934,0.000688016414642334,0.0005354881286621094,0.0008144378662109375,0.0008910894393920898
767,0,0.016206026077270508,0.024024248123168945,0.024737179279327393,0.022167623043060303,0.01851290464401245,0.031215786933898926
771,0,0.014944374561309814,0.017352759838104248,0.013303279876708984,0.013584733009338379,0.016988158226013184,0.014881253242492676
773,0,0.00037741661071777344,0.0009398460388183594,0.0015020966529846191,0.0006108283996582031,0.0009507536888122559,0.00031065940856933594
775,0,0.0021559596061706543,0.0033890604972839355,0.0027692317962646484,0.003054976463317871,0.0030655860900878906,0.0030808448791503906
776,0,0.034630417823791504,0.03464961051940918,0.031181693077087402,0.02981698513031006,0.03266817331314087,0.036041975021362305
781,0,5.793571472167969e-05,5.8531761169433594e-05,4.6372413635253906e-05,5.555152893066406e-05,5.245208740234375e-05,6.92605972290039e-05
782,0,0.00026792287826538086,0.0010455846786499023,0.0011528730392456055,0.0007643699645996094,0.0012493729591369629,0.0015175342559814453
784,0,0.0014095902442932129,0.0015648603439331055,0.0019467473030090332,0.0017235279083251953,0.001379251480102539,0.0009786486625671387
786,0,0.0001875162124633789,0.00014573335647583008,0.00020462274551391602,0.00018799304962158203,0.0001983642578125,0.0001596212387084961
787,0,0.0003840923309326172,0.00031316280364990234,0.0003425478935241699,0.000619351863861084,0.00021892786026000977,0.00033783912658691406
789,0,0.005298316478729248,0.005778312683105469,0.004837393760681152,0.006506204605102539,0.0036278367042541504,0.003999829292297363
793,0,1.4781951904296875e-05,4.2557716369628906e-05,3.9458274841308594e-05,5.14984130859375e-05,1.7344951629638672e-05,1.9669532775878906e-05
795,0,0.0017539262771606445,0.0026395320892333984,0.0011430978775024414,0.0013592839241027832,0.0012226104736328125,0.0020412206649780273
799,0,0.010848522186279297,0.013422906398773193,0.010341763496398926,0.013435721397399902,0.011500239372253418,0.010373175144195557
802,0,0.0033038854598999023,0.0030171871185302734,0.0029140710830688477,0.003201305866241455,0.0024872422218322754,0.0023949146270751953
802,1,0.0004405975341796875,0.00034880638122558594,0.0006213784217834473,0.0005043148994445801,0.0005885958671569824,0.00034332275390625
804,0,9.119510650634766e-05,4.4405460357666016e-05,7.236003875732422e-05,3.528594970703125e-05,5.2928924560546875e-05,7.343292236328125e-05
804,1,0.0007632970809936523,0.0007480382919311523,0.0006442666053771973,0.0005304813385009766,0.0007753372192382812,0.0005791783332824707
807,0,0.0010077357292175293,0.0010542869567871094,0.0011316537857055664,0.00133514404296875,0.0011205673217773438,0.001110672950744629
808,0,0.0006242990493774414,0.0006452798843383789,0.0006625056266784668,0.0007055997848510742,0.0005592107772827148,0.0006353259086608887
809,0,0.002953767776489258,0.0028008222579956055,0.0031055212020874023,0.0036690235137939453,0.0030306577682495117,0.004313170909881592
811,0,0.0002779960632324219,0.00015115737915039062,0.0003554821014404297,0.00020110607147216797,7.480382919311523e-05,0.00018215179443359375
817,0,0.0012778043746948242,0.0013511180877685547,0.0014821290969848633,0.0015764236450195312,0.00151747465133667,0.0013412833213806152
820,0,0.0001513957977294922,0.00019043684005737305,0.00016254186630249023,0.00018537044525146484,0.0001577138900756836,0.0001614093780517578
822,0,0.0006519556045532227,0.0006625652313232422,0.0004943609237670898,0.0004417300224304199,0.0005288124084472656,0.0006887316703796387
823,0,0.017432451248168945,0.014500856399536133,0.013004899024963379,0.018334507942199707,0.015473544597625732,0.017053961753845215
825,0,0.0006011724472045898,0.0016694068908691406,0.0015285015106201172,0.001073300838470459,0.0023850202560424805,0.0024846792221069336
828,0,0.0014785528182983398,0.0009403228759765625,0.0015418529510498047,0.0010848045349121094,0.001657247543334961,0.0006259679794311523
829,0,0.0007994771003723145,0.001529097557067871,0.0012722015380859375,0.0011218786239624023,0.0010113120079040527,0.0012783408164978027
830,0,0.0007070302963256836,0.0005301237106323242,0.0008737444877624512,0.0006755590438842773,0.0006837844848632812,0.000948488712310791
834,0,0.00024509429931640625,0.00016391277313232422,0.000245511531829834,0.00017499923706054688,0.0002181529998779297,0.0001844167709350586
835,0,0.04820573329925537,0.05925518274307251,0.05732452869415283,0.05023801326751709,0.05062294006347656,0.05732452869415283
842,0,0.00012725591659545898,0.0004115104675292969,0.0001774430274963379,0.0003185272216796875,0.00018352270126342773,0.0002435445785522461
843,0,0.0024510622024536133,0.002968907356262207,0.0020345449447631836,0.0017278194427490234,0.001719355583190918,0.0019377470016479492
844,0,0.008318901062011719,0.008943378925323486,0.007466435432434082,0.00850588083267212,0.006430625915527344,0.008464038372039795
845,0,0.0004235506057739258,0.00031495094299316406,0.00047594308853149414,0.0005188584327697754,0.0003145933151245117,0.00033724308013916016
846,0,8.618831634521484e-05,0.0001615285873413086,9.28044319152832e-05,0.0001647472381591797,0.00010222196578979492,0.00016355514526367188
847,0,0.0006842613220214844,0.0007908344268798828,0.0005227327346801758,0.0006101131439208984,0.0009100437164306641,0.0007318854331970215
848,0,0.0023401379585266113,0.005246520042419434,0.002715587615966797,0.0030936598777770996,0.00522160530090332,0.002666175365447998
849,0,0.0015641450881958008,0.0010391473770141602,0.0004954338073730469,0.0015703439712524414,0.0010256767272949219,0.0009676218032836914
852,0,0.0005287528038024902,0.0007820725440979004,0.0007436275482177734,0.0006895065307617188,0.0003841519355773926,0.0008043050765991211
854,0,0.001996338367462158,0.0015243887901306152,0.0018417835235595703,0.0011012554168701172,0.001683354377746582,0.002061903476715088
857,0,0.010719835758209229,0.007197082042694092,0.006855964660644531,0.007049202919006348,0.0072612762451171875,0.007032990455627441
858,0,0.0012421607971191406,0.0014248490333557129,0.0014630556106567383,0.0012874007225036621,0.001537024974822998,0.0013515949249267578
860,0,0.002307295799255371,0.002406597137451172,0.0037446022033691406,0.0027623772621154785,0.0033825039863586426,0.0031516551971435547
864,0,0.0010273456573486328,0.0010693669319152832,0.0008326172828674316,0.0012333989143371582,0.0008324980735778809,0.0013647675514221191
864,1,0.00023132562637329102,0.00015103816986083984,0.00022923946380615234,0.00019609928131103516,0.00037407875061035156,0.00014847517013549805
865,0,0.0002232193946838379,0.0007805824279785156,0.00017589330673217773,0.0002995133399963379,0.00023424625396728516,0.0002900362014770508
866,0,0.000623166561126709,0.0009254217147827148,0.0006606578826904297,0.0005456209182739258,0.000635683536529541,0.0006792545318603516
869,0,0.00011646747589111328,5.1975250244140625e-05,0.00045806169509887695,2.765655517578125e-05,7.402896881103516e-05,0.00010955333709716797
869,1,3.325939178466797e-05,3.898143768310547e-05,2.8014183044433594e-05,2.8789043426513672e-05,3.230571746826172e-05,3.552436828613281e-05
870,0,0.00040662288665771484,0.00035816431045532227,0.0005234479904174805,0.00045603513717651367,0.0006521940231323242,0.0005706548690795898
871,0,0.004550933837890625,0.004591941833496094,0.0035004019737243652,0.0024869441986083984,0.0036316514015197754,0.005257129669189453
873,0,0.0009150505065917969,0.0009762048721313477,0.0015142560005187988,0.0026178359985351562,0.0018430352210998535,0.0019137859344482422
874,0,0.0006579160690307617,0.0007235407829284668,0.00012701749801635742,2.104043960571289e-05,0.000666201114654541,4.3272972106933594e-05
880,0,0.0024216771125793457,0.002024412155151367,0.0021363496780395508,0.002095937728881836,0.0022718310356140137,0.0021327733993530273
881,0,0.0002636909484863281,0.0002480149269104004,0.00026673078536987305,0.00013399124145507812,0.0002875328063964844,0.00017517805099487305
887,0,0.004538178443908691,0.0052490234375,0.005340695381164551,0.003651261329650879,0.0038949251174926758,0.0045645833015441895
887,1,0.0006425380706787109,0.000428617000579834,0.0005027651786804199,0.00024008750915527344,0.00045180320739746094,0.0004711151123046875
888,0,0.00026363134384155273,0.00048547983169555664,0.00041675567626953125,0.00047087669372558594,0.00030881166458129883,0.0004901289939880371
892,0,0.0014232993125915527,0.0017547607421875,0.0016474723815917969,0.0016721487045288086,0.0019291043281555176,0.0016140937805175781
892,1,0.002686440944671631,0.002310335636138916,0.0012524724006652832,0.0027532577514648438,0.002867758274078369,0.002020120620727539
894,0,0.0005765557289123535,0.00047451257705688477,0.0005068778991699219,0.0004648566246032715,0.0005631446838378906,0.0004616975784301758
895,0,0.006507575511932373,0.006465911865234375,0.00532907247543335,0.004319131374359131,0.00705564022064209,0.004594862461090088
897,0,0.008418083190917969,0.010998189449310303,0.00949472188949585,0.01146078109741211,0.008384168148040771,0.006550490856170654
898,0,0.0005301833152770996,0.0010700225830078125,0.0007264614105224609,0.00043010711669921875,0.00030237436294555664,0.00017571449279785156
900,0,0.0207480788230896,0.02012842893600464,0.025547146797180176,0.016576766967773438,0.023034334182739258,0.024347424507141113
901,0,0.0013821125030517578,0.0006562471389770508,0.0016781091690063477,0.002001166343688965,0.00120466947555542,0.0017159581184387207
905,0,0.035028278827667236,0.03829503059387207,0.036488890647888184,0.0384523868560791,0.037271857261657715,0.03811967372894287
905,1,0.0005034208297729492,0.0009163618087768555,0.0005165338516235352,0.0008252859115600586,0.0008096098899841309,0.000194549560546875
907,0,0.0008812546730041504,0.0006271600723266602,0.0007047653198242188,0.000943303108215332,0.0006553530693054199,0.0009584426879882812
908,0,0.0008437037467956543,0.0005708932876586914,0.00044280290603637695,0.001368880271911621,0.0014325976371765137,0.0023633241653442383
908,1,0.00027674436569213867,0.00047385692596435547,0.00045752525329589844,0.0005128979682922363,0.0002917051315307617,0.0004856586456298828
910,0,0.005488693714141846,0.003786444664001465,0.006178855895996094,0.005054354667663574,0.005374312400817871,0.005220532417297363
911,0,0.00014734268188476562,0.00028061866760253906,0.00013178586959838867,0.00016075372695922852,0.00014269351959228516,0.00017082691192626953
914,0,0.0012551546096801758,0.0013811588287353516,0.0012371540069580078,0.0014133453369140625,0.0011951923370361328,0.0011559724807739258
917,0,0.0021569132804870605,0.0026360750198364258,0.0024001598358154297,0.002563774585723877,0.002130746841430664,0.0029703378677368164
918,0,0.0013375282287597656,0.0017223954200744629,0.0011894702911376953,0.001583099365234375,0.0011887550354003906,0.0014132261276245117
919,0,0.0019564032554626465,0.0012466907501220703,0.0015028715133666992,0.0019158720970153809,0.001323699951171875,0.002003014087677002
919,1,0.0003160238265991211,0.0002703070640563965,0.00035262107849121094,0.00028139352798461914,0.00038802623748779297,0.00038439035415649414
920,0,0.006622195243835449,0.007656872272491455,0.012084603309631348,0.0072577595710754395,0.006609857082366943,0.005953967571258545
920,1,0.00019752979278564453,0.00028717517852783203,0.00024366378784179688,6.0558319091796875e-05,0.00014984607696533203,0.00024056434631347656
921,0,2.9802322387695312e-06,1.823902130126953e-05,7.569789886474609e-06,5.364418029785156e-06,4.410743713378906e-06,4.649162292480469e-06
923,0,0.005479216575622559,0.006552636623382568,0.006166696548461914,0.0059310197830200195,0.005568385124206543,0.005941867828369141
924,0,0.0003237724304199219,0.00021255016326904297,0.0002048015594482422,0.0002630949020385742,0.0003656744956970215,0.0003756284713745117
925,0,0.0013570785522460938,0.0012639760971069336,0.001253664493560791,0.0011997222900390625,0.000974118709564209,0.001394510269165039
926,0,0.001304030418395996,0.0012119412422180176,0.0011851787567138672,0.0012006759643554688,0.00118255615234375,0.0012735724449157715
